Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Senior MERN Stack Developer,"Zweidevs (Pvt) Ltd · Lahore, Punjab, Pakistan (On-site)  
5 days ago

 · 105 applicants",Full-time,https://www.linkedin.com/jobs/view/3734011491,11-50 employees,3734011491,https://www.linkedin.com/jobs/view/3734011491,"About the job
            

 
The ideal candidate will be responsible for conceptualising and executing clear, quality code to develop the best software. You will test your code, identify errors, and iterate to ensure quality code. You will also support our customers and partners by troubleshooting their software issues.Responsibilities Collaborate with cross-functional teams to design, develop and maintain web applicationsWrite clean, well-designed, and maintainable codeBuild reusable code and libraries for future useOptimize applications for maximum speed and scalabilityDevelop and maintain databases using MongoDBBuild RESTful APIs using Node.js and ExpressImplement security and data protection measuresStay up-to-date with emerging trends and technologies
Qualifications Bachelor's degree in Computer Science or a related fieldAt least 1 year of development experienceComfort using programming languages and relational databasesStrong debugging and troubleshooting skillsProficient in MongoDB, Express, React, and Node jsStrong understanding of HTML, CSS, andJavaScriptExperience with RESTful APIs and Web ServicesFamiliarity with Agile methodologiesExcellent problem-solving and analytical skillsStrong communication and teamwork skills","Software Development
            
              11-50 employees
            

              47 on LinkedIn",Zweidevs (Pvt) Ltd ,Lahore," Lahore, Punjab, Pakistan ",On-site,105,5 days ago,1,Full-time,Not specified,11-50 employees,Not specified
MERN STACK Developer,"Softtik Technologies · Lahore, Punjab, Pakistan (On-site)  
6 days ago",Full-time,https://www.linkedin.com/jobs/view/3733331917,11-50 employees,3733331917,https://www.linkedin.com/jobs/view/3733331917,"About the job
            

 
We are looking for MERN-stack developers who can join our team.Responsibilities: Writing clean, high-quality, maintainable code.Develop and support software including applications, database integration, interfaces, and new functionality enhancements.Coordinate cross-functionally to ensure the project meets business objectives and compliance standards.Support the testing and deployment of new products and features.Participate in code reviews
Skills: NodeJS Development (2 years)ReactJS Development (2 years)MongoDB development (2 years)Experience with Agile or Scrum software development methodologies. (2 years)Ability to multitask, organize, and prioritize work.","IT Services and IT Consulting
            
              11-50 employees
            

              42 on LinkedIn",Softtik Technologies ,Lahore," Lahore, Punjab, Pakistan ",On-site,,6 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Mern Stack Developer,"Pakistan TECH Recruiter · Lahore, Punjab, Pakistan  
1 week ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735029806,1-10 employees,3735029806,https://www.linkedin.com/jobs/view/3735029806,"About the job
            

 
MERN Stack Developer (Next.js Specialist) Our client is AI based startup in Lahore who are committed to provide the best customer service for all web design & development needs. Empower your apps with AI-Powered solutions and peek into the future.We are cutting-edge software development company specializing in creating innovative solutions for businesses and individuals worldwide. With a strong focus on customer-centricity, our team of dedicated professionals is committed to delivering scalable, secure, and efficient software products that empower our clients to thrive in a digital world.Currently we are looking for top of the line Mern Stack Developer to join our Team in our Gulberg Office, Lahore. The incumbent must have fulfill the following requirement; About the Position We are actively seeking a MERN Stack Developer with specialized skills in Next.js and a proven track record in handling large-scale datasets. In this role, you will be instrumental in the architecture, development, and optimization of our web applications. You will work closely with a multi-disciplinary team to turn project requirements into high-performing, scalable solutions while also taking on a leadership role within the development team.Key Responsibilities ● Collaboratively work with product management, UX designers, and software engineers to convert business requirements into actionable development plans and technical specifications. ● Lead the architecture, design, and implementation of robust web applications using MERN (MongoDB, Express.js, React.js, Node.js) stack, with a focus on utilizing Next.js for server-side rendering. ● Leverage TypeScript for enhanced type safety and improved code quality throughout the application development lifecycle. ● Ensure optimal performance of applications, particularly in scenarios involving large datasets, through performance tuning and code optimization. ● Craft efficient data models and database architectures using MongoDB and relevant data storage technologies to manage voluminous data. ● Build and maintain RESTful APIs and integrate with external APIs or services to augment application functionality. ● Uphold code integrity through rigorous code reviews, and by writing maintainable, modular code in adherence to best practices. ● Perform application performance audits, identify system bottlenecks, and implement solutions for scalability and reliability. ● Keep abreast of the latest industry developments, technologies, and best practices to continually improve development processes and system architecture. ● Act as a mentor to junior developers, fostering a culture of learning and cooperation. Skills & Qualifications ● 2 years of significant experience in full-stack development with the MERN stack. ● Expertise in Next.js, including an in-depth understanding of server-side rendering and performance enhancements. ● Proficiency in TypeScript for enhanced code reliability and maintainability.● Mastery in managing and processing large datasets, ideally with MongoDB and similar technologies. ● Comprehensive knowledge of front-end technologies such as React.js HTML5, CSS3, Tailwind,Scss,JavaScript (ES6+). ● Demonstrable experience in building and consuming RESTful APIs, and in integrating external or third-party services. ● Hands-on experience with AWS services for deployment, scaling, and management of web applications. ● Strong analytical and problem-solving abilities, with a focus on effective solution design and implementation. ● Proficient in Git and version control, with experience in Agile/Scrum methodologies. ● Excellent interpersonal, communication, and team collaboration skills. ● Strong project and time management capabilities. Nice to have: ● Experience with other front-end frameworks like Angular or Vue.js. ● Familiarity with GraphQL and its role in MERN stack applications. ● Exposure to other cloud platforms such as Azure, or Google Cloud for web application deployment and scaling. ● Understanding of DevOps culture and experience with CI/CD pipeline integration. ● Experience with microservices architecture and containerization technologies like Docker and Kubernetes is a plus. What is in Retrun for You? Excellent salary, i.e. from 150k to 250k; depends upon experience, skillset and interview processWork in a flat hierarchyVery congenial environmentLearning opportunitiesRoobust growth","Human Resources
            
              2-10 employees
            

              1 on LinkedIn",Pakistan TECH Recruiter ,Lahore," Lahore, Punjab, Pakistan  
1 week ago",On-site,,1 week ago,2,Full-time,Not specified,1-10 employees,Not specified
MERN Stack Developer (1-3 yrs of experience),"StrategistHub · Lahore, Punjab, Pakistan  
1 week ago

 · 51 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735024922,11-50 employees,3735024922,https://www.linkedin.com/jobs/view/3735024922,"About the job
            

 
Job Description: Collaborate with the product team to understand project requirements and translate them into technical specifications.Design, develop, and maintain responsive and interactive web applications using the MERN stack (MongoDB, Express.js, React, Node.js).Write clean, efficient, and maintainable code while following best practices and coding standards.Work on both front-end and back-end development tasks, ensuring seamless integration and functionality.Implement user authentication and authorization systems.Optimize applications for maximum performance and scalability.Debug and troubleshoot issues reported by users and provide timely resolutions.Stay updated on industry trends and technologies to continuously improve your skills and our products.","Software Development
            
              11-50 employees
            

              18 on LinkedIn",StrategistHub ,Lahore," Lahore, Punjab, Pakistan  
1 week ago

 ",On-site,51,1 week ago,2,Full-time,Not specified,11-50 employees,Not specified
Software Engineer- MEAN,"Hul Hub Pakistan · Karachi Division, Sindh, Pakistan  
1 week ago

 · 37 applicants","Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3737097901,201-500 employees · IT Services and IT Consulting,3737097901,https://www.linkedin.com/jobs/view/3737097901,"About the job
            

 
Software Engineer- MEAN Job Description Design and implement new features for our web applications using the MEAN stackCollaborate with cross-functional teams to identify and prioritize software featuresWrite clean, maintainable, and efficient codeTroubleshoot and debug issues as they ariseStay up-to-date with emerging trends and technologies in web development
Qualifications: Bachelor's degree in Computer Science or related field3+ years of experience in software engineering with a focus on MEAN stack development
Job Specifications: Strong proficiency in MongoDB, Express.js, Angular, and Node.jsKnowledge of HTML, CSS, and JavaScriptFamiliarity with Agile methodologies and development practicesExcellent problem-solving skills and attention to detail
Perks & Benefits: Market competitive salary packageCareer growth opportunitiesHealth care benefitsProvident Fund & EOBI SubsidizedCompany paid certificationsSubsidized Transport facility (subject to availability)
Location:Karachi, Sindh - Pakistan","IT Services and IT Consulting
            
              201-500 employees
            

              23 on LinkedIn",Hul Hub Pakistan ,Karachi," Karachi Division, Sindh, Pakistan  
1 week ago

 ",Not specified,37,1 week ago,2,Full-time,Entry level,201-500 employees , IT Services and IT Consulting
Mern Stack - Intern,"Enxsys · Lahore District, Punjab, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737196621,11-50 employees,3737196621,https://www.linkedin.com/jobs/view/3737196621,"About the job
            

 
We are seeking a Mern stack interns to join our team. The ideal candidate must exhibit a great work ethic, a growth mindset, the ability to learn, and the ability to tackle new challenges across the company. The ideal candidate will have a Knowledge of JavaScript & TypeScript, and Mern StackCurrently pursuing a degree in Computer Science or a related fieldExperience with HTML / CSS and other CSS frameworks such as Bootstrap and FoundationExcellent Knowledge of PF, OOP, DSA, and AOA.Excellent communication skills, both oral and written.Functional & Class-based ProgrammingResponsive Layout Design FundamentalsKnowledge of Component Lifecycle and Database ConceptsStrong Analytical & Problem-Solving SkillsKeen and eager to learn and develop new skills to support the growth of the teamNice to have cloud experience (Aws/GCP)
For the self-development and professional growth of our employees, we provide our team with the right tools, courses and all equipment they need to be more productive and work to the best of their ability. Moreover, we offer a competitive salary package and a dynamic work environment that encourages professional growth and development.If you are passionate about software development and want to work for a company that values its employees, we encourage you to apply.","Software Development
            
              11-50 employees
            

              19 on LinkedIn",Enxsys ,Lahore," Lahore District, Punjab, Pakistan  
5 days ago",On-site,,5 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Mern Stack Developer,"HR Ways - Hiring Tech Talent · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739748577,11-50 employees,3739748577,https://www.linkedin.com/jobs/view/3739748577,"About the job
            

 
About HR Ways: HR Ways is a Technical Recruitment Firm helping software houses and IT Product companies internationally and locally to find IT Talent. HR Ways is engaged by 150 + Employers ranging from the world’s biggest SaaS Companies to the most competitive Startups. Find out more at www.hrways.co About Our Client:Our client has a steadfast commitment to embracing and driving the evolution of the information technology. They recognize that the digital landscape is constantly evolving, and they actively stay ahead of the curve by leveraging cutting-edge technologies and staying attuned to industry trends.What We're Looking For: Proficient in MongoDB, Express.js, React.js, and Node.js (MERN stack)Strong understanding of front-end technologies such as HTML, CSS, and JavaScript.Extensive experience in building responsive and user-friendly web applications.Ability to design and implement RESTful APIs and GraphQL.Solid knowledge of version control systems, particularly Git.Experience with testing frameworks and continuous integration.Familiarity with cloud platforms and deployment processes specially with AWS.Excellent problem-solving and debugging skills.Strong communication and teamwork abilities.Should be able to take end to end responsibility to deliver the project on estimated timeline.Working on CI/CD Frameworks such as Git, Docker and KubernetesNetworks and cloud servicesUtilization of container technologies","Human Resources Services
            
              11-50 employees
            

              77 on LinkedIn",HR Ways - Hiring Tech Talent ,Lahore," Lahore, Punjab, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Junior MEAN Stack Developer,"HR Ways - Hiring Tech Talent · Karāchi, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740014773,11-50 employees,3740014773,https://www.linkedin.com/jobs/view/3740014773,"About the job
            

 
About HR Ways: HR Ways is a Technical Recruitment Firm helping software houses and IT Product companies Internationally and Locally to find IT Talent. HR Ways is engaged by 150 + Employers ranging from world’s biggest SaaS Companies to most competitive Startups. Find out more at www.hrways.coHirinf for a Pakistan & Dubai Based Technology , Providing services to FMCG, Banks, Logistic and Services Industry (locally & Internationally)Timings: Monday to Friday : 9:00 A.M – 6 00PMExperience: 1-2 yrs requiredJob Description ●    Development using Angular, Node.js, Mangoes, Express JS●    Working on Cryptographic algorithms●    Ensuring security of API’s and code●    Writing reusable, testable, and efficient code●    Design and implementation of low-latency, high-availability, and performance applications●    Implementation of security and data protection methodologies●    Integration of data storage solutions such as NoSQL DB●    Work in an Agile Scrum framework such as JIRA●    Resolving bugs and performance issues●    Develop new functionality according to requirements●    Introducing / Improving architectures of the platforms","Human Resources Services
            
              11-50 employees
            

              77 on LinkedIn",HR Ways - Hiring Tech Talent ,Karāchi," Karāchi, Sindh, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Architect MEAN,"WALEE · Punjab, Pakistan  
2 days ago

 · 9 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3742421385,51-200 employees,3742421385,https://www.linkedin.com/jobs/view/3742421385,"About the job
            

 
Job Description:We are seeking an experienced and motivated Software Architect to join our dynamic team. As a MEAN stack architect, you will lead the design and development of complex client service architectures, leveraging cloud automation, data science, and DevOps practices. If you're passionate about pushing the boundaries of technology and creating robust, high-performance solutions, we want to hear from you.Key Responsibilities: Take charge of orchestrating the architecture and design of large-scale applications, leveraging the potent capabilities of MEAN (MongoDB, Express.js, Angular.js, Node.js) stack, ensuring scalability, security, and maintainability.Implement cloud automation using tools like AWS CloudFormation, Terraform, or Kubernetes for efficient deployment and management. Integrate data science for advanced analytics, machine learning, and improved user experiences.Develop strategies for ensuring 100% uptime and high availability of applications, including failover, load balancing, and disaster recovery plans.Lead the design and implementation of microservice architecture, including determining the number of microservices needed, defining their responsibilities and designing communication protocols between them.Identify opportunities to optimize the frontend (Angular) performance, including code splitting, lazy loading, and efficient rendering techniques.Collaborate with cross-functional teams to define technical requirements and drive solutions. Design CI/CD pipelines with DevOps teams for seamless deployment and scaling. Establish DevOps best practices for smooth software delivery and operation.Analyze and optimize the architecture for heavy transaction loads, ensuring high availability, fault tolerance, and optimal performance for client service applications.Lead development teams in architectural decisions, coding practices, and performance optimization. Stay updated on emerging tech, select tools for scalability, and ensure architectural consistency. Conduct code reviews, maintain quality, and foster best practices.
Qualifications: Bachelor's or Master's degree in Computer Science, Engineering, or a related field.3-5 years of experience in a similar position as a MEAN stack architect, with a strong focus on building and delivering successful projects using the MEAN stack.Proficiency in designing and implementing RESTful APIs and integrating front-end components with back-end services.Expertise in JavaScript, including ES6+ syntax, Angular.js, and Node.js.Strong understanding of MongoDB or other NoSQL databases, and experience with data modeling and database design.Proven track record of architecting and implementing solutions for scalability, performance, and security.Experience with version control systems, such as Git, and familiarity with Agile development methodologies.Familiarity with cloud platforms such as AWS, Azure, or Google Cloud, and their relevant services..Up-to-date knowledge of best practices and emerging trends in the MEAN stack ecosystem.Possesses strong leadership in technical discussions, mentoring, and architectural decisions, coupled with excellent problem-solving skills that is effective cross-functional collaboration, particularly in microservice architecture, and boasts hands-on experience in large-scale application development.
CompensationMarket-competitive remuneration and benefits based on seniority and contribution.","Advertising Services
            
              51-200 employees
            

              116 on LinkedIn",WALEE ,Punjab," Punjab, Pakistan  
2 days ago

 ",Hybrid,9,2 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Mern Stack Developer,"Stack Homme · Pakistan  
3 days ago","Remote

 
Contract",https://www.linkedin.com/jobs/view/3732232739,11-50 employees,3732232739,https://www.linkedin.com/jobs/view/3732232739,"About the job
            

 
At Stack Homme, we're on the lookout for a talented and driven MERN Stack Developer to become a vital member of our dynamic team. If you're a coding enthusiast with a passion for creating exceptional web applications, we invite you to embark on this exciting journey with us! Experience+2 yearsLocation:RemoteRole Design and develop high-quality, scalable, and maintainable web applications using the MERN stack (MongoDB, Express.js, React, Node.js)Utilize AWS services to deploy, manage, and scale applicationsWrite clean, efficient, and well-documented codeParticipate in code reviews and provide constructive feedback to peersStay up-to-date with industry trends and technologies, and propose new approaches to improve product developmentWork closely with cross-functional teams, including designers, product managers, and other engineers, to deliver exceptional user experiencesContribute to the entire software development lifecycle, from requirements gathering to deployment and maintenance
Requirements Bachelor’s Degree in Computer Software, Software or Computer Engineering2+ years of practical experience as a Full Stack Engineer, including experience in Agile/Scrum development processesProficiency in HTML5, CSS3, JavaScript, and modern front-end frameworks (e.g., React, Next, Redux)Solid understanding of server-side technologies, including Node.js and Nest.js, and experience in designing and implementing RESTful APIsFamiliarity with database technologies, particularly MongoDB, and experience in designing efficient database schemas and integrating them with web applicationsExperience creating and maintaining UI component librariesExperienced in JavaScript Testing Frameworks (Jest, React Testing Library, Super Test, etc.)Understanding of continuous integration and continuous deploymentStrong analytical and problem-solving skills, with the ability to identify and resolve complex technical challenges","IT System Custom Software Development
            
              11-50 employees
            

              1 on LinkedIn",Stack Homme ,Pakistan," Pakistan  
3 days ago",Remote,,3 days ago,2,Contract,Not specified,11-50 employees,Not specified
Junior Mean Stack Developer,"HR Ways - Hiring Tech Talent · Karāchi, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3741874093,11-50 employees,3741874093,https://www.linkedin.com/jobs/view/3741874093,"About the job
            

 
About HR Ways: HR Ways is a Technical Recruitment Firm helping software houses and IT Product companies Internationally and Locally to find IT Talent. HR Ways is engaged by 150 + Employers ranging from world’s biggest SaaS Companies to most competitive Startups. Find out more at www.hrways.coHirinf for a Pakistan & Dubai Based Technology , Providing services to FMCG, Banks, Logistic and Services Industry (locally & Internationally)Timings: Monday to Friday : 9:00 A.M – 6 00PMExperience: 1-2 yrs requiredJob Description ●    Development using Angular, Node.js, Mangoes, Express JS●    Working on Cryptographic algorithms●    Ensuring security of API’s and code●    Writing reusable, testable, and efficient code●    Design and implementation of low-latency, high-availability, and performance applications●    Implementation of security and data protection methodologies●    Integration of data storage solutions such as NoSQL DB●    Work in an Agile Scrum framework such as JIRA●    Resolving bugs and performance issues●    Develop new functionality according to requirements●    Introducing / Improving architectures of the platforms","Human Resources Services
            
              11-50 employees
            

              77 on LinkedIn",HR Ways - Hiring Tech Talent ,Karāchi," Karāchi, Sindh, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Full Stack Mern Developer/ Operations Manager,"Cloud Nine Pk · Rawalpindi, Punjab, Pakistan  
2 days ago

 · 15 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3741886314,11-50 employees,3741886314,https://www.linkedin.com/jobs/view/3741886314,"About the job
            

 
Job Title: Senior Full Stack MERN Developer / Operations ManagerJob Brief:We are seeking a highly skilled Senior Full Stack MERN Developer to join our team in a dual role. In addition to your responsibilities as a Full Stack Developer, you will serve as a team lead/manager for both the frontend and backend development teams. Your expertise in MERN stack applications, robust and secure coding, and ability to mentor and guide your teams will be crucial in this role. You will be responsible for ensuring that both frontend and backend development processes run smoothly, assisting when needed, and overseeing the creation of high-quality, scalable, and secure web applications.Responsibilities:-Lead and manage both frontend and backend development teams, providing guidance, mentoring, and support to team members.-Collaborate closely with the Product Manager and other stakeholders to understand project requirements and translate them into technical solutions.-Take an active role in both frontend and backend development, assisting and contributing to coding when required.-Design and develop robust and secure MERN stack web applications.-Lead code reviews and ensure that codebase quality and best practices are upheld.-Oversee the architecture and scalability of web applications, making informed decisions for optimizing performance.-Implement security measures to protect the application from vulnerabilities and threats.-Collaborate with designers and other teams to create seamless user experiences.-Stay current with the latest industry trends and emerging technologies to inform technical decisions.-Foster a collaborative and high-performing team culture, nurturing the growth and development of your team members.-Prioritize and manage project tasks, timelines, and deliverables.Requirements and Skills:-Proven work experience as a Full Stack Developer, with strong expertise in MERN stack applications.-At Least 7 years of experience -Demonstrated experience in a leadership or managerial role.-Proficiency in React.js, Node.js, Express.js, and MongoDB.-Strong knowledge of frontend technologies such as HTML, CSS, and JavaScript.-Ability to create robust and secure web applications with a focus on best practices.-Excellent problem-solving and decision-making skills.-Knowledge of architectural and scalability principles in web development.-Experience in code review and quality assurance processes.-Familiarity with security measures and best practices to protect applications.-Effective communication and team management skills.-A degree in Computer Science or a related field is preferred.🔵If you are a Senior Full Stack MERN Developer with leadership and management skills and can guide and contribute to both frontend and backend development, we encourage you to apply. This is a unique opportunity to play a pivotal role in managing teams, creating high-quality web applications, and ensuring robust, secure, and scalable solutions for our projects. Email your cvs along with a cover letter to Jarrarhaidershah1@gmail.com or shaizahaidershah@gmail.com","Marketing Services
            
              11-50 employees
            

              1 on LinkedIn",Cloud Nine Pk ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
2 days ago

 ",On-site,15,2 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Technical Team Lead - MERN,"Code District · Lahore, Punjab, Pakistan  
3 days ago

 · 8 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3741143471,51-200 employees · Information Technology & Services,3741143471,https://www.linkedin.com/jobs/view/3741143471,"About the job
            

 
Job Summary:We are seeking a skilled and Technical Team Lead with expertise in MERN and AWS to lead and guide our development team. As a Technical Team Lead, you will play a pivotal role in driving the success of our projects by providing technical leadership, mentoring team members, and ensuring the successful delivery of software solutions that leverage MERN technologies and AWS cloud services.Key Responsibilities: Full Stack Development: Develop and maintain scalable, high-performance web applications using the MERN stack.Front-end Development: Create responsive and user-friendly web interfaces using modern JavaScript/typescript frameworks (React/Angular/Vue/Next).Back-end Development: Design and implement server-side logic using Nest JS, Node.js or Express.js to handle requests and data processing.Database Management: Work with both SQL and NoSQL databases (e.g., MySQL, PostgreSQL, MSSQL, MongoDB) to efficiently store and retrieve data.AWS: Demonstrable experience dealing with AWS (S3, EC2, RDS, SES, Lamda, API gateway) API Development: Build and maintain RESTful APIs endpoints for seamless integration with front-end components.Technical Leadership: Lead a team of developers and provide technical guidance, direction, and mentorship to ensure the successful execution of projects.Development:Actively participate in the development process, contributing to coding, code reviews, and troubleshooting complex technical issues.Project Planning: Assist in project planning, resource allocation, and sprint planning to ensure efficient and on-time project delivery.Technology Stack: Stay current with the latest technologies, and development trends, advocating for the adoption of relevant technologies and practices.Collaboration:Foster a collaborative and inclusive team environment, working closely with cross-functional teams, including product managers, designers, and QA engineers.Technical Problem Solving: Lead efforts to diagnose and resolve technical issues, and provide guidance to team members in troubleshooting.Documentation:Encourage and maintain documentation of technical decisions, architecture, and best practices.Communication:Facilitate effective communication within the team and with other stakeholders, ensuring that project goals and technical details are clearly understood.
Qualifications Proven experience as a Full Stack Engineer with expertise in MERN stack technologies.Strong proficiency in JavaScript and modern front-end libraries/frameworks (React, Angular, or Vue).Proficiency in Node.js and back-end technologies (Express.js or similar).Experience with both SQL and NoSQL databases.Solid understanding of RESTful APIs and GraphQL.Solid understanding of cloud services (AWS) is must. Strong problem-solving skills and attention to detail.Excellent communication and teamwork skills.Ability to work in an agile development environment.Strong commitment to quality and continuous improvement.Bachelor's degree in Computer Science, Software Engineering, or a related field (Master's degree preferred).
This role offers an exciting opportunity to lead a talented development team, drive technical excellence, and contribute to the successful delivery of cutting-edge software solutions. If you are a passionate and experienced technical leader, we encourage you to apply and help shape the future of our projects.","Information Technology & Services
            
              51-200 employees
            

              129 on LinkedIn",Code District ,Lahore," Lahore, Punjab, Pakistan  
3 days ago

 ",On-site,8,3 days ago,3,Full-time,Mid-Senior level,51-200 employees , Information Technology & Services
Architect MERN,"WALEE · Punjab, Pakistan  
2 days ago

 · 18 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3742414876,51-200 employees,3742414876,https://www.linkedin.com/jobs/view/3742414876,"About the job
            

 
Job Description:We are seeking an experienced and motivated Software Architect to join our dynamic team. As a MERN stack architect, you will lead the design and development of complex client service architectures, leveraging cloud automation, data science, and DevOps practices. If you're passionate about pushing the boundaries of technology and creating robust, high-performance solutions, we want to hear from you.Key Responsibilities: Take charge of orchestrating the architecture and design of large-scale applications, leveraging the potent capabilities of MERN (MongoDB, Express.js, React.js, Node.js) stack, ensuring scalability, security, and maintainability.Implement cloud automation using tools like AWS CloudFormation, Terraform, or Kubernetes for efficient deployment and management. Integrate data science for advanced analytics, machine learning, and improved user experiences.Develop strategies for ensuring 100% uptime and high availability of applications, including failover, load balancing, and disaster recovery plans.Lead the design and implementation of microservice architecture, including determining the number of microservices needed, defining their responsibilities and designing communication protocols between them.Identify opportunities to optimize the frontend (ReactJs) performance, including code splitting, lazy loading, and efficient rendering techniques.Collaborate with cross-functional teams to define technical requirements and drive solutions. Design CI/CD pipelines with DevOps teams for seamless deployment and scaling. Establish DevOps best practices for smooth software delivery and operation.Analyze and optimize the architecture for heavy transaction loads, ensuring high availability, fault tolerance, and optimal performance for client service applications.Lead development teams in architectural decisions, coding practices, and performance optimization. Stay updated on emerging tech, select tools for scalability, and ensure architectural consistency. Conduct code reviews, maintain quality, and foster best practices.
Qualifications: Bachelor's or Master's degree in Computer Science, Engineering, or a related field.3-5 years of experience in a similar position as a MERN stack architect, with a strong focus on building and delivering successful projects using the MERN stack.Proficiency in designing and implementing RESTful APIs and integrating front-end components with back-end services.Expertise in JavaScript, including ES6+ syntax, React.js, and Node.js.Strong understanding of MongoDB or other NoSQL databases, and experience with data modeling and database design.Proven track record of architecting and implementing solutions for scalability, performance, and security.Experience with version control systems, such as Git, and familiarity with Agile development methodologies.Familiarity with cloud platforms such as AWS, Azure, or Google Cloud, and their relevant services..Up-to-date knowledge of best practices and emerging trends in the MERN stack ecosystem.Possesses strong leadership in technical discussions, mentoring, and architectural decisions, coupled with excellent problem-solving skills that is effective cross-functional collaboration, particularly in microservice architecture, and boasts hands-on experience in large-scale application development.
CompensationMarket-competitive remuneration and benefits based on seniority and contribution.","Advertising Services
            
              51-200 employees
            

              116 on LinkedIn",WALEE ,Punjab," Punjab, Pakistan  
2 days ago

 ",Hybrid,18,2 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Senior MERN Stack Developer with TypeScript Expertise,"aBizSol · Lahore, Punjab, Pakistan  
1 day ago

 · 55 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3743996448,11-50 employees,3743996448,https://www.linkedin.com/jobs/view/3743996448,"About the job
            

 
Job Title: MERN Stack DeveloperJob Location: OnsiteJob Description:We are currently seeking a talented and experienced MERN Stack Developers to join our development team. As a MERN Stack Developer, you will be responsible for designing, developing, and maintaining high-quality web applications using the MERN (MongoDB, Express.js, React, and Node.js) stack. You will collaborate with cross-functional teams to gather requirements, analyze business needs, and deliver scalable software solutions. The ideal candidate should have a strong background in full-stack development, excellent problem-solving skills, and a passion for creating high-performance and user-friendly applications.Responsibilities:1. Designing, developing, and maintaining web applications using the MERN stack.2. Collaborating with cross-functional teams to gather requirements and define project objectives.3. Developing server-side logic using Node.js and Express.js.4. Building reusable and responsive user interface components using React.js.5. Implementing data models and business logic using MongoDB.6. Writing clean, efficient, and maintainable code in JavaScript.7. Conducting code reviews to ensure code quality and adherence to coding standards.8. Troubleshooting and debugging applications to identify and resolve issues.9. Optimizing application performance and scalability.10. Collaborating with other developers and stakeholders to drive software development best practices.11. Staying up to date with emerging trends and technologies in the MERN stack ecosystem.12. Mentoring and providing guidance to junior developers when necessary.Qualifications:1. Bachelor's or Master's degree in Computer Science, Software Engineering, or a related field.2. Proven experience as a MERN Stack Developer, with at least 3 years of experience in web development.3. Strong knowledge of React, Node , Typescript.4. Experience building RESTful APIs and working with JSON data.5. Proficiency in front-end technologies such as HTML, CSS, and JavaScript.6. Familiarity with front-end frameworks/libraries like Bootstrap, Material-UI, or Redux.7. Understanding of code versioning tools such as Git.8. Solid understanding of software development principles and best practices.9. Excellent problem-solving and communication skills.To apply, please send your CV to info@ayeshal.com or contact us at +92 3334356533.","Software Development
            
              11-50 employees
            

              4 on LinkedIn",aBizSol ,Lahore," Lahore, Punjab, Pakistan  
1 day ago

 ",On-site,55,1 day ago,2,Full-time,Not specified,11-50 employees,Not specified
