Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Wordpress Developer,"Senew Tech · Lahore District, Punjab, Pakistan (On-site)  
3 days ago

 · 120 applicants",Full-time,https://www.linkedin.com/jobs/view/3734595968,"501-1,000 employees",3734595968,https://www.linkedin.com/jobs/view/3734595968,"About the job
            

 
We are seeking a highly skilled and experienced Senior WordPress Developer to join our team and take on a leadership role. As a WordPress Developer, you will be responsible for leading a team of developers and overseeing the development and maintenance of WordPress-based websites and applications. Your expertise in WordPress development and strong leadership skills will be essential in driving the success of our projects.Responsibilities: Team Leadership: Lead and mentor a team of WordPress developers, providing guidance, support, and fostering a collaborative and productive work environment. Coordinate and prioritize project tasks, ensuring timely delivery of high-quality work.WordPress Development: Take a hands-on approach in developing and customizing WordPress websites and applications. Collaborate with the team to design, develop, and implement innovative and efficient solutions based on client requirements.Technical Expertise: Possess an in-depth understanding of WordPress architecture, themes, plugins, and related technologies. Stay up-to-date with the latest trends and best practices in WordPress development, and share knowledge with the team to drive continuous improvement.Project Management: Manage multiple projects simultaneously, ensuring adherence to project timelines, budgets, and quality standards. Collaborate with clients, designers, and other stakeholders to gather requirements, provide technical recommendations, and deliver exceptional solutions.Code Review and Quality Assurance: Perform thorough code reviews to ensure adherence to coding standards, best practices, and optimal performance. Conduct rigorous testing and debugging to identify and resolve issues, ensuring the delivery of reliable and scalable WordPress solutions.Documentation and Training: Document technical specifications, project details, and processes to facilitate knowledge sharing and seamless project handoffs. Provide training and guidance to junior team members, promoting skill development and growth within the team.Collaboration and Communication: Foster effective communication and collaboration within the team and with cross-functional teams. Clearly communicate project status, risks, and challenges to stakeholders, while proactively suggesting solutions and mitigations.
Requirements: Proven experience (2 years) as a WordPress Developer, with a strong portfolio showcasing your expertise in developing complex WordPress websites and applications.Extensive knowledge of WordPress core, themes, plugins, and related technologies (PHP, HTML, CSS, JavaScript).Solid understanding of responsive web design principles and mobile-first development.Experience in leading and managing a team of developers, with a strong ability to mentor, motivate, and guide team members.Strong problem-solving skills and the ability to translate client requirements into effective technical solutions.Proficiency in version control systems (e.g., Git) and project management tools.Excellent communication skills, both written and verbal, with the ability to effectively collaborate with clients and cross-functional teams.Up-to-date with the latest trends and advancements in WordPress development.Bachelor's degree in Computer Science, Engineering, or a related field (preferred).Join our dynamic team and lead the way in creating cutting-edge WordPress solutions. Apply now and contribute to the success of our exciting projects!","Information Technology & Services
            
              501-1,000 employees
            

              72 on LinkedIn",Senew Tech ,Lahore," Lahore District, Punjab, Pakistan ",On-site,120,3 days ago,1,Full-time,Not specified,"501-1,000 employees",Not specified
Web Developer / WordPress Developer Apprentice (Unpaid),"Digital Googlers · Multan, Punjab, Pakistan (On-site)  
4 days ago

 · 87 applicants",Full-time,https://www.linkedin.com/jobs/view/3734529346,1-10 employees,3734529346,https://www.linkedin.com/jobs/view/3734529346,"About the job
            

 
Company: Digital GooglersLocation: MultanJob Type: ApprenticeshipJob Responsibilities:As a Web Developer Apprentice at Digital Googlers, you will have the opportunity to work closely with our experienced team to learn and develop your skills in web development. Your responsibilities will include: Collaboration: Willing to work collaboratively within a team environment, contributing to project discussions and sharing ideas.Continuous Learning: Demonstrating a strong interest in learning new technologies and staying updated with industry trends.Website Development: Designing and developing responsive websites using WordPress, HTML, CSS, and JavaScript.Customization: Customizing and maintaining WordPress themes and plugins to meet client requirements.Security and Performance: Ensuring website security measures are in place and optimizing website performance.Client Interaction: Collaborating with clients and team members to gather and implement project requirements effectively.Trend Awareness: Keeping up-to-date with the latest web development trends and technologies to bring innovative solutions to projects.Troubleshooting: Debugging and troubleshooting website issues to ensure smooth functionality.Client Support: Providing technical support and training to clients when necessary, assisting them with website-related queries.Maintenance: Conducting website backups and updates, ensuring data integrity and security.Attention to Detail: Maintaining strong attention to detail and adherence to project timelines.Compatibility Testing: Testing websites across different browsers and devices for compatibility, ensuring a seamless user experience.
Job Benefits: Creative Expression: Web developers have the opportunity to express their creativity by designing and building visually appealing websites and applications.Continuous Learning: The field of web development is ever-evolving, offering constant opportunities to learn and stay updated with the latest technologies and trends.Career Growth: Web development provides a clear career path with the potential for advancement, leading to various job roles such as junior developer, senior developer, team lead, or even web architect.Lead to Job Opportunities: Web development skills are in high demand, increasing the chances of securing a job and advancing within the industry.Flexibility: Many web development jobs offer flexible work arrangements, including remote work options, allowing for a better work-life balance and the ability to work from anywhere.
If you are passionate about web development and eager to kickstart your career in a dynamic and supportive environment, Digital Googlers welcomes your application for this apprenticeship position. Join us in shaping the future of the web and making a difference in the digital world.","Marketing Services
            
              2-10 employees
            

              5 on LinkedIn",Digital Googlers ,Multan," Multan, Punjab, Pakistan ",On-site,87,4 days ago,1,Full-time,Not specified,1-10 employees,Not specified
PHP & JavaScript Developer (WordPress/WooCommerce Specialist),"RAGE® Custom · Lahore, Punjab, Pakistan (Hybrid)  
3 days ago

 · 47 applicants",Full-time,https://www.linkedin.com/jobs/view/3734749132,1-10 employees,3734749132,https://www.linkedin.com/jobs/view/3734749132,"About the job
            

 
RAGE Custom is seeking an experienced PHP and JavaScript Developer with a focus on WordPress and WooCommerce. In this role, you'll lead the development of a new version of our website while also maintaining and optimizing our existing platforms to ensure high performance, security, and scalability.Responsibilities Develop a new version of our WordPress and WooCommerce website, incorporating advanced features and optimizationsMaintain and improve our existing websites, ensuring they remain secure, scalable, and performantCode custom themes and plugins to extend the functionality of our web propertiesCollaborate with branding and marketing teams to align web development with company goalsTroubleshoot and resolve issues, ensuring optimal website performanceStay up-to-date with industry best practices and emerging technologies
Qualifications Minimum of 5 years' experience in PHP and JavaScriptExpertise in WordPress and WooCommerce is a mustProficient in HTML5, CSS3, and other relevant front-end technologiesFamiliar with version control systems, preferably GITStrong problem-solving skills and meticulous attention to detailExcellent communication skills, both written and verbal
Nice-to-Have Familiarity with additional CMS or e-commerce platformsKnowledge of other programming languages or frameworks","Sporting Goods Manufacturing
            
              2-10 employees
            

              2 on LinkedIn",RAGE® Custom ,Lahore," Lahore, Punjab, Pakistan ",Hybrid,47,3 days ago,1,Full-time,Not specified,1-10 employees,Not specified
Senior WordPress Developer,"Webfume · Pakistan (Remote)  
4 days ago

 · 551 applicants",Full-time,https://www.linkedin.com/jobs/view/3734509343,51-200 employees,3734509343,https://www.linkedin.com/jobs/view/3734509343,"About the job
            

 
Position purpose:We are seeking a candidate with exceptional technical expertise in WordPress application development, as well as proficiency in a range of complementary technologies such as Custom Web Development with Core PHP Stack and MERN Stack, to join our team. This role demands strong hands-on experience, leadership capabilities, and a track record of successful project deliveries. The ideal candidate should be well-versed in design concepts, employing the latest WordPress practices, and should possess a keen understanding of development, testing, and deployment phases. Effective team leadership, customer communication, and the ability to ensure the on-time delivery of projects with impeccable quality are paramount.Key Duties/Responsibilities:Develop and maintain WordPress websites from scratch, including custom themes and plugins.Develop custom websites using HTML, CSS, Bootstrap, Javascript, jQuery, MySQL/PostgreSQL, Core PHP, ReactJS, and NodeJSShould have hands-on experience in WordPress & HOOKS concepts.Good exposure to WordPress Hierarchy structureKnowledge of best practices – agile, versioning, tool usageCollaborate with design, product, and UX teams to implement new features and functionality.Have a sharp eye for design and attention to detail.Set up, configure, and manage hosting and server environments for wordpress websites, including AWS EC2 and Digital Ocean.Perform regular website maintenance, troubleshoot, and resolve any hosting and server-related issues.Optimize the website performance and ensure that it is mobile-friendly and accessible.Stay up to date with the latest WordPress developments, technologies, and best practices.Utilize GIT source control for version management and collaboration.Implement CI/CD processes to streamline deployment and testing.Have experience using famous WordPress page builders, plugins, and themes like WooCommerce, Revolution Slider, WP forms, Yoast SEO, WPBakery, Visual Composer, SeedProd, Elementor.Experience with back-end technologies such as MySQL, PostgreSQL, REST APIs, and server-side scripting.Understanding of website performance optimization, hosting, and Search Engine Optimization (SEO).Experience with AWS EC2, Digital Ocean and source controlling tools (bitbucket, GitHub, GitLab).Knowledge of technologies such as Webflow, TailwindCSS, Socket.io, Drizzle, Zustand, WebSocket, and React Router/Wouter are a plus.Familiarity with the CI/CD processes and toolsAbility to work in a fast-paced, deadline-driven environment.Write clean and reusable code.Education or Experience must include:Specific Requirements: Employer will accept a Master’s/bachelor's degree, or foreign equivalent, in Computer Science or a related field of study, plus at least 3 years of experience in the job offered or a related occupation.Excellent writing and communication skills in English are required.Strong experience with WordPress development and customization.Proficiency in HTML, CSS, JavaScript, and Core PHP.Proficiency in CSS Frameworks such as Bootstrap, and JavaScript Libraries such as jQuery.Knowledge of front-end frameworks such as ReactJS, NextJS, and back-end frameworks such as NodeJS, ExpressJS is preferred.Knowledge of Customization of themes & pluginsKnowledge of custom post types, taxonomies, and meta fieldsStrong motivation to learn new technologies and stay up to date with industry developments.","Information Technology & Services
            
              51-200 employees
            

              38 on LinkedIn",Webfume ,Pakistan, Pakistan ,Remote,551,4 days ago,1,Full-time,Not specified,51-200 employees,Not specified
WordPress Backend Developer,"IKONIC · Islamabad, Islāmābād, Pakistan  
4 days ago

 · 33 applicants","On-site

 
Full-time

 
Executive",https://www.linkedin.com/jobs/view/3736474095,51-200 employees · Information Technology & Services,3736474095,https://www.linkedin.com/jobs/view/3736474095,"About the job
            

 
Timings: 4:00 pm - 1:00 amLocation: Ikonic, Plot # 176, Korang Road, near Rahat Bakers, I-10/3 IslamabadAbout Us:IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.Position Purpose:We are seeking a driven, detail oriented WordPress Backend Developer to join our growing team. He/She will be responsible for back-end development, including the implementation of WordPress themes and plugins.He/She will also work on different PHP CMSs and Frameworks (WordPress, Magento, Shopify etc.).Education & Professional Qualification:  Degree(s)/Major(s): Bachelors or Masters in a relevant field from a reputed local/foreign University.  Certification(s): Not mandatory, but certification in a relevant field is a plus. 
Experience:  2+ years of relevant experience as a WordPress Backend Developer.  Experience with Core PHP and WordPress Plugin and Theme Development 
Responsibilities: Good knowledge and experience of building WordPress CMS websites using the best practices. Profound knowledge of WordPress core functionality, including hooks, filters, and the WP REST API. Strong proficiency in PHP and MySQL for developing custom WordPress plugins and optimizing database queries. Expertise in HTML, CSS, JavaScript, and frontend libraries or frameworks (e.g., React, Vue.js) to build responsive, interactive, and performant user interfaces. Ability to create bespoke WordPress themes from scratch or customize existing themes for pixel-perfect design and compatibility. Skill in integrating RESTful APIs, OAuth, and other web services to extend WordPress functionality and enhance user experience. Implement advanced caching strategies, optimize asset loading, and use profiling tools to ensure top-notch website performance. In-depth knowledge of WordPress security best practices, including data sanitization, user authentication, and protection against common vulnerabilities. Proficient use of Git for version control and setting up continuous integration/continuous deployment (CI/CD) pipelines for efficient development workflows. Experience in scaling WordPress databases, utilizing indexing, query optimization, and caching mechanisms for high-traffic websites. Familiarity with server management, cloud platforms (e.g., AWS, Azure), and serverless architectures to ensure robust hosting and infrastructure setup. 
Requirements Evaluating code to ensure it meets industry standards, is valid, is properly structured, and is compatible with browsers, devices, or operating systems. Proven experience as a WordPress Backend Developer or similar role. Strong proficiency in PHP programming. Maintaining an understanding of the latest Web applications and programming practices. Determining user needs by analyzing technical requirements. Maintain updated knowledge of the development industry and any advancements in technology. Meet tight deadlines as required. Performing other relevant tasks as per requirement. Identify and troubleshoot various website issues and coding problems. Collaborate with members of the website team (including designers and back-end developers) to improve functionality consistently and user-friendliness of the web applications. 
Benefits Competitive Salary Medical Health Insurance Bonuses Accommodation for outstation employees Annual Leaves Casual leaves Sick Leaves Bereavement Leaves Marriage Leaves Paternity Leaves Maternity Leaves Bi-Annual Reviews 
Why Should You Join IKONIC?At IKONIC, we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as: A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks. A Dynamic Environment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it. Market Competitive Compensation based upon your professional qualifications and skill set. As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit","Information Technology & Services
            
              51-200 employees
            

              134 on LinkedIn",IKONIC ,Islamabad," Islamabad, Islāmābād, Pakistan  
4 days ago

 ",On-site,33,4 days ago,3,Full-time,Executive,51-200 employees , Information Technology & Services
WordPress + UI/UX Designer,"HR Ways - Hiring Tech Talent · Karachi Division, Sindh, Pakistan  
1 week ago","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3735029740,11-50 employees,3735029740,https://www.linkedin.com/jobs/view/3735029740,"About the job
            

 
We are actively looking for Wordpress + UI/UX Designer (Hybrid-Karachi).About the job:HR Ways is a Tech Recruitment Company that helps candidates like yours, make it into world's & Pakistan's largest & Top Product platforms. With HR Ways, your recruitment process becomes seamless as we connect you with top employers for quick interviews and easier than ever on-boarding process. We also help you get the best deals and 360 Analysis of the company that you'd like to join. And oh, we recently placed Engineers in Emirates & Ebay!About the company we're hiring for:We're actively recruiting for Wordpress + UI/UX Designer for UAE’s largest compliance company. The company was founded by compliance and risk management professionals with well over 100 years of experience to address the need for a results driven intelligence based modular platform that addresses key regulatory challenges for the financial services companies globally. Since the system is built by practitioners, it takes into account the structural, policy and operational difficulties faced by different types of financial services firms of various sizes and complexity. Our solution is available as a SaaS or as an onsite solutionRegional offices are in Karachi, Doha, Qatar, Canada and Bahrain.Company Strength: 70+ EmployeesJob purpose Lead the design of applications with user interfaces; ensuring designs are aligned with user needs. Create information architecture and user interface designs for given systems. Contribute to creating a shared vision and strategy for user experience.
Duties and responsibilities: Strong stakeholder management and communication skills in gathering and evaluating user requirements.Illustrate design ideas using storyboards, process flows, user journeys, wireframes, mockups, prototypes, and sitemaps
Requirements: BSc Design, Computer Science or relevant field and 4 years of experienceMinimum 4 years of experience as a UI/UX Designer or similar role working with cross-disciplinary teamsPortfolio of design projectsKnowledge and experience of wireframe tools such as InVisionKnowledge and experience of design software such as Adobe Illustrator and PhotoshopKnowledge and being able to manage WordPress websitesStartup experience is a plus
Experience: 3+ Years Work Mode: Hybrid (4 Days Remote - 1 Day Office)Work Days: Mon - Fri Work Timings: 10:00 AM - 6:00 PMSalary: Upto 250K ( depends upon experience )Benefits: Provident FundAnnual Bonus Performance Based bonusMedical Insurance for family including OPDTraveling,Transportation Maternity. 20 Annual Leaves10 Sick LeavesLife Insurance
Location: Karachi (Bahria Complex)Interested candidates can drop updated resume along with updated portfolio at muneeba@hrways.co (not com)  For More Jobs, visit www.hrways.co/jobs","Human Resources Services
            
              11-50 employees
            

              77 on LinkedIn",HR Ways - Hiring Tech Talent ,Karachi," Karachi Division, Sindh, Pakistan  
1 week ago",Hybrid,,1 week ago,2,Full-time,Not specified,11-50 employees,Not specified
Wordpress Developer,"Futuristic Grow · Pakistan  
1 week ago

 · 51 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3736469792,Wajid Khan is hiring for this job,3736469792,https://www.linkedin.com/jobs/view/3736469792,"About the job
            

 
Job Title: WordPress Designer/DeveloperLocation: RemoteCompany: Futuristic GrowOverview: We're seeking a WordPress designer/developer with a minimum of 1.5 years of experience. Knowledge in CSS and JavaScript is a significant plus.Responsibilities: Design, develop, and maintain our WordPress sites.Ensure website performance and responsiveness.Troubleshoot and resolve website issues.
Requirements: Minimum of 1.5 years of experience in WordPress.Basic understanding of CSS and JavaScript is a plus.
How to Apply:Send your resume and any relevant portfolio links to info@futuristicgrow.com",,Futuristic Grow ,Pakistan," Pakistan  
1 week ago

 ",Remote,51,1 week ago,2,Full-time,Not specified,Not specified,Not specified
Wordpress Developer,"Sowaan · Karāchi, Sindh, Pakistan  
1 week ago

 · 49 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735018641,51-200 employees,3735018641,https://www.linkedin.com/jobs/view/3735018641,"About the job
            

 
Job Overview:We are seeking a skilled and creative WordPress developer to join our team. The ideal candidate will have a strong background in web development, a deep understanding of WordPress, and the ability to create custom themes and plugins. The WordPress developer will collaborate with our design and content teams to deliver high-quality websites that meet our client's requirements.Responsibilities: Website Development: Design and develop WordPress websites, custom themes, and plugins according to project requirements.Front-End Development: Implement responsive web designs, ensuring websites are visually appealing and accessible across different devices and browsers.Customization: Customize existing themes and plugins to meet client needs and functionality requirements.Content Integration: Integrate content, multimedia elements, and interactive features into WordPress and other sites.Performance Optimization: Optimize website performance, including page load and overall site speed.Security: Ensure websites are secure by implementing best practices, regular updates, and security plugins.Search Engine Optimization (SEO): Implement on-page SEO best practices to enhance website visibility and rankings in search engines.Cross-Browser Compatibility: Test websites for compatibility across multiple browsers and devices, fixing any issues that arise.Troubleshooting: Identify and resolve technical issues and bugs in WordPress websites.Collaboration: Work closely with designers, content creators, and other developers to ensure seamless project execution.Documentation: Maintain detailed documentation of WordPress themes, plugins, and custom code for future reference and team collaboration.
Requirements: Proven experience as a WordPress developer, with a strong portfolio of previous projects.Proficiency in HTML, CSS, JavaScript, and PHP.Deep understanding of WordPress core, themes, plugins, and the WordPress ecosystem.Experience in developing custom WordPress themes and plugins.Knowledge of responsive web design principles.Strong problem-solving and troubleshooting skills.Familiarity with web performance optimization techniques.Knowledge of SEO best practices for on-page optimization.Ability to work collaboratively in a team environment.Excellent communication skills.Attention to detail and a commitment to delivering high-quality work.
Preferred Qualifications: Back-End Web Development and Web Development skillsFront-End Development and Responsive Web Design skillsAbility to maintain, customize, and optimize WordPress sitesExperience with PHP, HTML, CSS, JavaScript, and other relevant programming languages and technologiesExperience with MySQL or other databases commonly used with WordPressExperience with implementing and customizing WordPress themes and pluginsExperience with Git or other version control systemsBachelor's degree in Computer Science, Web Development, or a related fieldExcellent problem-solving and analytical skills","IT Services and IT Consulting
            
              51-200 employees
            

              60 on LinkedIn",Sowaan ,Karāchi," Karāchi, Sindh, Pakistan  
1 week ago

 ",On-site,49,1 week ago,2,Full-time,Not specified,51-200 employees,Not specified
Senior WordPress Developer,"Soft IT Land · Islamabad, Islāmābād, Pakistan  
1 week ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3734756132,11-50 employees,3734756132,https://www.linkedin.com/jobs/view/3734756132,"About the job
            

 
Job Title: Senior WordPress DeveloperLocation: Islamabad, PakistanCompany: SoftITLandAbout Us: SoftITLand is a dynamic and innovative web development company based in Islamabad. We are committed to delivering cutting-edge digital solutions that help our clients succeed in the online world. Our team is passionate about technology, creativity, and pushing the boundaries of what's possible on the web. We are looking for a talented Senior WordPress Developer to join our team and contribute to our exciting projects.Job Description: We are seeking an experienced Senior WordPress Developer who is passionate about web development, WordPress, and creating outstanding digital experiences. As a Senior WordPress Developer at SoftITLand, you will play a key role in developing and maintaining WordPress websites for our clients. You will collaborate with our talented team of designers and developers to bring creative visions to life.Responsibilities:Develop and maintain WordPress websites, themes, and plugins.Collaborate with our design team to implement pixel-perfect designs.Optimize website performance, ensuring fast loading times and responsiveness.Troubleshoot and resolve issues, bugs, and technical challenges.Customize and extend WordPress functionality using PHP, HTML, CSS, and JavaScript.Stay updated on industry trends and WordPress best practices.Mentor and provide guidance to junior developers.Requirements:Bachelor's degree in Computer Science or related field (preferred).Proven experience as a WordPress Developer with a strong portfolio of WordPress projects.Proficiency in PHP, HTML, CSS, and JavaScript.Experience with WordPress theme and plugin development.Knowledge of web performance optimization and SEO best practices.Strong problem-solving skills and attention to detail.Excellent communication and teamwork skills.Ability to work independently and manage multiple projects simultaneously.Knowledge of e-commerce platforms (e.g., WooCommerce) is a plus.Benefits:Competitive salary and performance-based bonuses.Opportunities for professional growth and development.Friendly and collaborative work environment.Flexible working hours.Health and wellness benefits.Access to the latest technologies and tools.How to Apply: Interested candidates are invited to submit their resume and portfolio to info@softitland.com. Please include ""Senior WordPress Developer Application"" in the subject line. In your cover letter, tell us why you're excited about joining SoftITLand and how your skills and experience align with the requirements of this role.SoftITLand is an equal-opportunity employer. We welcome candidates from all backgrounds to apply.","Software Development
            
              11-50 employees
            

              18 on LinkedIn",Soft IT Land ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 week ago",On-site,,1 week ago,2,Full-time,Not specified,11-50 employees,Not specified
Wordpress Developer,"Medcare MSO Global · Lahore, Punjab, Pakistan  
1 week ago","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3736590434,"501-1,000 employees · Hospitals and Health Care",3736590434,https://www.linkedin.com/jobs/view/3736590434,"About the job
            

 
Medcare MSO is the 3rd largest USA-based Healthcare IT company in Pakistan, with 800+ people on board. We implement best practices and adopt state-of-the-art technology tools to achieve results. We are seeking a WordPress developer for our Lahore office in the Afternoon shift. The WordPress developer will become a valuable addition to our creative team, contributing to the success of our projects. You will join a very collegial and professional team, where you will be able to collaborate and exchange knowledge and expertise in your field to provide the highest level of support.Position: WordPress DeveloperShift: Afternoon (On-Site)Location: 5T, 5th Avenue Plaza, Block T Gulberg 2, LahoreRoles & Responsibilities:  Web Development: Take ownership of the end-to-end website development process, from gathering requirements and designing user interfaces to coding, testing, and deployment Develop detailed project plans, track progress, and communicate project status updates to stakeholders. Conduct regular meetings and maintain ongoing communication to gather feedback, address concerns, and ensure client satisfaction. Team Collaboration: Collaborate closely with cross-functional teams, including designers, content writers, and digital marketers, to deliver integrated web solutions Implement and enforce best web development, security, and performance optimization practices. Continuous Learning: Stay updated with the latest web development trends, technologies, and frameworks
Qualifications:  Bachelor's degree in computer science, Web Development, or a related field (equivalent work experience will be considered) Minimum of 3 years of experience in website development, including front-end and back-end technologies
Technical Skills:  Proficiency in HTML, CSS, JavaScript, and related frameworks (e.g., jQuery, Bootstrap) Experience in developing PHP/WordPress websites Knowledge of responsive web design principles and mobile optimization techniques Experience in using WP Engine web hosting environments Experience in using Cloudflare and other DDOS security software Website loading speed optimization and core web vitals Improvement Able to convert Figma or Adobe XD Designs to a WordPress theme layout","Hospitals and Health Care
            
              501-1,000 employees
            

              368 on LinkedIn",Medcare MSO Global ,Lahore," Lahore, Punjab, Pakistan  
1 week ago",On-site,,1 week ago,3,Full-time,Mid-Senior level,"501-1,000 employees ", Hospitals and Health Care
Senior WordPress & Webflow Designer/Developer,"Musings · Lahore, Punjab, Pakistan Reposted  
2 days ago","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3735019537,1-10 employees,3735019537,https://www.linkedin.com/jobs/view/3735019537,About the job,,Musings ,Lahore," Lahore, Punjab, Pakistan Reposted  
2 days ago",Hybrid,,2 days ago,2,Full-time,Not specified,1-10 employees,Not specified
Word press Designer,"Blue-IT Technologies · Lahore, Punjab, Pakistan  
6 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3736388802,11-50 employees,3736388802,https://www.linkedin.com/jobs/view/3736388802,"About the job
            

 
Join Our Team as a WordPress Designer! About the Job Blue IT Technologies is on the lookout for a talented WordPress Designer to join our team. e are located at Al Hafeez Executive Plaza, Gulberg 3, Lahore and offer a dynamic nd collaborative work environment. If you have a passion for crafting visually stunning WordPess websites and meet the following requirements, we want you on our eam! Requirments ● A minimum of 3+ years of professional WordPress designer expeience.● Proficiency in HTML, CSS, JavaScript (JS), and PHP is mandatory. Your ability o work magic with these languagesis key. ● A proven track record of customizing WordPress themes and a high level of proficiency in Elementor nd Divi. ● Skill in converting PSD designs into functional WordPress websites s a must. ● A knack for creative problem-solving and the ability to find innovative solutions to design hallenges. ● An eagle eye for detail to ensure the quality and precision of or projects. ● An ability to work effectively within a team and communicate design ieas clearly. ● Keeping up with the latest industry trends and technologies is pat of the job. Rsponsibilities ● Craft visually stunning WordPress websites, themes, and pages that aptivate users. ● Customize pre-made WordPress themes with expertise, using Elemntor and Divi to create exeptional designs. ● Convert PSD designs into fully functional and responsive ordPress websites. ● Collaborate seamlessly with our design and development teas to bring creatie concepts to life. ● Troubleshoot and resolve design-related issues to enure top-notc website performance. ● Stay informed about WordPress updates, best practices, and esign trends to delivercutting-edge solutions. ● Continuously enhance and optimize WordPress sites to povide an oustanding user experience. Wh Join Blue IT Technologies ● Competitive Compenation ● Growth pportunities ● Other Benefts ● Collaborative Environment ● Work Timings 0AM-6PM, MonFri ● Annual Leaves How to Apply Please send your resume and a cover letter dtailing your relevant exprience to hr@blueittechn","IT Services and IT Consulting
            
              11-50 employees
            

              2 on LinkedIn",Blue-IT Technologies ,Lahore," Lahore, Punjab, Pakistan  
6 days ago",On-site,,6 days ago,2,Full-time,Not specified,11-50 employees,Not specified
WordPress Community Manager,"WPdots.io · Karachi Division, Sindh, Pakistan  
6 days ago

 · 12 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3657036706,1-10 employees,3657036706,https://www.linkedin.com/jobs/view/3657036706,"About the job
            

 
Are you passionate about Digital Marketing and an experienced WordPress enthusiast? Do you thrive on building and nurturing online communities? If so, we invite you to apply for the position of WordPress Community Manager.You will play an important role in connecting, engaging, and supporting the WordPress user community. You’ll be responsible for fostering a positive and interactive environment, facilitating discussions, and sharing valuable insights.This position is for you if you have: Strong passion for Digital Marketing and eagerness to learn.Excellent written and verbal communication skills.Problem-solving mindset and be helpful.Experience working with WordPress.Creativity in generating engaging and informative content.Strong organizational skills and attention to detail.Proven experience in community management, preferably within the WordPress community.Proficiency in social media platforms, online forums, and community engagement tools.
Responsibilities: Develop and execute community engagement strategies to grow and strengthen WordPress users’ community.Moderate and facilitate discussions across various online platforms, including forums, social media groups, and emails.Respond to user inquiries, provide assistance, and offer guidance to community members seeking WordPress-related solutions.Create and curate compelling and relevant content, such as blog posts, tutorials, etc., to educate and engage the community.Collaborate with the marketing team to align community initiatives with overall brand messaging and campaigns.Monitor community sentiment, gather feedback, and provide valuable insights to internal teams for product and service improvements.Organize and promote community events, webinars, and meetups to foster networking and knowledge-sharing among WordPress enthusiasts.
What We Offer: A competitive salaryFreedom to run your experiments and contribute to our growthEstablish yourself as a prominent figure within the WordPress communityWork with a dynamic and innovative bootstrapped startup involved in multiple projectsOpportunity to learn digital marketing and expand your expertise within the WordPress ecosystem
Apply below: 👇https://wpdots.io/wordpress-community-manager/#Hiring #DigitalMarketing #Community #CommunityManager #DigitalMarketer #WordPress #WordPressCommunity #MarketingJob","IT Services and IT Consulting
            
              2-10 employees
            

              1 on LinkedIn",WPdots.io ,Karachi," Karachi Division, Sindh, Pakistan  
6 days ago

 ",On-site,12,6 days ago,2,Full-time,Not specified,1-10 employees,Not specified
