Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Sr. Python Developer,"DevGate · Islamabad, Islāmābād, Pakistan (On-site)  
5 days ago

 · 21 applicants",Full-time,https://www.linkedin.com/jobs/view/3732889577,51-200 employees,3732889577,https://www.linkedin.com/jobs/view/3732889577,"About the job
            

 
Job Description:As a Python Developer with expertise in WebRTC, you will be responsible for designing, developing, and maintaining our real-time communication solutions. You will collaborate closely with cross-functional teams to deliver high-quality products that provide seamless and secure real-time communication experiences to our users.Responsibilities:·      Collaborate with cross-functional teams to design, develop, and maintain real-time communication solutions using Python, WebRTC, Django, and Flask.·      Write clean, efficient, and maintainable code while adhering to coding standards.·      Troubleshoot and resolve issues related to real-time communication and web application functionality.·      Participate in code reviews to ensure code quality and consistency.·      Optimize applications for performance, scalability, and security.·      Stay up-to-date with emerging technologies and best practices in web development.Requirements:·      3-4 years of professional experience in Python web development.·      Strong proficiency in WebRTC, Django, and Flask.·      Experience with real-time communication protocols and technologies.·      Familiarity with frontend technologies such as HTML, CSS, and JavaScript.·      Knowledge of database systems (e.g., SQL, NoSQL).·      Excellent problem-solving skills and attention to detail.·      Strong communication and teamwork abilities.·      Dedication to meeting project deadlines and delivering high-quality work.·      Preferred Qualifications:·      Experience with WebSockets and related technologies.·      Knowledge of containerization (e.g., Docker).·      Familiarity with cloud platforms (e.g., AWS, Azure).·      Contributions to open-source projects related to WebRTC or web development.What We Offer:·      The opportunity to work on cutting-edge projects in real-time communication.·      Collaborative and innovative work environment.·      Career growth and development opportunities.·      Competitive compensation package.Education: Bachelor's or master's degree in computer science, Software Engineering, or a related field.","IT Services and IT Consulting
            
              51-200 employees
            

              48 on LinkedIn",DevGate ,Islamabad," Islamabad, Islāmābād, Pakistan ",On-site,21,5 days ago,1,Full-time,Not specified,51-200 employees,Not specified
Python Data Scientist,"Turing · Pakistan (Remote) Reposted  
1 day ago

 · 151 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3733474754,"1,001-5,000 employees · IT Services and IT Consulting",3733474754,https://www.linkedin.com/jobs/view/3733474754,"About the job
            

 
A U.S.-based company that is developing AI safety and research solutions with an emphasis on enhancing the security of substantial AI systems, is looking for a Python Data Scientist. The selected candidate will be in charge of conducting peer code reviews and offering helpful criticism. To ensure that the revolutionary potential of AI benefits all of humanity, the organization is utilizing the power of modern Artificial Intelligence technology to sculpt a brighter future for the next generations. The company has managed to secure more than $2.7bn in funding so far.Job Responsibilities: Write effective Python code to tackle complex issues, but also use your business sense and analytical abilities to glean valuable insights from public databasesCommunicate clearly with researchers and help the organization in realizing its objectivesClearly express the reasoning and logic when writing code in Jupyter notebooksFix bugs in the code and create thorough documentationUtilize your data analysis skills to develop and respond to important business queries using available datasets (such as those from Kaggle, the UN, the US government, etc.)Effectively communicate with the researchers to comprehend the needs and provide the results
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a data scientist2+ years of Data analysis experience and a desire to have a significant impact on the field of artificial intelligence2+ years of experience worling with Python programmingExtensive experience working with Data Science/AnalysisFamiliarity with SQL and related technologies is nice to haveExcellent communication abilities to work with stakeholders and researchers successfullyStrong data analytic abilities and business sense are required to draw the appropriate conclusions from the dataset, respond to those conclusions, and clearly convey the key findingsExcellent problem-solving and analytical skillsFluent in conversational and written English communication skills","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,151,1 day ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Python Developer,"Datex AI · Lahore, Punjab, Pakistan (On-site) Reposted  
5 days ago

 · 250 applicants",Full-time,https://www.linkedin.com/jobs/view/3702037134,1-10 employees,3702037134,https://www.linkedin.com/jobs/view/3702037134,"About the job
            

 
About Us:At datex ai, we believe in harnessing the power of technology to build next-generation software. As we continue to grow and innovate, we're seeking an enthusiastic Python Developer to join our team. Whether you've just graduated or you're looking for a fresh start, we're excited about giving new talent an opportunity to shine.Role Responsibilities: Design, develop, and maintain software applications using Python.Collaborate with cross-functional teams to define, design, and ship new features.Troubleshoot and fix bugs/flaws to ensure our applications run smoothly.Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Qualifications: Familiarity with Python and its frameworks (like Flask, FastAPI, etc.).Familiarity with databases (e.g., PostgreSQL).Strong problem-solving skills and the ability to think algorithmically.Strong communication and interpersonal skills.Bachelor's degree in Computer Science, Engineering, or a related field (or equivalent self-study).
Benefits: Competitive salary and benefits package.A vibrant and inclusive work environment.Opportunities for professional growth and learning.","IT Services and IT Consulting
            
              2-10 employees",Datex AI ,Lahore," Lahore, Punjab, Pakistan ",On-site,250,5 days ago,1,Full-time,Not specified,1-10 employees,Not specified
Python Developer,"Turing · Pakistan (Remote) Reposted  
1 day ago

 · 100 applicants",Full-time · Entry level,https://www.linkedin.com/jobs/view/3733847921,"1,001-5,000 employees · IT Services and IT Consulting",3733847921,https://www.linkedin.com/jobs/view/3733847921,"About the job
            

 
A U.S.-based company that is pioneering the container supply chain management sector and optimizing operations with their cutting-edge AI platform, is looking for a Python Developer. The developer will be working with cross-functional teams to specify user requirements and decide parameters for the project. The company is providing local logistics and transportation businesses with the digital tools, information, and services they require to more effectively, quickly, and dependably support global trade. The company has managed to secure more than $13mn in funding so far.Job Responsibilities: Help with the performance and reliability-focused design, construction, operation, and maintenance of the organization's data intake and data pipelinesCreate fresh data visualization and container tracking toolsUse Python for tasks involving scripting, data manipulation, and integrationWrite best-practices-compliant code that is clear, effective, and easy to maintain
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a software developer2+ years of experience working with Python and other related technologiesDemonstrable experience working with AWS and NoSQLFamiliarity with Django is nice to haveExcellent English communication skills, both spoken and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan, Pakistan ,Remote,100,1 day ago,2,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Django React Full Stack Developer,"Marmlax · Karāchi, Sindh, Pakistan (On-site)  
5 days ago

 · 20 applicants",Full-time,https://www.linkedin.com/jobs/view/3734010381,1-10 employees,3734010381,https://www.linkedin.com/jobs/view/3734010381,"About the job
            

 
We are seeking a talented and experienced Full Stack Engineer with a specialization in Django and React for the frontend to join our dynamic development team. As a Full Stack Engineer, you will be responsible for designing, developing, and maintaining robust web applications that meet our clients' needs. You will have the opportunity to work on challenging projects and collaborate with cross-functional teams to deliver high-quality software solutions.Responsibilities Creating Django rest framework API's setupsIntegration with frontend.
Pay40-120k depending on experience and skills.Qualifications Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent experience).Strong experience in developing web applications using Django and React, with a proven track record of delivering successful projects.
 Proficiency in Python and JavaScript, with a solid understanding of object-oriented programming principles.In-depth knowledge of Django web framework, including ORM, templates, authentication, and security.
 Expertise in building responsive and mobile-friendly user interfaces using React, HTML5, CSS3, and related frontend technologies.
 Familiarity with RESTful APIs and integrating frontend applications with backend services.
 Experience with version control systems (e.g., Git) and collaborative development workflows (e.g., Agile, Scrum).Understanding of software development principles, design patterns, and best practices.Strong problem-solving skills and the ability to quickly learn and apply new technologies and frameworks.Excellent communication and collaboration skills, with the ability to work effectively in a team environment.Experience with other web frameworks (e.g., Flask, Angular, Vue.js) and database systems (e.g., PostgreSQL, MySQL) is a plus.","IT Services and IT Consulting
            
              2-10 employees
            

              1 on LinkedIn",Marmlax ,Karāchi," Karāchi, Sindh, Pakistan ",On-site,20,5 days ago,1,Full-time,Not specified,1-10 employees,Not specified
Python Developer,"Hour Solution · Pakistan (Remote)  
5 days ago",Contract,https://www.linkedin.com/jobs/view/3734214535,11-50 employees,3734214535,https://www.linkedin.com/jobs/view/3734214535,"About the job
            

 
Company DescriptionHour Solution is a global company that provides strategic communication and technology services to government and private clients. They have their registered office in Pakistan and regional offices in Saudi Arabia and Canada.Role DescriptionWe are looking for a mid-level full stack Python developer with experience in machine learning to join our team. The ideal candidate will have a strong understanding of Python programming and sound knowledge of machine learning algorithms. They will be responsible for developing softwares that may include machine learning models.Qualifications 3+ years of expertise in Back-end development: Python, web frameworks such as Django and Flask.Experience working with databases and writing SQL queriesExperience in Front-end development: HTML, CSS, JavaScript, and popular front-end frameworks such as React, Angular, and Vue.jsExperience with Cloud computing: AWS, Azure, or GCPExperience with Git version control system1+ years of experience with machine learning libraries such as TensorFlow, PyTorch, and scikit-learn.Knowledge of software development best practicesExcellent debugging and troubleshooting skillsExcellent problem-solving and analytical skillsAbility to work independently and as part of a teamBachelor's degree in Computer Science, Software Engineering, or related field
Please submit your resume and portfolio to contact@hoursolution.org with the subject line ""Full Stack Python Developer Application.""","Technology, Information and Media
            
              11-50 employees
            

              1 on LinkedIn",Hour Solution ,Pakistan, Pakistan ,Remote,,5 days ago,1,Contract,Not specified,11-50 employees,Not specified
Senior Python/Django Developer,"Ignis Health · Pakistan (Remote) Reposted  
3 days ago",Full-time,https://www.linkedin.com/jobs/view/3733813423,11-50 employees,3733813423,https://www.linkedin.com/jobs/view/3733813423,"About the job
            

 
About Us:Ignis Health LLC is a US-based Healthcare IT company passionate about delivering accessible and affordable telehealth services. We develop our own products to implement, manage, and scale telehealth service lines for hospitals and health systems; empowering our clients to make smarter business decisions and improve their quality of care. Our goal is to play an important role in transforming healthcare delivery in the US.Ignis Health LLC is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, gender identity, national origin, age or disability status.Position: Senior Python/Django DeveloperIgnis Health is seeking to hire a full time Senior Python/Django Developer to contribute their expertise in development and maintenance of our telehealth related products. Ignis Health has a dynamic, hard working and passionate team of engineers that work on challenging projects. This job requires assisting our team in development of an end user product. To be successful in this role, you will need extensive knowledge of python programming, modern web based technologies and you must be a team player. Responsibilities● Review requirements with the project manager with a focus on MVP approach● Participate in development and lead the team in planning, implementation and testing● Perform code reviews for code quality and correctness● Set up guidelines for best practices● Mentor and train other team members on design techniques, coding standards and new data technologies● Help the project manager in setting up timelines for deliverables● Suggest and implement process improvements in the development life cycle● Collaborate with QA and DevOps to meet quality and deployment objectives● Help project manager in improving the training program for new hires● Directing software programming and documentation development● Working with customers on technical issues including software system designRequirements● 4+ years of professional experience working with Python, Django and rest framework● 4+ years of experience working with ORMs/SQL● 1+ years of experience in leading a development team● Experience with VCS (Git)● Experience with Angular/React is a plus but not required● Hands-on experience with modern development tools and best practices● Solid understanding of security, performance, high-availability and fault-tolerance trade-offs● Strong organizational skills, ability to prioritize tasks and to deliver projects on time.● Strong communication skills and proficiency in spoken and written English.● Ability to work with the US EST time zone. Working hours are 12 pm to 9 pm PKT and weekends are off● This is fully remote position","Hospitals and Health Care
            
              11-50 employees
            

              13 on LinkedIn",Ignis Health ,Pakistan, Pakistan ,Remote,,3 days ago,1,Full-time,Not specified,11-50 employees,Not specified
Python Backend Engineer,"ElkTech · Lahore, Punjab, Pakistan  
1 week ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735032687,11-50 employees,3735032687,https://www.linkedin.com/jobs/view/3735032687,"About the job
            

 
Company DescriptionElkTech is a company that provides inventive, practical design and development services to meet specific needs. We offer outsourced customer service, accounting, and technical support to our clients, combining cutting-edge technology with personalized service. Our team is constantly growing to better serve our clients and enhance our knowledge base. We work with our clients to deliver high-quality customer care for their businesses.Role DescriptionThis is a full-time on-site role for a Python Backend Engineer located in Lahore. As a Python Backend Engineer, you will be responsible for developing scalable infrastructure software systems. Day-to-day tasks will include designing and implementing server-side software systems, collaborating with cross-functional teams, and troubleshooting system issues.Qualifications 3+ years of experience in Python software development with a strong understanding of Object-Oriented Programming (OOP) and software architecture principlesExperience with server-side technologies such as Django, Flask, or PyramidStrong Knowledge of ScrappingStrong knowledge of database technologies such as PostgreSQL, MySQL, or MongoDBExperience with cloud infrastructure such as AWS or AzureExperience with Git and version control best practicesStrong understanding of software testing principles and experience with testing frameworks such as pytest or unittestExcellent problem solving and debugging skillsAbility to work independently and collaboratively in a team environmentBachelor's degree or higher in Computer Science, or a related fieldExperience with containerization and orchestration technologies such as Docker and Kubernetes is a plusExperience with microservices architectures is a plus","Software Development
            
              11-50 employees
            

              28 on LinkedIn",ElkTech ,Lahore," Lahore, Punjab, Pakistan  
1 week ago",On-site,,1 week ago,2,Full-time,Not specified,11-50 employees,Not specified
Python Developer,"Exponento · Lahore District, Punjab, Pakistan  
1 week ago

 · 31 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3735661532,11-50 employees,3735661532,https://www.linkedin.com/jobs/view/3735661532,"About the job
            

 
""We are looking for a Python Web Developer responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server-side logic, ensuring high performance and responsiveness to requests from the front end. You will also be responsible for integrating the front-end elements built by your co-workers into the application; therefore, a basic understanding of front-end technologies is necessary as well.Responsibilities:Writing reusable, testable, and efficient codeDesign and implementation of low-latency, high-availability, and performant applicationsIntegration of user-facing elements developed by front-end developers with server-side logicImplementation of security and data protectionIntegration of data storage solutions MongoDb, Dynamodb, etc.Skills And Qualifications:Expert in Python, with knowledge of Python web framework DjangoFamiliarity with some ORM (Object Relational Mapper) librariesAble to integrate multiple data sources and databases into one systemUnderstanding of the threading limitations of Python, and multi-process architectureWorking knowledge of Python with CeleryKnowledge of FFMPEG will be a plusWorking knowledge of Python with Celery on Docker will be a plusBasic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3Knowledge of user authentication and authorization between multiple systems, servers, and environmentsUnderstanding of fundamental design principles behind a scalable applicationFamiliarity with event-driven programming in PythonUnderstanding of the differences between multiple delivery platforms, such as mobile vs desktop, and optimizing output to match the specific platformAble to create database schemas that represent and support business processesStrong unit test and debugging skillsProficient understanding of code versioning tools such as GitExperience: 4-6 years""","Information Technology & Services
            
              11-50 employees
            

              13 on LinkedIn",Exponento ,Lahore," Lahore District, Punjab, Pakistan  
1 week ago

 ",On-site,31,1 week ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior Backend Developer (Python),"Arbisoft · Lahore, Punjab, Pakistan Reposted  
12 hours ago

 · 89 applicants","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3735639695,"501-1,000 employees · Software Development",3735639695,https://www.linkedin.com/jobs/view/3735639695,"About the job
            

 
As a Python/Django developer you will get an opportunity to work on web applications used by millions of users every day. You will be working with a highly skilled team of other developers who love to design, write, test and maintain high quality code.You will be working with a highly skilled team of other developers who love to design, write, test, and maintain high-quality code.Responsibilities  Build new products and features through rapid build/measure/learn iterations. Work collaboratively with Designers, Peer Developers, Architects, and Product Managers on high-impact projects. Understand user experience and strive to maintain a good experience when developing interfaces Turn user/customer needs into elegant, user-centric designs.Support the open-source community
Requirements  Experience using mobile-first RWD techniques and patterns Understanding of app/browser performance and techniques Experience developing against RESTful APIs You should have at least 4 years of hands-on industrial experience in python language to apply for this job.",,Arbisoft ,Lahore," Lahore, Punjab, Pakistan Reposted  
12 hours ago

 ",Hybrid,89,12 hours ago,3,Full-time,Mid-Senior level,"501-1,000 employees ", Software Development
Python Developer,"Softtik Technologies · Lahore, Punjab, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737186168,11-50 employees,3737186168,https://www.linkedin.com/jobs/view/3737186168,"About the job
            

 
Job Title: Python Developer (AI/ML)We are looking for a python developer, the best fit for the position should meet the following criteriaResponsibilities: Develop, implement, and integrate Python-based AI algorithms and models.Collaborate with the team to understand project requirements and contribute to the development of AI solutions.Perform data preprocessing, cleaning, and feature engineering tasks to prepare data for AI modeling.Train, evaluate, and fine-tune AI models using various machine learning and deep learning techniques.Work closely with cross-functional teams, including data scientists and software engineers, to integrate AI models into production systems.Conduct experiments and analyze results to improve the performance and accuracy of AI models.Stay updated with the latest advancements in AI and machine learning technologies and propose innovative ideas for enhancing our AI capabilities.Collaborate with team members to troubleshoot and debug AI-related issues and provide effective solutions.
Requirements: Bachelor's degree in Computer Science, Engineering, or a related field.Minimum of 2 year of professional experience working as a Python Developer with a focus on AI or machine learning.Solid understanding of machine learning algorithms and techniques.Proficiency in Python programming language and popular libraries such as TensorFlow, Keras, PyTorch, or scikit-learn.Experience with data preprocessing, feature engineering, and data visualization.Knowledge of software engineering principles, including coding standards, version control, and testing methodologies.Strong problem-solving skills and the ability to analyze and interpret complex datasets.Excellent communication skills and the ability to work collaboratively in a team environment.Self-motivated and eager to learn and adapt to new technologies and techniques.","IT Services and IT Consulting
            
              11-50 employees
            

              42 on LinkedIn",Softtik Technologies ,Lahore," Lahore, Punjab, Pakistan  
5 days ago",On-site,,5 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Python Developer,"Vyro · Lahore, Punjab, Pakistan  
6 days ago

 · 67 applicants","On-site

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736684360,51-200 employees · Software Development,3736684360,https://www.linkedin.com/jobs/view/3736684360,"About the job
            

 
Who We Are: Vyro builds the next generation of content creation tools powered by Artificial Intelligence and Machine Learning to empower you to express your creativity. With its global presence, Vyro offers 20 content creation apps unleashing the creativity of over 5 million active users every month. Vyronauts are passionate, driven and purposeful and we're currently looking for more of such people to join our team.About the Role:As a Multi-Platform Bot Developer, you'll collaborate with diverse teams to create advanced Python-based bots, extensions, and plugins for various platforms. You'll seamlessly integrate third-party APIs, optimize performance, and ensure top-notch security while continuously enhancing bot features.What You'll Do: Collaborate closely with cross-functional teams to conceptualise and execute projects involving bot, extension, and plugin development. Develop advanced bots, extensions, and plugins using Python, delivering enhanced user experiences across multiple platforms. Integrate third-party APIs to expand bot functionalities, facilitating dynamic interactions and engagement. Troubleshoot and optimize bot performance on diverse platforms, ensuring seamless operation and resource efficiency. Continuously iterate and improve bot features based on user feedback and evolving platform trends. Implement robust security measures to protect user data and ensure compliance with privacy regulations across platforms. 
What We're Looking For: 2+ Years of experience as a software engineer. Hold a degree in Computer Science or a related field, showcasing a strong grasp of software engineering principles. Demonstrate a track record of successful bot development using Python, highlighting cross-platform achievements. Navigate through APIs of various platforms (e.g., Discord) with ease, leveraging their unique capabilities. Display advanced proficiency in Python programming and relevant frameworks (e.g., Discord.py), producing efficient and scalable code. Exhibit adept problem-solving skills, providing effective solutions for complex challenges across platforms. Communicate effectively within collaborative teams, sharing insights and updates seamlessly. Groundwork in software design best practices, ensuring code maintainability, scalability, and Git-based version control proficiency.","Software Development
            
              51-200 employees
            

              90 on LinkedIn",Vyro ,Lahore," Lahore, Punjab, Pakistan  
6 days ago

 ",On-site,67,6 days ago,3,Full-time,Entry level,51-200 employees , Software Development
Python Team Lead,"MindRind · Lahore, Punjab, Pakistan  
6 days ago

 · 9 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737172524,51-200 employees,3737172524,https://www.linkedin.com/jobs/view/3737172524,About the job,,MindRind ,Lahore," Lahore, Punjab, Pakistan  
6 days ago

 ",On-site,9,6 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Unreal Engine + Python AI developer,"manyface · Pakistan  
5 days ago","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3736356740,See how you compare to 40 applicants. Reactivate Premium,3736356740,https://www.linkedin.com/jobs/view/3736356740,"About the job
            

 
Manyface is an AI project looking to experiment more with 3d avatars from unreal engine. Role DescriptionThis is a remote full-time role for an Unreal Engine developer responsible for developing and implementing Metahumans and ensuring AI integrations. The Unreal Engine Developer will collaborate with the design team to create and customize the user interface and features that will enhance the user experience.Qualifications Bachelor's degree in Computer Science, Game Development, or a related fieldStrong experience working in Unreal Engine 4, experience with Unreal Engine 5 is a plusStrong experience working in AI technology Strong knowledge of C++ and Blueprints to implement gameplay features and create UI elementsStrong problem-solving skills and able to find effective solutions to complex issues in game developmentExperience optimizing game assets and debuggingStrong knowledge of particle systems and shadersExperience with VR and AR development is a plusExcellent communication skills with the ability to work collaboratively within a team environmentExperience creating multiplayer experiences and working with dedicated servers is a plusExperience with console development a plus",,manyface ,Pakistan," Pakistan  
5 days ago",Remote,,5 days ago,2,Full-time,Not specified,Not specified,Not specified
Python Developer,"Turing · Pakistan Reposted  
1 day ago

 · 88 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3737390808,"1,001-5,000 employees · IT Services and IT Consulting",3737390808,https://www.linkedin.com/jobs/view/3737390808,"About the job
            

 
A U.S.-based company that is providing high-quality cloud services and SaaS products to the IT sector is looking for a Python Developer. The developer will be in charge of creating clear, modular, and tested code while ensuring that coding standards and best practices are followed. The company is on a mission to contribute to the technological revolution that is transforming various industries by producing high-quality services and products that are both efficient and effective from a cost perspective. This is an amazing opportunity for candidates who thrive in a dynamic environment.Job Responsibilities: Ensure that database interfaces are correctly used by server-side codeMake sure the written code is incredibly reliable and capable of offering the end user exceptional performanceTo verify quality, effectiveness, and adherence to coding standards, conduct code reviewsFind and fix technical problems in back-end development, such as bottlenecks and performance problems
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a software developerDemonstrable experience working with Python and other related scripting languagesProlific experience working with AI and LLM Some understanding of Llama or similar large language models Excellent English communication skills, both written and spoken",,Turing ,Pakistan," Pakistan Reposted  
1 day ago

 ",Remote,88,1 day ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Technical Lead - Python,"Talent500 · Lahore, Punjab, Pakistan  
3 days ago

 · 14 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3741058698,"51-200 employees · Technology, Information and Internet",3741058698,https://www.linkedin.com/jobs/view/3741058698,"About the job
            

 
We are hiring for a trusted African payment gateway companyAbout the company: Our vision is to deliver delightful experiences for merchants and users, and be the payments partner of choice on the African continent. In everything we do, we strive to make it as easy as possible for merchants to focus on their business, while we take care of their payment needs. We work with the biggest enterprise businesses and the side-hustle next door, across every sector of the economy. We pride ourselves on delivering a world-class payments service with a seamless and secure checkout, enterprise-grade security and personalized multi-channel support to every business we partner with. We integrate easily with leading e-commerce platforms like WooCommerce, Wix, Shopify, Magento and Prestashop, and our modern API allows for custom integrations. We currently enable both enterprise and SME ecommerce in South Africa, Kenya and Mauritius, with rapid expansion planned to more countries on the continent. 
Why we are hiring for this role: The Technical Lead will work collaboratively with the Payments Integrations team to drive the development of new payment methods and make technical design decisions to make this process more efficient (currently 8 weeks implementation time). What we would like you to have:  At least 2 years experience as a Technical Lead At least 6 years experience programming in Python Strong experience in AWS Databases / SQL (MySQL / Postgres / MongoDB) Strong experience with best practices and a sound understanding of what makes valuable codebases. Excellent technical, diagnostic, and troubleshooting skills. Willingness to build professional relationships with staff and clients. Excellent communication, motivational, and interpersonal skills. A BSc Computer Science/ technical tertiary qualification or significant work experience will be useful Core function of the role: Collaborating with their team to identify and fix technical issues, and to identify and earmark gaps in required skills in the team Assisting in the hiring and training of individual contributors. Is a part of the Full software development life cycle and all its components with special emphasis on supervising system modificationsAssists in auditing internal teams(Best Practice, Standards, Security and Compliance) Guiding their team through technical issues and challenges. Working with other technical leads on keeping systems up to date to minimize technical risk. Working with the team to set end year goals. Be the first point of call for systems within their domain. Being transparent with the team about challenges, failures, and successes. Writing progress reports and delivering presentations to the relevant stakeholders. Motivating staff and creating an inclusive space where they can ask questions and voice their concerns. Analyzing existing operations and scheduling training sessions and meetings to discuss improvements. Keeping up-to-date with industry trends and developments. Mentoring other engineers from graduates to the senior engineers within the larger engineering team. Working alongside the Engineering managers and Product managers in resourcing the team for work coming up on the roadmap Working on keeping the team accountable with estimated deliverable 
Things we take seriously at our company:  Open and empathetic communication across the team and company. We value each other’s thought processes and have an open forum to collaborate cross-domain You say what you do and do what you say. We’re all accountable to each other and our customers, we set expectations and meet them Ownership of the work that we do. We don’t push tickets through, we thoughtfully problem solve pain points for our customers before, during and after code development We document our approach to scale what we do, soliciting input from the team and ensuring no team member is left behind We are continuously learning to build mastery and become domain experts at a worldwide level We measure outcomes not outputs 
Our Tech Stack:  Frontend: React, TypeScript Backend: Python, NodeJS Data: MongoDB, PostgreSQL, MySQL Infra: AWS Lambda, Serverless, S3, EC2, API Gateway Tools: Jira, Confluence, Git, Postman Automation: Gitlab pipelines, CI/CD, Terraform 
What do people say about working here?  We have a diverse, community-orientated team where failure is allowed. We fail fast but aim to succeed even quicker as we’re committed to enabling entrepreneurs.","Technology, Information and Internet
            
              51-200 employees
            

              325 on LinkedIn",Talent500 ,Lahore," Lahore, Punjab, Pakistan  
3 days ago

 ",On-site,14,3 days ago,3,Full-time,Mid-Senior level,51-200 employees ," Technology, Information and Internet"
Senior Backend Engineer - Python,"Talent500 · Punjab, Pakistan  
3 days ago

 · 40 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3741058685,"51-200 employees · Technology, Information and Internet",3741058685,https://www.linkedin.com/jobs/view/3741058685,"About the job
            

 
We are hiring for a trusted African payment gateway company!!!About the company: Our vision is to deliver delightful experiences for merchants and users, and be the payments partner of choice on the African continent. In everything we do, we strive to make it as easy as possible for merchants to focus on their business, while we take care of their payment needs. We work with the biggest enterprise businesses and the side-hustle next door, across every sector of the economy. We pride ourselves on delivering a world-class payments service with a seamless and secure checkout, enterprise-grade security and personalized multi-channel support to every business we partner with. We integrate easily with leading e-commerce platforms like WooCommerce, Wix, Shopify, Magento and Prestashop, and our modern API allows for custom integrations. We currently enable both enterprise and SME ecommerce in South Africa, Kenya and Mauritius, with rapid expansion planned to more countries on the continent. 
Why we are hiring for this role: The Software Backend Engineer will be coordinating closely with the other payments team which is building out new payment methods and the CDE team that is ensuring the payment rails for our card processing is managed correctly. This role specifically will be implementing new enhancements to our internal switch service and extending it’s capabilities. How you will be making a difference:  Developing and maintaining our core payments api(Switch) We are looking for someone who has: Someone with at least 6 years of experience in PythonExperience working with database technologies and SQL Experience designing, building, testing and deploying secure and scalable applications Experience with AWS, Serverless / Lambdas / API Gateway a plus Bonus: Interest or experience in the FinTech space A valid work authorization to work in the country that you reside inIn the next 3-6 months you’ll be focusing on: Designing, building, testing and deploying secure and scalable payment applications 
What do people say about working here?  We have a diverse, community-orientated team where failure is allowed. We fail fast but aim to succeed even quicker as we’re committed to enabling entrepreneurs.","Technology, Information and Internet
            
              51-200 employees
            

              325 on LinkedIn",Talent500 ,Punjab," Punjab, Pakistan  
3 days ago

 ",On-site,40,3 days ago,3,Full-time,Mid-Senior level,51-200 employees ," Technology, Information and Internet"
