Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Senior Software Engineer - Node,"Creative Chaos · Islamabad, Islāmābād, Pakistan  
5 days ago

 · 67 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3739540499,201-500 employees · Software Development,3739540499,https://www.linkedin.com/jobs/view/3739540499,"About the job
            

 
Job SummaryA Senior Software Engineer for Node is an associate at Creative Chaos who is mainly responsible for developing server applications of various software platforms including but not limited to writing Restful APIs to be consumed by client applications. A senior software engineer makes sure that the functionality, security and performance of the server application is as per the design and is completely bug free. Senior engineers have a responsibility to mentor their juniors and build team strength through training.Duties & Responsibilities Analyze business requirementsEstimate assigned tasksWrite code and unit testsCollaborate with other team membersTune your code for enhanced security and performanceMaintain systems by fixing any existing issuesUpdate issue tracking softwareProvide status updatesCommunicate with clientControl versions of your codeResearch new technologiesLead a team of software engineersMentor team members through training and guidanceUpgrade skills and knowledgeEvaluate candidates for open positions
Requirements Minimum Bachelors in Computer Science/Software Engineering or equivalentMinimum 3-5 years of related experience in professional industryStrong communication skillsStrong proficiency in Javascript technologiesKnowledge of NodeJS and its available frameworks such as ExpressJS and NestJSKnowledge and experience in writing backend components and Restful APIsUnderstanding of security standards and compliancesExperience with different relational and schemaless databases such as MySQL, PostgreSQL and MongoDBCreating database structure for the required functionalityExperience with writing unit tests and ensuring the minimum 90% test coverageKnowledge of and experience with Github, JIRA and other collaboration toolsUnderstanding of fundamental concepts and design principlesBasic understanding of front-end technologiesFlexible attitude and versatile personalityStrong presentation skillsStrong influence among team members
Benefits Paid Time OffWork From HomeHealth InsuranceOPDTraining and Development","Software Development
            
              201-500 employees
            

              281 on LinkedIn",Creative Chaos ,Islamabad," Islamabad, Islāmābād, Pakistan  
5 days ago

 ",Remote,67,5 days ago,3,Full-time,Mid-Senior level,201-500 employees , Software Development
Senior Software Engineer - React,"Creative Chaos · Lahore, Punjab, Pakistan  
5 days ago

 · 168 applicants","Remote

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3739540424,201-500 employees · Software Development,3739540424,https://www.linkedin.com/jobs/view/3739540424,"About the job
            

 
Job SummaryA Senior Software Engineer for React is an associate at Creative Chaos who is mainly responsible for developing front-end web client applications for various software platforms. A software engineer makes sure that the functionality, security and performance of the client application is as per the design and is completely bug free. Senior engineers have a responsibility to mentor their juniors and build team strength through training.Duties & Responsibilities Analyze business requirementsEstimate assigned tasksWrite code and unit testsCollaborate with other team membersTune your code for enhanced security and performanceMaintain systems by fixing any existing issuesUpdate issue tracking softwareProvide status updatesCommunicate with clientControl versions of your codeResearch new technologiesLead a team of software engineersMentor team members through training and guidanceUpgrade skills and knowledgeEvaluate candidates for open positions
Requirements Minimum Bachelors in Computer Science/Software Engineering or equivalentMinimum 3-5 years of related experience in professional industryStrong communication skillsStrong proficiency in JavaScript technologiesKnowledge and experience of developing user interfaces with HTML and CSSKnowledge and experience of developing applications with ReactJS, Redux and ContextKnowledge and experience of design systems such as Material-UI or Atomize etcUnderstanding of accessibility standards and security compliancesExperience with writing unit tests and ensuring the minimum 90% test coverageKnowledge of and experience with Github, JIRA and other collaboration toolsBasic understanding of back-end technologiesFlexible attitude and versatile personalityStrong presentation skillsStrong influence among team members
Benefits Paid Time OffRemote JobHealth InsuranceOPDTraining and DevelopmentLife Insurance","Software Development
            
              201-500 employees
            

              281 on LinkedIn",Creative Chaos ,Lahore," Lahore, Punjab, Pakistan  
5 days ago

 ",Remote,168,5 days ago,3,Full-time,Associate,201-500 employees , Software Development
Angular Developer,"EvolversTech · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739753189,11-50 employees,3739753189,https://www.linkedin.com/jobs/view/3739753189,"About the job
            

 
Evolverstech is hiring a talented Angular Developer with 1 to 2 years of hands-on experience to join our team.“Angular developers are highly-skilled JavaScript developers with extensive knowledge of theoretical angular software engineering. Be proficient in JavaScript, HTML, and CSS, jQuery, Angular and have excellent project management skills. A top-class Angular developer can design and build a streamlined application to company specifications that perfectly meet the needs of the user.”Job Responsibilities Building and implementing top-notch user interfaces using JavaScript and the Angular framework.Writing efficient JavaScript code while also using HTML and CSSUsing the latest front-end technology, creating adaptable interfaces for online apps.Leading with product-analysis tasks and conducting performance tests.Collaborating with other cross-functional teams to ensure high performance of applicationsIdentifying and troubleshooting issues with front-end code.
Qualifications: 2+ years of experience with complex Angular applications with TypescriptKnowledge of multiple front-end languages (JavaScript, HTML, CSS) and their libraries2+ experience in Enterprise software developmentAbility to document code inline using JSDoc
Job Type: Onsite - Full-timeLocation -: Gulberg II Lahore","Information Technology & Services
            
              11-50 employees
            

              43 on LinkedIn",EvolversTech ,Lahore," Lahore, Punjab, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Software Engineer (.Net/React Js),"Melior ITS · Islamabad, Islāmābād, Pakistan  
4 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739074036,11-50 employees,3739074036,https://www.linkedin.com/jobs/view/3739074036,"About the job
            

 
""ONSITE - ISLAMABAD BASED JOB/ NO REMOTE WORK OPPORTUNITY""Join our team as a .NET Engineer and take the helm in developing cutting-edge .NET-based applications. In this role, you'll report directly to our Team Lead in Islamabad, collaborating closely with a point of contact on the client's side. Your mission? To craft impeccable, clean code, maintain applications, troubleshoot issues, and collaborate seamlessly with fellow developers and QA professionals to deliver robust solutions.What we're looking for:Specialized Skills and Knowledge: Minimum Bachelor's degree in Computer Science, Software Engineering.Typically, 3+ years of professional experience in software development, with a significant portion of that time spent working on .NET projects. Familiarity with ASP.NET framework, Web-API’s, React (v17.0.2)Proficiency in .NET (C#, ASP .NET)MVC, .NET Core 6.0Identity ServerVisual Studio, Azure SQL Server, Azure ServicesMongoDB, SQL DBPrior experience in unit testing for solution reliability assurance
General Skills and Knowledge: Fluent in English (verbal and written)Analytical & MultitaskingPositive AttitudeDeadline-Driven
Why Melior?At Melior, we place a premium on recruiting, nurturing, and developing exceptional talent across the organization while fostering diversity. Here's what you can expect when you join us: Skills Development: Countless opportunities to enhance your skills and advance your career.Recognition: Your contributions won't go unnoticed – we reward and recognize your achievements.Collaboration: Engage with a variety of teams, both internal and external.Idea Sharing: Throughout your career, your ideas will be encouraged and valued at all levels of the organization.Diverse Environment: Interact with individuals from diverse backgrounds and enjoy a vibrant workplace culture.
And that's not all! Alongside a fulfilling work environment, Melior offers a range of both monetary and non-monetary benefits, including: Competitive Salary: We value your skills and contributions.Generous Leave: Enjoy 25 holiday days.Comprehensive Health Insurance: Covering OPD, IPD, and Maternity separately.Leave Encashment: Convert unused leave into additional benefits.Fuel Card & Mobile Handset Allowance: Stay connected and on the move.Bonuses: Receive Eid and Performance Bonuses.Referral Bonus: Recommend talented individuals and earn rewards.Internet Allowance: Stay connected and productive.
If you're ready to embark on an exciting journey with us as a .NET Engineer, please send your resume to hiring@meliorits.com. We look forward to welcoming you to the Melior family!","Software Development
            
              11-50 employees
            

              32 on LinkedIn",Melior ITS ,Islamabad," Islamabad, Islāmābād, Pakistan  
4 days ago",On-site,,4 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Javascript Developer,"MicroAgility Services (Pvt) Ltd. · Islamabad, Islāmābād, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739747419,51-200 employees,3739747419,https://www.linkedin.com/jobs/view/3739747419,"About the job
            

 
MicroAgility Services is looking a dynamic MEAN Stack Developer who brings a level of motivation, curiosity, and passion for collaboration. As a developer, you will join our team which is responsible for the development of our web application. This position requires a Mid-Level Software Engineer with the skills and experience in building modern web applications using the latest back-end and front-end technologies. The candidate is expected to craft/write code with pride and can hit the ground running within days. If you are passionate about driving a fast-growing agile business, then MicroAgility Services (Pvt.) ltd is looking for you!Responsibilities:·      Develop and direct software system application validation and test methods.·      Direct our software programming initiatives·      Manage the development of documentation.·      work closely with other staff, such as product owner, scrum master, UI/UX designer, other developers, SEO, and sales and marketing professionals·      Manage the software development lifecycle.·      Monitor application performance.·      Apply problem-solving initiatives.·      Apply best practices and standard operating procedures.·      Create innovative solutions to meet MicroAgility’s technical needs.·      Test new software and fix bugs.·      Continually update technical knowledge and skills by attending in-house and external courses.·      Test software “Unit Testing” development methodology in an agile environment.·      Provide recommendations for continuous improvement.·      Work alongside other engineers on the team to elevate technology and consistently apply best practices.·      Developing and maintaining all server-side network components.·      Ensuring optimal performance of the central database and responsiveness to front-end requests.·      Collaborating with front-end developers on the integration of elements.·      Developing high-performance applications by writing testable, reusable, and efficient code.·      Implementing effective security protocols, data protection measures, and storage solutions.·      Running diagnostic tests, repairing defects, and providing technical support.·      Documenting Node.js processes, including database schemas, as well as preparing reports.·      Recommending and implementing improvements to processes and technologies.·      Keeping informed of advancements in the field of Node.js development.Skill requirements:·      Bachelor’s/Master’s degree in computer science, information technology, or engineering·      5+ years of experience working with Mongo DB, Express.js, Angular and Node.js·      Good expertise in front end technologies like(Bootstrap, Material design, etc)·      Strong Javascript concepts including functional and object-oriented Javascript·      Experience in creating restful API using Node.js and Express.js·      Good in solving analytical problems to create and maintain algorithms and quick logics.·      Knowledge of socket programming to create real-time applications like (chat).·      Evaluate and perform design tradeoffs regarding the architecture and software components.·      Hands-on experience in Express.js, Mongoose·      Coordinate with QA team, and familiar with web app and API testing tools like (Postman).·      Experience in integrating third-party APIs·      Design and maintain large and complex databases, both relational and non-relational databases, specifically MySQL and MongoDB·      In-depth knowledge of Modern Java Script concept and TypeScript i.e. NESTJS·      Develop an application with intuitive functionality and an enjoyable user experience at the core·      Must have knowledge of OOP and design patterns.","Outsourcing and Offshoring Consulting
            
              51-200 employees
            

              61 on LinkedIn",MicroAgility Services (Pvt) Ltd. ,Islamabad," Islamabad, Islāmābād, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Mobile Developer (React Native),"Melior ITS · Islamabad, Islāmābād, Pakistan  
4 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3739083470,11-50 employees,3739083470,https://www.linkedin.com/jobs/view/3739083470,"About the job
            

 
NOTE: This is an ONSITE Position In ISLAMABAD Pakistan. No remote work opportunity available. Melior is seeking a Mobile Developer (React Native). The developer will be responsible for utilizing Git, React Native, and Typescript to create and maintain mobile applications. This is a fantastic opportunity to join a dynamic and fast-paced environment and work with cross-functional teams to design, build and roll-out products that deliver the company's vision and strategy.Job Responsibilities: Develop and maintain mobile applications using Git, React Native, and TypescriptCollaborate with cross-functional teams to define, design, and ship new featuresWork on bug fixing and improving application performanceContinuously discover, evaluate, and implement new technologies to maximize development efficiencyEnsure the performance, quality, and responsiveness of applicationsIdentify and correct bottlenecks and fix bugs
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a Mobile Developer2+ years of experience with Git3+ years of experience with React Native and TypescriptSolid understanding of the full mobile development life cycleMust be fluent in English and have excellent communication skills
Why Melior?At Melior, we place a premium on recruiting, nurturing, and developing exceptional talent across the organization while fostering diversity. Here's what you can expect when you join us: Skills Development: Countless opportunities to enhance your skills and advance your career.Recognition: Your contributions won't go unnoticed – we reward and recognize your achievements.Collaboration: Engage with a variety of teams, both internal and external.Idea Sharing: Throughout your career, your ideas will be encouraged and valued at all levels of the organization.Diverse Environment: Interact with individuals from diverse backgrounds and enjoy a vibrant workplace culture.
And that's not all! Alongside a fulfilling work environment, Melior offers a range of both monetary and non-monetary benefits, including: Competitive Salary: We value your skills and contributions.Generous Leave: Enjoy 25 holiday days.Comprehensive Health Insurance: Covering OPD, IPD, and Maternity separately.Leave Encashment: Convert unused leave into additional benefits.Fuel Card & Mobile Handset Allowance: Stay connected and on the move.Bonuses: Receive Eid and Performance Bonuses.Referral Bonus: Recommend talented individuals and earn rewards.Internet Allowance: Stay connected and productive.
If you're ready to embark on an exciting journey with us, please send your resume to hiring@meliorits.com. We look forward to welcoming you to the Melior family!","Software Development
            
              11-50 employees
            

              32 on LinkedIn",Melior ITS ,Islamabad," Islamabad, Islāmābād, Pakistan  
4 days ago",On-site,,4 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Angular Developer,"Krystosoft · Karāchi, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740014961,51-200 employees,3740014961,https://www.linkedin.com/jobs/view/3740014961,"About the job
            

 
Company DescriptionKrystosoft is a leading creative solution, digital marketing, B2B and B2C software development firm, and digital agency operating in US, Pakistan and Canada. Krystosoft has vast experience in dealing with both local and international ventures. Our team works tirelessly to help clients reinvent themselves for the future by bringing together diverse skillsets from a variety of industries. Krystosoft specializes in communicating with clients and their customers to drive a dynamic and best-in-class service plan as per the client’s requirements. We strive to bring value to everyday experiences by making them intuitive, seamless, and successful.Role DescriptionThis is a full-time, on-site role located in Karāchi for an experienced Angular Developer. The Angular Developer will be responsible for developing, testing, and deploying user-friendly applications using AngularJS, Angular 2+, and other web development technologies.Qualifications Strong proficiency in AngularJS and Angular 2+Proficiency in HTML, CSS, and JavaScriptAbility to write clean, maintainable, and efficient codeUnderstanding of RESTful APIs and how to integrate them with frontend applicationsStrong understanding of web application development and deployment processesFamiliarity with agile software development methodologiesBachelor's degree in Computer Science, Engineering, or a related fieldExcellent communication skills and ability to work collaboratively in a team environment2+ years of professional experience in frontend web developmentFamiliarity with Git version control and project management tools such as JIRA is a plus","IT Services and IT Consulting
            
              51-200 employees
            

              23 on LinkedIn",Krystosoft ,Karāchi," Karāchi, Sindh, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Java Software Engineer,"Innovadel Technologies Limited · Lahore, Punjab, Pakistan  
3 days ago

 · 37 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3734551507,11-50 employees,3734551507,https://www.linkedin.com/jobs/view/3734551507,About the job,,Innovadel Technologies Limited ,Lahore," Lahore, Punjab, Pakistan  
3 days ago

 ",On-site,37,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Frontend Engineer Reactjs,"Chikoo · Karāchi, Sindh, Pakistan  
3 days ago

 · 51 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740029224,201-500 employees,3740029224,https://www.linkedin.com/jobs/view/3740029224,About the job,,Chikoo ,Karāchi," Karāchi, Sindh, Pakistan  
3 days ago

 ",On-site,51,3 days ago,2,Full-time,Not specified,201-500 employees,Not specified
React Native Developer,"Semantic Tribe · Lahore District, Punjab, Pakistan  
3 days ago

 · 39 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740032132,11-50 employees,3740032132,https://www.linkedin.com/jobs/view/3740032132,"About the job
            

 
Employment Type: Full-TimeExperience Level: 1-2 YearsAbout Us:SemanticTribe is a dynamic and innovative software development company that specializes in creating cutting-edge mobile applications. We are seeking a skilled and passionate React Native Developer to join our team and contribute to the development of high-quality, user-friendly mobile apps for our clients.Job Description:As a React Native Developer at SemanticTribe, you will be responsible for assisting in the design, development, and maintenance of mobile applications built with React Native. You will collaborate with a talented team of developers and work on exciting projects that challenge and expand your skills. This is an excellent opportunity for someone with 1-2 years of experience to grow their career in mobile app development.Key Responsibilities: Work closely with the development team to design, develop, and maintain mobile applications using React Native.Assist in the implementation of user interfaces and features based on project requirements.Collaborate with UX/UI designers to ensure the apps are visually appealing and user-friendly.Troubleshoot and debug issues to ensure the applications run smoothly on various devices.Optimize application performance to provide the best user experience.Keep up-to-date with the latest trends and best practices in mobile app development.
Qualifications: Bachelor's degree in Computer Science, Software Engineering, or a related field.1-2 years of hands-on experience with React Native.Proficiency in JavaScript and its modern frameworks and libraries.Understanding of RESTful APIs and web services.Knowledge of mobile app design principles and user interface guidelines.Strong problem-solving and debugging skills.Excellent communication and teamwork skills.
Nice to Have: Familiarity with state management libraries like Redux or Mobx.Experience with other mobile development frameworks (e.g., Flutter, Xamarin).Knowledge of version control systems (e.g., Git).Published apps on Google Play Store and Apple App Store.
If you're a motivated and talented React Native Developer looking to take your career to the next level, we'd love to hear from you. Join our team and be a part of creating innovative and impactful mobile applications.SemanticTribe is an equal opportunity employer. We encourage candidates from all backgrounds and experiences to apply.","IT Services and IT Consulting
            
              11-50 employees
            

              6 on LinkedIn",Semantic Tribe ,Lahore," Lahore District, Punjab, Pakistan  
3 days ago

 ",On-site,39,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
NodeJS Developer,"eSpark Consulting Group · Karachi Division, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740005871,51-200 employees,3740005871,https://www.linkedin.com/jobs/view/3740005871,"About the job
            

 
eSpark Consulting Group is looking for a skilful Back-end NodeJS developer to create/modify/debug our micro-services and develop web services. You will be collaborating with our team for back-end development, designing back-end components, and integrating data storage and protection solutions.  Responsibilities:   Developing scalable and highly available Restful APIs using NodeJS Ensuring optimal performance of the central database and responsiveness to front-end requests. Build reusable components and back-end libraries and boilerplate for future use. Developing high-performance applications by writing testable, reusable, and efficient code. Implementing effective security protocols, data protection measures, and storage solutions. Running diagnostic tests, repairing defects, and providing technical support. Documenting Node.js processes, including database schema, as well as preparing reports. Recommending and implementing improvements to processes and technologies. Keeping informed of advancements in the field of NodeJS development. Ensuring optimal performance of the central database and responsiveness to front-end requests. Resolving bugs and performance issues Improve code quality through writing unit tests, integration tests, code coverage and performing code reviews. Can work individually as well as working with team. Must be a team player. Write clean, efficient, and well-documented code. Collaborate with other team members to identify and solve problems. Proficient understanding of code versioning tools Git. 
Requirement:   Bachelor's degree in computer science, information science, or similar. At least two years' experience as a Back-end developer using NodeJS. Good MVC and Object-Oriented Programming Concepts. Experience with Micro-services Architecture.Experience on CI/CD environments such as micro-services, Jenkins, Docker and Kubernetes. Experience working with Cache such as Memcached and Redis.Working experience with Queue System Kafka/RabbitMQ. Experience with Express and other frameworks using NodeJS. Experience of multiple databases such as MySQL, PostgreSQL, Cassandra, Prometheus, influx etc. Understanding of Single-Sign on or token-based authentication Rest, JWT, oath Experience of developing test cases using JEST. Working experience with NPM, Node Modules.Should have good knowledge and working experience Design patterns in NodeJS. Experience in commonly used NodeJS modules such as loadash, underscore, request, promise, SequalizeSQL and Knex. Work in an Agile Scrum framework such as JIRA. Ability to work in a fast-paced work environment. Good Communication Skills. Candidate must be self-motivated, energetic, with excellent English communication skills to communicate with Offshore client. Extensive knowledge of JavaScript, TypeScript, web stacks, libraries, and frameworks. Superb interpersonal, communication, and collaboration skills. Exceptional analytical and problem-solving aptitude. Great organizational and time management skills. Availability to resolve urgent web application issues outside of business hours. 
 eSpark Consulting Group offers you the following benefits:   Paid time off Flexible work hours Life Insurance Biannual Increments Medical Coverage 
 Job Type: Full Time/ Onsite",,eSpark Consulting Group ,Karachi," Karachi Division, Sindh, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Node JS,"eSpark Consulting Group · Karachi Division, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740025586,51-200 employees,3740025586,https://www.linkedin.com/jobs/view/3740025586,"About the job
            

 
Node JS Developer Job description eSpark Consulting Group is looking for a skillful Node.js developer to create/modify/debug our microservices and develop web services. You will be collaborating with our front-end application developers and offshore team for back-end development, designing back-end components, and integrating data storage and protection solutions.  Responsibilities:  Developing and maintaining all server-side network components. Ensuring optimal performance of the central database and responsiveness to front-end requests. Collaborating with front-end developers on the integration of elements. Designing customer-facing UI and back-end services for various business processes. Developing high-performance applications by writing testable, reusable, and efficient code. Implementing effective security protocols, data protection measures, and storage solutions. Running diagnostic tests, repairing defects, and providing technical support. Documenting Node.js processes, including database schemas, as well as preparing reports. Recommending and implementing improvements to processes and technologies. Keeping informed of advancements in the field of Node.js development. 
Requirement:  Good Object-Oriented Programming Concepts. Working experience on Docker/Kafka/Kubernetes will be a plus. Working experience with databases like Cassandra, influx, MySQL, and Prometheus. Experience in developing test cases using JEST. Ability to work in fast-paced work environment. Good Communication Skills. Able to communicate with foreign clients. Extensive knowledge of JavaScript, web stacks, libraries, and frameworks. Superb interpersonal, communication, and collaboration skills. Exceptional analytical and problem-solving aptitude. Great organizational and time management skills. Availability to resolve urgent web application issues outside of business hours. 
Experience: 2+ years of experience as a Node.js developer.Qualification: Bachelor's degree in computer science, information science, or similar. Job Type: Full-time eSpark Consulting Group offers you the following benefits:  Paid time off Flexible work hours Medical coverage BI Annual Increment Life Insurance","Software Development
            
              51-200 employees
            

              109 on LinkedIn",eSpark Consulting Group ,Karachi," Karachi Division, Sindh, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Software Engineer - JAVA,"Paysys Labs · Karachi Division, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740028385,51-200 employees,3740028385,https://www.linkedin.com/jobs/view/3740028385,"About the job
            

 
Software Engineer (Java) - Join Our Innovative Team!Are you a passionate Software Engineer with expertise in Java Spring Boot development, and do you have at least 2 years of experience? We're looking for a talented individual to join our team and contribute to our cutting-edge projects. Familiarity with Secure Software Development, GitLab, and CI/CD is a plus. If you're ready to take your skills to the next level and be part of our dynamic team, we want to hear from you!Responsibilities:- Collaborate with a dynamic team to design, develop, and maintain high-performance Java applications using Spring Boot.- Implement Secure Software Development practices to ensure code quality and reliability.- Utilize GitLab for version control and collaboration, maintaining clean and efficient code repositories.- Integrate CI/CD pipelines to automate the deployment and testing process for efficient software delivery.- Solve complex technical challenges and optimize application performance.- Participate in the full software development lifecycle, from requirements gathering to deployment.- Stay up-to-date with the latest industry trends and technologies to continuously improve our software solutions.Qualifications:- Bachelor's degree in Computer Science, Engineering, or a related field.- Minimum of 2 years of hands-on experience in Java and Spring Boot development.- Proficiency in Java, Spring Boot, and related technologies.- Strong understanding of software design principles and best practices.- Familiarity with RESTful API design and microservices architecture.- Experience with Secure Software Development principles.- Knowledge of GitLab for version control and collaborative development.- Experience with CI/CD pipelines to automate software testing and deployment.- Excellent problem-solving skills and a passion for writing clean, maintainable code.- Strong communication and teamwork abilities.- Ability to work independently and adapt to a fast-paced, collaborative environment.If you're ready to take your Java Spring Boot expertise and contribute to our innovative projects while bringing your knowledge of Secure Software Development, GitLab, and CI/CD to the table, apply now and help us drive excellence in our software solutions!","Financial Services
            
              51-200 employees
            

              162 on LinkedIn",Paysys Labs ,Karachi," Karachi Division, Sindh, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Wordpress/PHP Developer With React.js,"Astute Solutions · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3732226694,11-50 employees,3732226694,https://www.linkedin.com/jobs/view/3732226694,"About the job
            

 
NOTE:- This job requires minimum 2Years experience in WordPress/PHP with React.js Development Field.Please don't Apply if you don't have the relevant experience.We are looking for a WordPress Developer well versed back-end development, including programming skills namely PHP, React Js, and JavaScript as well as hands on experience with WordPress themes development & integration, APls and plugins development with React.js.Requirements:- Proven work experience as a WordPress Developer.Hands on experience developing Wordpress Plugins including integrating third party APIsWordPress themes development & integration,Knowledge of how to interact with RESTful APls and formats (JSON, XML)Ability to manage project.Good communication skills.Strong knowledge of the WordPress platformDivi Theme Builder Expert & WordPress Theme EditorUtilize your deep understanding of the WP library and other common practices to produce great WP-based productsPlugins development with React.js.Experience 3 to 2 Year.","Software Development
            
              11-50 employees
            

              53 on LinkedIn",Astute Solutions ,Lahore," Lahore, Punjab, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Sr. React/Next Developer,"SparkAi · Lahore, Punjab, Pakistan  
3 days ago

 · 45 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737628360,11-50 employees,3737628360,https://www.linkedin.com/jobs/view/3737628360,About the job,,SparkAi ,Lahore," Lahore, Punjab, Pakistan  
3 days ago

 ",On-site,45,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
"Senior Associate, React Developer","Prismware Technologies · Islāmābād, Pakistan  
3 days ago

 · 36 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740017182,51-200 employees,3740017182,https://www.linkedin.com/jobs/view/3740017182,"About the job
            

 
We are looking for a senior React JS Developer to join our team. We're IT professionals enabling digital transformations for our international client base. You will get a chance to work directly with clients based on multiple geographies and work on developing SaaS products & other IT solutions.Come explore the endless opportunities in an environment where we support you and your professional success. Together, as part of a great team, you'll deliver on our shared purpose.Responsibilities: Develop new user-facing featuresDevelop and implement front-end architecture to support user interface concepts.Development of responsive Web applications using various standard development technologies, including, HTML 5, Bootstrap, CSS, JavaScript, Typescript and React.Write reusable code and librariesEnhance application for maximum speed and scalabilityValidate input before submitting to back endCollaborate with team members and stakeholdersBridge the gap between graphic design and technical implementationDefine how the application looks and how it worksDevelop and translate UI/UX design wire frames to actual codeWork closely with product, QA and UX teams to design the best solutions for our consumers.Keeping up to date with industry trends and technology development.
Requirements: In-depth knowledge of React, JavaScript, CSS, Tailwind and HTML.Experience with popular React workflows (Redux)Demonstrable portfolio of Web Designs/WebsitesFamiliarity with Restful APIsFamiliarity with code versioning tools such as GitProven experience with user interface designBachelor's degree or equivalent experience3 plus years of relevant professional experience.Familiarity with OOP design principlesAbility to lead a team of Front-end developers.Focus on high-quality mobile UI experiencesMotivated, always looking for ways to contribute, and know-how to ship codeNaturally curious and have a burning desire to learnProud of the code you write and have a strong sense of engineering craftsmanshipStrong ownership, taking a personal stake in the success of the product and the team","IT Services and IT Consulting
            
              51-200 employees
            

              69 on LinkedIn",Prismware Technologies ,Islāmābād," Islāmābād, Pakistan  
3 days ago

 ",On-site,36,3 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Full Stack Developer Next-js Mid to Senior Level,"eForte · Karāchi, Sindh, Pakistan Reposted  
2 days ago

 · 56 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740064833,11-50 employees,3740064833,https://www.linkedin.com/jobs/view/3740064833,"About the job
            

 
eForte Pvt. Ltd.is looking for:Experienced Full Stack DeveloperWith minimum 3+ years of experience, an enthusiastic, career minded individual with strong work ethics and commitment to teamwork is required.Candidate must have: Typescript use is mandatory.Experience of HTML5, CSS, Javascript , React.js and Next.js.Experience with version control, preferably Git.Solid understanding of MySQL/PostgresSQL.Solid understanding of NextJS.
 Excellent hands-on design, coding, testing methodologies and debugging skillsAbility to learn quickly and operate in fast-pasted environment.
 Ensure effective project communicationSolid understanding of the development life cycle
 Market compatible package and great working environment for the right incumbent.
The opening is for our Clifton Karachi office.Send your CV at: hr@eforte.netWith job title(Full Stack Developer) in the subject.Job Type: Full-time (On-site)Salary: From Rs150,000.00 per monthEducation:Minimum  Bachelor's (Required)
Experience:  Javascript frontend frameworks: 3 years (Required)
Language: English (Required)","IT Services and IT Consulting
            
              11-50 employees
            

              28 on LinkedIn",eForte ,Karāchi," Karāchi, Sindh, Pakistan Reposted  
2 days ago

 ",On-site,56,2 days ago,2,Full-time,Not specified,11-50 employees,Not specified
