Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Full-Stack Engineer,"Turing · Pakistan Reposted  
5 days ago

 · 13 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736620060,"1,001-5,000 employees · IT Services and IT Consulting",3736620060,https://www.linkedin.com/jobs/view/3736620060,About the job,,Turing ,Pakistan," Pakistan Reposted  
5 days ago

 ",Remote,13,5 days ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full-Stack Engineer,"Turing · Pakistan Reposted  
5 days ago

 · 14 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736616616,"1,001-5,000 employees · IT Services and IT Consulting",3736616616,https://www.linkedin.com/jobs/view/3736616616,"About the job
            

 
A rapidly-expanding company that is collaborating with esteemed academics and other nutrition NGOs to scale discoveries and develop cost-effective treatments for malnutrition, is looking for a Full-Stack Engineer. The engineer will be in charge of laying the groundwork for the development procedures, as well as the technical and architectural roadmap. The company develops new ideas to improve malnutrition treatment and make it more affordable and manageable so that limited resources can help save more lives. This is an amazing opportunity for candidates who are determined to build a better future for the world while working in a dynamic environment.Job Responsibilities: Build and design highly available, scalable, and robust back-end and front-end web applicationsOversee all stages of software and web development, including ideation, prototyping, design, manufacturing, and maintenance, when developing productsDevelop products, tools, and services from the start and provide high-quality software solutions in close collaboration with founders and internal/external stakeholdersParticipate actively in the collection of requirements, client interviews, and the development of solid product solutions
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 5+ years of relevant experience as a full-stack engineerProlific experience working with JavaScript, PHP, React, and PostgreSQLFamiliarity with Python Scripting languagesExcellent English conversation skills, both spoken and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan," Pakistan Reposted  
5 days ago

 ",Remote,14,5 days ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full-Stack Developer,"Turing · Pakistan Reposted  
5 days ago

 · 18 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736616495,"1,001-5,000 employees · IT Services and IT Consulting",3736616495,https://www.linkedin.com/jobs/view/3736616495,"About the job
            

 
A U.S.-based company that is creating a safe, cloud-based platform that improves insight into all student performance and financial data from schools, is looking for a Full-Stack Developer. The developer will be building, designing, and using business workflows, plugins, and procedures. The company fosters meaningful dialogues that support higher-value analyses by turning complex data into easily understandable dashboards and analytics. This is an amazing opportunity for candidates who are determined to work in a fast-paced environment while building world-class technologies.Job Responsibilities: Create test cases and meet deadlines Fix product problems when they occurTake the initiative, and comprehend the IT stack and workflowsKnow how to create things and how they fit with current materials
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 5-7+ years of relevant experience as a full-stack or product developerExtensive experience working with ASP.NET/C# and MS SQL ServerProlific experience with JavaScript and AzureExcellent English communication skills, both spoken and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan," Pakistan Reposted  
5 days ago

 ",Remote,18,5 days ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full-Stack Developer,"Turing · Pakistan Reposted  
1 day ago

 · 49 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736616457,"1,001-5,000 employees · IT Services and IT Consulting",3736616457,https://www.linkedin.com/jobs/view/3736616457,"About the job
            

 
A fast-growing company that enables parents to invest quality time with their children and create strong parent-child bonds, is looking for a Full-Stack Developer. The developer will be responsible for delivering services for the full app lifecycle, including design, development, deployment, testing, distribution to app stores, and support. The company gives parents the tools they need to positively influence their kids' growth, as well as their psychological and emotional development. This is an amazing opportunity for candidates who are eager to build products that have a positive impact on the world and apply their critical thinking skills.Job Responsibilities: Work on front-end mobile app development as well as some back-end coding to add featuresDeliver new features, fresh user flows, and user flow A/B testingAdjust the application's speed optimizationsWork collaboratively with the team and provide helpful feedback
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a full-stack developerDemonstrable experience working with Flutter, TypeScript, and Node.jsProlific experience with Google Cloud Platform (GCP)Some experience building mobile applications in Flutter for iOS and AndroidExcellent English communication skills, both written and spoken","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan," Pakistan Reposted  
1 day ago

 ",Remote,49,1 day ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full Stack Software Engineer,"FetchSky · Lahore, Punjab, Pakistan  
5 days ago

 · 28 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737189289,11-50 employees,3737189289,https://www.linkedin.com/jobs/view/3737189289,"About the job
            

 
Job Title: Software Engineer (Full Stack)Job Description: We are searching for a skilled Software Engineer to join our team. The ideal candidate should possess expertise in a variety of technologies, including Java 8, Angular, Spring Boot, hosting applications on Tomcat, and mobile app development in Kotlin for Android and Swift for iOS. If you are a versatile and passionate software engineer, we encourage you to apply.Responsibilities: Develop and maintain software solutions using Java 8, Angular, and Spring Boot.Host and manage applications on Tomcat servers.Collaborate with cross-functional teams to understand and address software requirements.Contribute to mobile app development using Kotlin for Android and Swift for iOS.Troubleshoot, debug, and resolve software defects and issues.Continuously enhance problem-solving skills to create efficient and robust software solutions.
Qualifications: Bachelor's or Master's degree in Computer Science or a related field.Proficiency in Java 8, Angular, and Spring Boot.Experience in hosting applications on Tomcat servers.Mobile app development experience with Kotlin for Android and Swift for iOS.Strong problem-solving and critical thinking abilities.Strong communication and teamwork skills.Self-motivated, with a passion for software development.Ability to adapt to new technologies and learn quickly.
Benefits: Competitive salary and performance-based bonuses.Opportunities for professional growth and development.Collaborative and innovative work environment.Comprehensive health and wellness benefits (including family)Access to our comprehensive car policy on senior positions.
If you have a strong background in Java 8, Angular, Spring Boot, Tomcat hosting, Kotlin for Android, and Swift for iOS, we encourage you to apply at meetup@fetchsky.com and be part of our exciting projects.Fetch Sky is an equal-opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.","IT Services and IT Consulting
            
              11-50 employees
            

              38 on LinkedIn",FetchSky ,Lahore," Lahore, Punjab, Pakistan  
5 days ago

 ",On-site,28,5 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Full-Stack Developer,"Turing · Pakistan Reposted  
5 days ago

 · 15 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736615781,"1,001-5,000 employees · IT Services and IT Consulting",3736615781,https://www.linkedin.com/jobs/view/3736615781,"About the job
            

 
A rapidly-growing company that is determined to offer debt-free higher education to everyone in the world is looking for a Full-Stack Developer. The developer will be working with a cross-functional team to create a website platform based on workflows and wireframes. The company's curriculum is intended for business owners, construction workers, and innovators who want to take charge of their lives and materialize their lofty aspirations. This position requires a significant overlap with the PST time zone.Job Responsibilities: Find and fix application bugs and security holesAssist in the creation of fresh applications and/or improvements to current onesMake sure that development projects adhere to company objectives and criteria, satisfy end-user needs, and locate and fix system problemsWrite high-quality, clean, maintainable, and testable code
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 3+ years of relevant experience as a full-stack developerProlific experience working with Next.jsSome familiarity with AI technologies is desirableExcellent English communication skills, both spoken and written",,Turing ,Pakistan," Pakistan Reposted  
5 days ago

 ",Remote,15,5 days ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full-Stack Developer,"Turing · Pakistan Reposted  
5 days ago

 · 6 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736613802,"1,001-5,000 employees · IT Services and IT Consulting",3736613802,https://www.linkedin.com/jobs/view/3736613802,"About the job
            

 
A U.S.-based company that is creating cutting-edge technologies that give people unmatched, immersive audio experiences, is looking for a Full-Stack Developer. The developer will be tasked with architecting containerized applications and offering deployment advice. The company powers live events to ensure that audio is heard as intended, from the front row to the nosebleeds. During their Series B round, the company has managed to secure $37mn+ in funding.Job Responsibilities: Update the existing Ember.js-based project, with the intention of remaking it in React in the futureMove the components of the first project's basic architecture that are now housed locally on servers to the cloudCreate and implement systems to hasten the organization's transition to self-serve managementAnalyze and create reliable APIs for both new and existing applicationsCreate and maintain internal tools to help resize and streamline the development and production environmentsAs the team works to make their new product line more serviceable, document and draw internal architecturesEnsure that features are present at every level (front-end, back-end services, and databases) by working cross-stackOn some of the team's initiatives, propose technological solutions and lead technical solutions
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a full-stack developerDemonstrable experience working with React, Python, and JavaScriptPrior engineering knowledge is preferred above merely being familiar with a particular language or system because the team values versatilityIn-depth knowledge of the transport layer, the application layer, and routing in networkingDemonstrable experience dealing with AWS (S3, EC2, ECR) Strong Kubernetes foundation built on the Docker platformAdept at integrating RESTful APIs into web applications without a hitchExcellent English communication skills, both written and spoken","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan," Pakistan Reposted  
5 days ago

 ",Remote,6,5 days ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full-Stack Developer,"Turing · Pakistan Reposted  
5 days ago

 · 8 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736617228,"1,001-5,000 employees · IT Services and IT Consulting",3736617228,https://www.linkedin.com/jobs/view/3736617228,"About the job
            

 
A U.S.-based company that is working to revolutionize the legal sector by developing and executing high-impact initiatives that are people-focused and aimed at retaining successful and talented workers, is looking for a Full-Stack Developer. The developer will be expected to take charge of the product and exhibit an ownership mindset. The company offers consultancy, executive coaching, career coaching, and training to assist and advise legal organizations on all facets of personnel management strategies and initiatives. This will be a part-time position that can lead to future full-time endeavors.Job Responsibilities: Manage the continuous maintenance and upgradation of the interactive web application that hosts and administers tests while concentrating on putting best practices for quality assurance into effectDevelop the product roadmap and translate it into technical needs in close collaboration with the founding teamWrite scalable, high-quality, and efficient code throughout the stack.Create fault-tolerant, scalable systems that can withstand high traffic and exponential expansion
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 6+ years of relevant experience as a full-stack developerDemonstrable experience working with Express.js, React, PostgreSQL, and Node.jsWorking experience with database administration/design, design patterns, API design, application security, API design best practices, front-end design, CI/CD, test-driven development, and knowledge of how they all integrate together as a wholeNice to have extensive experience developing with the current development stack, PERN or some experience developing with comparable technologiesStrong background in automation pipelines and testsPrior writing experience for unit tests and integration testsExtensive familiarity with Heroku, which is used to host the production environment, or some knowledge of AWS, Firebase, and/or Microsoft Azure would be desirableFluent in English communication, both spoken and written","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan," Pakistan Reposted  
5 days ago

 ",Remote,8,5 days ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full Stack Engineer,"F3 Technologies · Islamabad, Islāmābād, Pakistan  
5 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737187317,201-500 employees,3737187317,https://www.linkedin.com/jobs/view/3737187317,"About the job
            

 
Senior Full Stack Developer (Laravel/React JS)We are looking for Senior Full Stack Developer having minimum 3-4 years’ experience with the below underlying capabilities: 4+ years of proven PHP web applications development experience and able to write clean and functional back-end code with PHP 8 Design Patterns, Laravel & Code Igniter Framework by following best practices.Write clean and functional front-end code focused on React.js and Type Script.Strong understanding of OOP, design patterns, and data structures.Hands-on ability with MySQL, including advanced database design, query generation, performance tuning and profiling in a high volume environment.Analyze existing code, writing new code, testing, debugging, and providing production support.Collaborate on the design of system architecture, data models, data flows, schemas and API’s.Optimize applications for security, speed, and scalability. Working knowledge of version control systems like Git, clear understanding of Gitflow workflow, repository management tools like GitHub and understanding of overall CI/CD process.Nice to have knowledge of AWS, Micro Services, Dockers & Kubernetes.Experience working in an Agile/Scrum environment.
 If you fulfill the above qualities, then we are eager to hear from you.","IT Services and IT Consulting
            
              201-500 employees
            

              220 on LinkedIn",F3 Technologies ,Islamabad," Islamabad, Islāmābād, Pakistan  
5 days ago",On-site,,5 days ago,2,Full-time,Not specified,201-500 employees,Not specified
Full-Stack Laravel Developer,"Hybrid Mediaworks · Islamabad, Islāmābād, Pakistan  
6 days ago

 · 58 applicants","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3738007606,11-50 employees · IT Services and IT Consulting,3738007606,https://www.linkedin.com/jobs/view/3738007606,"About the job
            

 
About Us:Based in Washington US, Hybrid Mediaworks is a custom web design and development services company, delivering industry-specific customized website solutions to businesses. Our clients range from start-ups to established enterprises and we are committed to helping businesses communicate their brand story through their online presence. Our regional office in Pakistan is located in Islamabad and we have a team of talented professionals who are passionate about delivering high quality work.Job Description:We are looking for a skilled Laravel Full Stack Developer with experience in Laravel on the back-end and Vue.js on the front end to join our team. The candidate should have a strong background in building web applications using Laravel and Vue.js, as well as experience with other modern front-end technologies.It’s an onsite PositionTimings: 04:00 PM to 01:00 AMLocation: Hybrid MediaWorks, First Floor, Plot # 176 Korang Road, near Rahat Bakers, I-10/3, Islamabad.Laravel Full Stack Developer Responsibilities:  Develop and maintain web applications using Laravel and Vue.js  Collaborate with designers, developers, and project managers to build responsive and user-friendly interfaces  Participate in code reviews and help improve code quality  Build reusable code and libraries for future use  Write clean, efficient, and well-documented code  Stay up-to-date with emerging technologies and frameworks  Identify and resolve technical problems and bugs  Collaborate with other team members to define and implement features 
Requirements  At least 3 years of experience working as a full stack developer with Laravel and Vue.js  Proficient in PHP, JavaScript, HTML, CSS, and MySQL  Experience with Laravel Blade and Vue.js templates  Strong understanding of MVC architecture and RESTful API design  Familiarity with Git version control system  Experience with unit testing, integration testing, and test-driven development  Knowledge of server administration and deployment using tools like AWS, Docker, and Kubernetes  Excellent communication and collaboration skills 
BenefitsWe know how important your career is to you. It’s important to us too! That’s why we have a clear and transparent career path. Through career progression Plans you can achieve your life goals as we partner your Dreams!!!At Hybrid Mediaworks rewards are more than just cash incentives. But our competitive basic salaries, personal and team-based bonuses and additional incentives are a great start.We regularly host team social events, and awards for going the extra mile – Few other benefits-  Cash Prizes  Monthly Team Meetups  Annual Dinner  Paid Leaves  Health Insurance  Bonuses 
It’s an onsite PositionTimings: 04:00 PM to 01:00 AMLocation: Hybrid MediaWorks, First Floor, Plot # 176 Korang Road, near Rahat Bakers, I-10/3, Islamabad.","IT Services and IT Consulting
            
              11-50 employees
            

              31 on LinkedIn",Hybrid Mediaworks ,Islamabad," Islamabad, Islāmābād, Pakistan  
6 days ago

 ",On-site,58,6 days ago,3,Full-time,Associate,11-50 employees , IT Services and IT Consulting
Full-Stack Engineer,"Turing · Pakistan Reposted  
5 days ago

 · 6 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3736617363,"1,001-5,000 employees · IT Services and IT Consulting",3736617363,https://www.linkedin.com/jobs/view/3736617363,"About the job
            

 
A U.S.-based company that is enhancing public defenders' capacity to examine this significant data with its evidence management software, is looking for a Full-Stack Engineer. The engineer will be responsible for releasing high-quality, worthwhile features as soon as possible so that clients can immediately start helping people get out of jail and receive a second chance. By helping lawyers effectively analyze a vast amount of data, the company is fostering greater accountability in the judicial system. The company has managed to secure more than $2.2mn during their Seed round of funding.Job Responsibilities: Implement user-facing features that will improve the platform's usability and value to public defendersAs the team relocates the back-end to better support the platform's machine learning capabilities, help to improve the editor's overall user experienceParticipate in frequent feedback meetings with public defenders where the team can learn what aspects of the platform are effective and what needs improvementEngage important players in our criminal justice system directly, and use their input to define a product roadmap for the companyContribute to the improvement of engineering excellence and efficiency Work closely with the UI components that integrate data from back-end REST API endpoints that have undergone design and development testingImplement UI/UX adjustments based on UI mocksRecognize how the platform's general architecture affects the front-endBy maintaining good code hygiene and applying optimal coding practices, technical debt can be decreasedBe driven by your own ambition and keen to contribute your ideas to the creation of the product roadmapMust be at ease developing unit tests and testable front-end code
Job Requirements: Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)At least 4+ years of relevant experience as a full-stack engineerDemonstrable experience working with tech stacks like React, Node.js, and JavaScript/TypeScriptProlific experience working with UI developmentIn-depth knowledge of more general web topics, such as CORS, REST requests, and web securityThorough understanding of design patterns and when to employ themNice to have some Natural Language Processing (NLP) Python and Machine Learning knowledgeFamiliarity with using the AWS console and Amazon Web Service is desirableExcellent English communication skills, both written and spoken","IT Services and IT Consulting
            
              1,001-5,000 employees
            

              1,985 on LinkedIn",Turing ,Pakistan," Pakistan Reposted  
5 days ago

 ",Remote,6,5 days ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Full-Stack Back-End-Heavy Engineer,"Turing · Pakistan Reposted  
1 day ago

 · 21 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3737313301,"1,001-5,000 employees · IT Services and IT Consulting",3737313301,https://www.linkedin.com/jobs/view/3737313301,About the job,,Turing ,Pakistan," Pakistan Reposted  
1 day ago

 ",Remote,21,1 day ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
"Full Stack Engineer, Trilogy (Remote) - $100,000/year USD","Crossover  · Islamabad, Islāmābād, Pakistan Reposted  
1 day ago

 · 48 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737641175,"5,001-10,000 employees · IT Services and IT Consulting",3737641175,https://www.linkedin.com/jobs/view/3737641175,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?Are you a full-stack engineer who thrives on complex challenges and is eager to make a real impact? Join our team to contribute to innovative products that deeply leverage AI and that are reshaping industries and changing the way we work and learn.Our strategic product line includes: Crossover: An AI-powered hiring platform that sifts through millions of applicants per year to find the top 1% of global remote talent, making high-paying jobs accessible to professionals worldwide, regardless of their location.gt.school: An online education platform that uses advanced data collection, algorithms, and AI-generated content to empower students learn at their own pace. Our adaptive learning system fills knowledge gaps, accelerates learning, and helps students quickly master a whole grade level on a subject within weeks.Data-driven Sales: This initiative leverages data and AI algorithms to streamline the sales process across a portfolio of over 100 software products. We're transitioning these products to a unified platform based on Salesforce and NetSuite, all while handling complex data imports, modeling divergences and data synchronization.
What we offer: The opportunity to work with cutting-edge technologies, including the latest in Angular, AWS serverless and no-code/low-code patterns.The opportunity to learn and experiment with using generative AI to boost your productivity.A team of exceptionally talented engineers from around the world as your peers.The chance to work on products that are making a real difference in people's lives.
We're not just using AI as a buzzword. We're at the start of a thrilling journey with generative AI, experimenting and learning to fully leverage its potential and free our engineers from mundane tasks, allowing them to focus on what truly matters: design, decision-making, and understanding the far-reaching implications of different implementation strategies.Showcase your skills, not just your resume. Take on our challenges: 15-min Cognitive, 90-min Coding, 180-min Technical Decision-Making. Excel and you'll face a decisive interview with our Hiring Manager. More than half walk away with an offer. Ready to unleash your potential? Apply today!What You Will Be Doing Building modern web apps using Angular accompanied by top-notch libraries and tools.Enhancing cloud-native backends using the latest serverless cloud patterns, including AWS.Reviewing code to ensure adherence to best practices, team standards, and customer requirements.
What You Won’t Be Doing Spending time on minor bug fixes or features in outdated codebases.Dealing with tedious infrastructure to keep poorly written products running.Getting stuck in endless meetings discussing roadmaps and priorities or chasing people around.
Basic RequirementsFull Stack Engineer key responsibilities At least 3 years of experience writing frontend code (any framework)At least 1 year of experience writing frontend code in Angular.At least 3 years of experience writing backend code (any framework).An openness to learn to use generative A.I. in your day-to-day development work.
Nice-to-have Requirements Experience in using generative A.I. in your day-to-day development work.
About TrilogyHundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4774-PK-Islamaba-FullStackEngin.003","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Islamabad," Islamabad, Islāmābād, Pakistan Reposted  
1 day ago

 ",Remote,48,1 day ago,3,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
WordPress Full-stack Engineer,"YODO Designs  · Lahore, Punjab, Pakistan  
5 days ago

 · 11 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737317583,11-50 employees,3737317583,https://www.linkedin.com/jobs/view/3737317583,"About the job
            

 
Need of an experienced WordPress Full-stack Developer skilled in-Custom theme development-Plugins Development & Customization-3rd Party API integration-Programming languages PHP, JS (ES6+), SASS, Vue.js, Ajax, React, Angular, Node.js, SQL and NoSQL databases etc.-Scraping-Cron jobs-GitHub-Cloud platforms (e.g., AWS, Azure, Google Cloud)Salary: Market competentTime: 9:30 AM - 6:30 PMImportant: No remote work, office based only.Location: Johar town, Lahore.Apply only if you've relevant experience and knowledge.","Design Services
            
              11-50 employees
            

              32 on LinkedIn",YODO Designs  ,Lahore," Lahore, Punjab, Pakistan  
5 days ago

 ",On-site,11,5 days ago,2,Full-time,Not specified,11-50 employees,Not specified
"Full Stack Developer, Trilogy (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan Reposted  
1 day ago

 · 42 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3737643049,"5,001-10,000 employees · IT Services and IT Consulting",3737643049,https://www.linkedin.com/jobs/view/3737643049,"About the job
            

 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?Are you a full-stack engineer who thrives on complex challenges and is eager to make a real impact? Join our team to contribute to innovative products that deeply leverage AI and that are reshaping industries and changing the way we work and learn.Our strategic product line includes: Crossover: An AI-powered hiring platform that sifts through millions of applicants per year to find the top 1% of global remote talent, making high-paying jobs accessible to professionals worldwide, regardless of their location.gt.school: An online education platform that uses advanced data collection, algorithms, and AI-generated content to empower students learn at their own pace. Our adaptive learning system fills knowledge gaps, accelerates learning, and helps students quickly master a whole grade level on a subject within weeks.Data-driven Sales: This initiative leverages data and AI algorithms to streamline the sales process across a portfolio of over 100 software products. We're transitioning these products to a unified platform based on Salesforce and NetSuite, all while handling complex data imports, modeling divergences and data synchronization.
What we offer: The opportunity to work with cutting-edge technologies, including the latest in Angular, AWS serverless and no-code/low-code patterns.The opportunity to learn and experiment with using generative AI to boost your productivity.A team of exceptionally talented engineers from around the world as your peers.The chance to work on products that are making a real difference in people's lives.
We're not just using AI as a buzzword. We're at the start of a thrilling journey with generative AI, experimenting and learning to fully leverage its potential and free our engineers from mundane tasks, allowing them to focus on what truly matters: design, decision-making, and understanding the far-reaching implications of different implementation strategies.Showcase your skills, not just your resume. Take on our challenges: 15-min Cognitive, 90-min Coding, 180-min Technical Decision-Making. Excel and you'll face a decisive interview with our Hiring Manager. More than half walk away with an offer. Ready to unleash your potential? Apply today!What You Will Be Doing Building modern web apps using Angular accompanied by top-notch libraries and tools.Enhancing cloud-native backends using the latest serverless cloud patterns, including AWS.Reviewing code to ensure adherence to best practices, team standards, and customer requirements.
What You Won’t Be Doing Spending time on minor bug fixes or features in outdated codebases.Dealing with tedious infrastructure to keep poorly written products running.Getting stuck in endless meetings discussing roadmaps and priorities or chasing people around.
Basic RequirementsFull Stack Developer key responsibilities At least 3 years of experience writing frontend code (any framework)At least 1 year of experience writing frontend code in Angular.At least 3 years of experience writing backend code (any framework).An openness to learn to use generative A.I. in your day-to-day development work.
Nice-to-have Requirements Experience in using generative A.I. in your day-to-day development work.
About TrilogyHundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4774-PK-Lahore-FullStackDevel.002","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              2,528 on LinkedIn",Crossover  ,Lahore," Lahore, Punjab, Pakistan Reposted  
1 day ago

 ",Remote,42,1 day ago,3,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
Full Stack Engineer,"Prime health services Arfa Tower lahore · Lahore, Punjab, Pakistan  
5 days ago

 · 37 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3737358445,Ihsan ul Haq is hiring for this job,3737358445,https://www.linkedin.com/jobs/view/3737358445,"About the job
            

 
Exciting Job Opportunity at Prime Health Services, Lahore!Are you a talented developer skilled in Vuexy, React-Next, JavaScript, HTML, CSS, Laravel, MySQL, and GitHub? Prime Health Services in Arfa Tower, Lahore, is looking for passionate individuals like you to join our dynamic team!Key Requirements:VueJS (Vuexy)React-NextJavaScript, HTML, CSSLaravelMySQLGitHubLocation: Prime Health Services, Arfa Tower, Lahore Working Hours: 5 PM to 2 AMIf you're ready to work in a challenging and rewarding environment, contributing to innovative projects, this is the opportunity you've been waiting for! Join us in shaping the future of healthcare technology.#JobOpportunity #TechJobs #DeveloperJobs #LahoreTechScene #PrimeHealthServices",,Prime health services Arfa Tower lahore ,Lahore," Lahore, Punjab, Pakistan  
5 days ago

 ",On-site,37,5 days ago,2,Full-time,Not specified,Not specified,Not specified
