Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Shopify Expert,"Codup · Karachi Division, Sindh, Pakistan  
2 days ago

 · 20 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3742923308,51-200 employees · IT Services and IT Consulting,3742923308,https://www.linkedin.com/jobs/view/3742923308,"About the job
            

 
Role Overview:As a Mid-Level Shopify Developer, you will be responsible for designing, developing, and maintaining Shopify e-commerce websites. Your primary focus will be on delivering exceptional user experiences, improving website performance, and ensuring seamless integration of e-commerce functionalities.Key Responsibilities:Front-End Development:Customize and create responsive Shopify themes using HTML, CSS, and JavaScript.Implement and enhance user interfaces to improve the overall shopping experience.Back-End Development:Develop custom Shopify apps and scripts using Shopify's Liquid template language.Integrate third-party APIs and services to extend website functionality.Optimize website speed and performance for faster loading times.E-commerce Functionality:Manage product catalogs, collections, and inventory.Implement and maintain payment gateways, shipping options, and order processing.Enhance the checkout process to reduce cart abandonment rates.Requirements: Bachelor's degree in Computer Science or a related field (or equivalent work experience).Proven experience working as a Shopify Developer, with a portfolio of e-commerce websites.Strong proficiency in HTML, CSS, JavaScript, and Shopify's Liquid template language.Familiarity with version control systems (e.g., Git).Experience with web performance optimization and responsive design.Knowledge of e-commerce best practices and trends.Excellent problem-solving and debugging skills.Strong communication and teamwork skills.
Preferred Skills:Experience with Shopify Plus for enterprise-level projects.Knowledge of other e-commerce platforms and technologies.Experience with third-party app development and API integration.SEO best practices for e-commerce websites.Powered by JazzHRqzRwBCnc3N","IT Services and IT Consulting
            
              51-200 employees
            

              112 on LinkedIn",Codup ,Karachi," Karachi Division, Sindh, Pakistan  
2 days ago

 ",On-site,20,2 days ago,3,Full-time,Mid-Senior level,51-200 employees , IT Services and IT Consulting
Lead Shopify Developer,"muSharp · Lahore, Punjab, Pakistan  
2 days ago

 · 13 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3742547900,11-50 employees,3742547900,https://www.linkedin.com/jobs/view/3742547900,"About the job
            

 
Role DescriptionmuSharp is looking for a Lead Shopify Developer who will be responsible for managing a team of developers, designing and implementing Shopify applications and solutions, resolving technical issues, and collaborating with cross-functional teams to identify business opportunities and provide customized solutions. The successful candidate will be responsible for creating and maintaining seamless Shopify stores for our e-commerce clients, providing ongoing support, and ensuring server-side integrations.Qualifications: Bachelor's degree or higher in Computer Science or a related field5+ years of Shopify development experience, with advanced knowledge of Shopify PlusExperience with Liquid, HTML, CSS/SASS, JavaScript as well as other web technologiesExperience with JavaScript frameworks such as React or Vue.js is a plus.Strong knowledge of responsive design principles, SEO, and accessibility best practicesExperience with UI/UX design and the ability to create excellent user experiences.Experience leading and mentoring a team of developers.Effective verbal and written communication skills, with the ability to work collaboratively with cross-functional teams and clients.Experience with integrating Shopify with third-party APIs and systems.
Benefits: Competitive Salary package.Salary is negotiable according to your skills and experience.Medical EntitlementProvident fund24 holidays per year + Public holidaysPerformance-based & Annual BonusesEOBI CoverageAnnual Paid Casual and Sick LeavesFree Food, snacks & Parking FacilityAnnual Trips/Recreational ActivitiesRegular birthdays and team dinners.Opportunity to work with international teams and clients.Annual salary reviews.","Information Technology & Services
            
              11-50 employees
            

              37 on LinkedIn",muSharp ,Lahore," Lahore, Punjab, Pakistan  
2 days ago

 ",On-site,13,2 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify developer/designer,"BinaryBrix · Lahore, Punjab, Pakistan  
1 day ago

 · 24 applicants","On-site

 
Part-time",https://www.linkedin.com/jobs/view/3742549130,11-50 employees,3742549130,https://www.linkedin.com/jobs/view/3742549130,"About the job
            

 
Company DescriptionBinaryBrix is a software development company in Lahore. We specialize in custom software solutions that cater to the unique needs of businesses and individuals, from web and mobile applications to enterprise software and cloud-based solutions. Our development process is collaborative and transparent, and we stay up-to-date with the latest technologies and industry trends.Role DescriptionThis part-time, on-site role as a Shopify Developer/Designer located in Lahore, involves working as a member of our engineering team to develop, implement, and maintain Shopify e-commerce websites. The role requires working closely with our clients to understand their business requirements and design e-commerce websites tailored to their specific needs. You will be expected to collaborate with the team to provide innovative solutions and ensure that projects are delivered on time and to the highest standards of quality.Qualifications Experience in Shopify website development, theme customization, and app integrationAbility to write clean, efficient, and well-documented code using HTML, CSS, JavaScript, and Liquid programming languagesUnderstanding of Shopify's API and ability to create custom applications using the platform's featuresExperience with responsive design and cross-browser compatibilityKnowledge of best practices in SEO and online marketingExcellent communication skills and ability to collaborate effectively with cross-functional teamsAbility to work in a fast-paced environment and adapt to changing priorities and deadlinesBachelor's degree or equivalent experience in Computer Science, Software Engineering, or a related field.","Software Development
            
              11-50 employees
            

              20 on LinkedIn",BinaryBrix ,Lahore," Lahore, Punjab, Pakistan  
1 day ago

 ",On-site,24,1 day ago,2,Part-time,Not specified,11-50 employees,Not specified
Shopify Developer,"Profituned · Islamabad, Islāmābād, Pakistan  
16 hours ago

 · 8 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744089100,1-10 employees,3744089100,https://www.linkedin.com/jobs/view/3744089100,"About the job
            

 
Company DescriptionAt Profituned, we are focused on empowering businesses with innovative, data-driven digital marketing strategies that unlock their full potential. We collaborate closely with our clients to develop bespoke solutions that resonate with their target audience, maximize brand visibility, and drive sustainable growth. We uphold the highest standards of integrity, transparency, and professionalism in all aspects of our work and strive to provide our clients with exceptional results and complete satisfaction. Profituned is committed to promoting innovative solutions that drive business growth for our clients and the communities they serve.Role DescriptionProfituned is seeking a Full-time Shopify Developer to join our team in Islamabad. The Shopify Developer will be responsible for designing, developing, and implementing ecommerce websites using Shopify, and ensure they are optimized for maximum performance and user experience. The successful candidate will also be responsible for problem-solving, debugging, and troubleshooting any technical issues that may arise during the development process.Qualifications Bachelor's degree in Computer Science or a related field or relevant work experienceExperience building and maintaining eCommerce websites with Shopify, including theme customization, API integrations, and app developmentStrong proficiency in HTML, CSS, JavaScript, and LiquidSolid understanding of web design principles, user experience (UX), and website optimization techniquesWorking knowledge of front-end frameworks and libraries such as React, Vue, and AngularAbility to work collaboratively in a cross-functional team environmentExcellent problem-solving, debugging, and troubleshooting skills
Salary: Rs. 80,000",,Profituned ,Islamabad," Islamabad, Islāmābād, Pakistan  
16 hours ago

 ",On-site,8,16 hours ago,2,Full-time,Not specified,1-10 employees,Not specified
WordPress and Shopify,"Virtual technology · Vehari, Punjab, Pakistan  
3 hours ago

 · 0 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744270712,See recent hiring trends for Virtual technology. Reactivate Premium,3744270712,https://www.linkedin.com/jobs/view/3744270712,"About the job
            

 
I am looking for a team member who is experienced in adding products to WordPress and Shopify. The ideal candidate should be based in Vehari city and will be offered a fixed salary for a 9-hour workday. If you are interested in this opportunity, please get in touch.",,Virtual technology ,Vehari," Vehari, Punjab, Pakistan  
3 hours ago

 ",On-site,0,3 hours ago,2,Full-time,Not specified,Not specified,Not specified
Senior Wordpress & Shopify Developer,"Gap Dynamics · Islamabad, Islāmābād, Pakistan  
8 hours ago

 · 3 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744631885,51-200 employees,3744631885,https://www.linkedin.com/jobs/view/3744631885,About the job,,Gap Dynamics ,Islamabad," Islamabad, Islāmābād, Pakistan  
8 hours ago

 ",On-site,3,8 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
Shopify Developer,"Digiflon · Lahore, Punjab, Pakistan  
18 hours ago

 · 20 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3731286469,11-50 employees,3731286469,https://www.linkedin.com/jobs/view/3731286469,"About the job
            

 
Role DescriptionThis is a full-time, on-site role for a Shopify Developer located in Lahore. The Shopify Developer will be responsible for developing, customizing, and maintaining Shopify e-commerce websites. This will include building custom themes, integrating third-party apps and optimizing site performance. The Shopify Developer will also be responsible for collaborating with cross-functional teams to identify business opportunities and provide customized solutions.Qualifications 2 years of experience in Shopify developmentSolid understanding of Liquid, HTML, CSS, Javascript, and jQueryExperience in designing landing pages using page builders (Gempages, Pagefly).Must-Have Knowledge in Conversion Rate Optimization (CRO).Ability to develop and customize Shopify themes using Sketch, Figma, or Adobe Creative CloudExcellent knowledge of web development standards and best practicesBachelor's degree or higher in Computer Science, or a related fieldExcellent communication and collaboration skills",,Digiflon ,Lahore," Lahore, Punjab, Pakistan  
18 hours ago

 ",On-site,20,18 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"Westlanelinens UK LTD · Karāchi, Sindh, Pakistan  
16 hours ago

 · 19 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745300886,11-50 employees,3745300886,https://www.linkedin.com/jobs/view/3745300886,About the job,,Westlanelinens UK LTD ,Karāchi," Karāchi, Sindh, Pakistan  
16 hours ago

 ",On-site,19,16 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"Lifetech Applications · Rawalpindi, Punjab, Pakistan  
10 hours ago

 · 5 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745538892,11-50 employees,3745538892,https://www.linkedin.com/jobs/view/3745538892,About the job,,Lifetech Applications ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
10 hours ago

 ",On-site,5,10 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior Shopify Developer,"Topdot · Lahore, Punjab, Pakistan  
17 hours ago

 · 5 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3727035374,11-50 employees,3727035374,https://www.linkedin.com/jobs/view/3727035374,"About the job
            

 
We are seeking a highly skilled Senior Shopify Developer to join our team. The ideal candidate will have a strong background in developing and maintaining Shopify eCommerce sites and applications. He will be responsible to lead and execute Shopify development projects, collaborate with cross-functional teams, and mentor junior developers.Location: LahoreExperience 4 - 5 years of experience developing and maintaining Shopify eCommerce sites and applications
Education & Professional Qualification Degree(s)/Major(s): Bachelor (16 years) or equivalent degree from a reputed educational Institute preferably in computer science, web development, or a related field (preferred).Certification(s): Not mandatory but certification in a relevant field will be considered a plus.
Responsibilities: Develop and maintain Shopify eCommerce sites and applications, including custom themes and Apps.Collaborate with designers, project managers, and stakeholders to understand requirements and develop solutions that meet business needsLeading Shopify integrations with Third Party Services (Logistics, Shipping, Payment Gateways, …).Lead and execute Shopify development projects from start to finishMentor and provide guidance to junior developersOptimize site performance and ensure the best possible user experienceTroubleshoot and debug issues as neededKeep up-to-date with Shopify best practices, industry trends, and emerging technologiesEnsure compliance with coding standards and industry best practicesParticipate in code reviews and provide constructive feedbackContinuously improve development processes and workflows
Requirements: Strong proficiency in Shopify Liquid, HTML, CSS, JavaScript, and jQueryThe deep technical know-how of Shopify and how to setup stores from scratchSound knowledge of Shopify REST APIs and Shopify Templates, and Shopify coding technologyExperience with Shopify APIs, webhooks, and app developmentExperience with Shopify Apps and their integration with the Shopify ecosystemTechnical knowledge of Shopify FlowDeep understanding of Shopify for B2C, and B2B (Wholesalers)Deep understanding of how to use Shopify as a headless eCommerce (for some particular stores)Proficient in version control systems such as GitFamiliarity with Agile development methodologiesStrong problem-solving skills and attention to detailExcellent communication and collaboration skillsAbility to work independently and in a team environmentExperience with other eCommerce platforms such as Magento, WooCommerce, or BigCommerce is a plus.
If you are passionate about Shopify and eCommerce development, have strong leadership skills, and enjoy working in a collaborative and fast-paced environment, we would love to hear from you. What do we offer Comprehensive compensation & benefits packageCollaborative working environmentExcellent career growth opportunities
How to ApplyInterested candidates are encouraged to submit their resume along with a cover letter highlighting their relevant experience and explaining why they are a great fit for this role. You can apply on LinkedIn or by emailing hr@topdot.pk with the job title in the subject line.",,Topdot ,Lahore," Lahore, Punjab, Pakistan  
17 hours ago

 ",On-site,5,17 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"FuturByte · Karāchi, Sindh, Pakistan  
20 hours ago

 · 11 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746204046,51-200 employees,3746204046,https://www.linkedin.com/jobs/view/3746204046,About the job,,FuturByte ,Karāchi," Karāchi, Sindh, Pakistan  
20 hours ago

 ",On-site,11,20 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
Shopify Developer,"Tek2D · Faisalabad, Punjab, Pakistan  
17 hours ago

 · 6 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746236032,11-50 employees,3746236032,https://www.linkedin.com/jobs/view/3746236032,"About the job
            

 
Are you a skilled Shopify developer looking for a new opportunity? If so, we want you to join our team at Tek2D!We are currently seeking a Shopify developer to help us build and maintain our online store. The ideal candidate should have experience with Shopify development and be familiar with Shopify's Liquid templating language. In this role, you will be responsible for developing new features and customizations, optimizing the site for speed and performance, and ensuring the site is up-to-date and secure.Requirements: At least 3 years of experience with Shopify developmentFamiliarity with Shopify's Liquid templating languageExperience with HTML, CSS, and JavaScript, & jQueryExperience with version control tools (such as Git)Experience with Shopify APIStrong attention to detail and ability to troubleshoot and solve problems
Responsibilities: Develop new features and customizations for our Shopify storeOptimize the site for speed and performance Ensure the site is up-to-date and secure Collaborate with other developers and team members to deliver high-quality work 
This is a full-time position, and we offer a competitive salary and benefits package. If you're interested in this opportunity, please send your resume and portfolio to hr@tek2d.com. We look forward to hearing from you and having you join our team at Tek2D!","Software Development
            
              11-50 employees
            

              29 on LinkedIn",Tek2D ,Faisalabad," Faisalabad, Punjab, Pakistan  
17 hours ago

 ",On-site,6,17 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"Clan Communications · Lahore, Punjab, Pakistan  
10 hours ago

 · 1 applicant","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746810885,51-200 employees,3746810885,https://www.linkedin.com/jobs/view/3746810885,"About the job
            

 
Role DescriptionWe are looking for a full-time Shopify Store Developer to deliver custom solutions to our clients. As a Shopify Developer, you will collaborate with cross-functional teams to understand client requirements, and design, develop, and deploy custom Shopify themes and plugins. This is an on-site role located in Johar Town, Lahore.Qualifications Strong proficiency in Shopify, Front-end, Back-end, and full store customizationExperience with LiquidDemonstrated expertise in developing custom Shopify themes and pluginsExperience in API development and integration, and third-party app integration with ShopifyExperience with Git and version control systemsBachelor's degree or higher in Computer Science or a related fieldAbility to work effectively in cross-functional and collaborative teams, excellent problem-solving skills, and attention to detailStrong written and verbal communication skills, and the ability to effectively communicate technical ideas to non-technical stakeholdersExperience with e-commerce and digital marketing is a plusExperience in mobile app development, particularly with React Native, is a plus","IT Services and IT Consulting
            
              51-200 employees
            

              16 on LinkedIn",Clan Communications ,Lahore," Lahore, Punjab, Pakistan  
10 hours ago

 ",On-site,1,10 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
Shopify Developer,"Mars Digital · Islāmābād, Pakistan  
1 month ago

 · 17 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747426762,11-50 employees,3747426762,https://www.linkedin.com/jobs/view/3747426762,"About the job
            
 
As a Shopify Developer at Mars Digital, you will play a pivotal role in creating and maintaining exceptional e-commerce experiences for our clients. You'll be responsible for developing, customizing, and optimizing Shopify-based online stores to meet our clients' unique needs. You will work closely with our project managers and designers to ensure seamless project execution.Key Responsibilities:Collaborate with project managers and designers to understand client requirements.Develop, customize, and maintain Shopify websites, ensuring high performance, security, and scalability.Implement responsive and user-friendly front-end designs using HTML, CSS, and JavaScript.Create and modify Shopify themes, templates, and apps to enhance the e-commerce functionality.Troubleshoot issues, optimize site performance, and ensure cross-browser compatibility.Integrate third-party applications and APIs to enhance e-commerce features.Keep abreast of industry trends and emerging technologies to recommend best practices.","IT Services and IT Consulting
            
              11-50 employees
            

              13 on LinkedIn",Mars Digital ,Islāmābād," Islāmābād, Pakistan  
1 month ago

 ",On-site,17,1 month ago,2,Full-time,Not specified,11-50 employees,Not specified
Lead Shopify Developer,"muSharp · Lahore, Punjab, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747413917,11-50 employees,3747413917,https://www.linkedin.com/jobs/view/3747413917,"About the job
            
 
muSharp is looking for a Lead Shopify Developer who will be responsible for managing a team of developers, designing and implementing Shopify applications and solutions, resolving technical issues, and collaborating with cross-functional teams to identify business opportunities and provide customized solutions. The successful candidate will be responsible for creating and maintaining seamless Shopify stores for our e-commerce clients, providing ongoing support, and ensuring server-side integrations.Qualifications: Bachelor's degree or higher in Computer Science or a related field5+ years of Shopify development experience, with advanced knowledge of Shopify PlusExperience with Liquid, HTML, CSS/SASS, JavaScript as well as other web technologiesExperience with JavaScript frameworks such as React or Vue.js is a plus.Strong knowledge of responsive design principles, SEO, and accessibility best practicesExperience with UI/UX design and the ability to create excellent user experiences.Experience leading and mentoring a team of developers.Effective verbal and written communication skills, with the ability to work collaboratively with cross-functional teams and clients.Experience with integrating Shopify with third-party APIs and systems.
Benefits: Competitive Salary package.Salary is negotiable according to your skills and experience.Medical EntitlementProvident fund24 holidays per year + Public holidaysPerformance-based & Annual BonusesEOBI CoverageAnnual Paid Casual and Sick LeavesFree Food, snacks & Parking FacilityAnnual Trips/Recreational ActivitiesRegular birthdays and team dinners.Opportunity to work with international teams and clients.Annual salary reviews.","Information Technology & Services
            
              11-50 employees
            

              39 on LinkedIn",muSharp ,Lahore," Lahore, Punjab, Pakistan  
1 month ago",On-site,,1 month ago,2,Full-time,Not specified,11-50 employees,Not specified
Lead Shopify Developer,"muSharp · Lahore, Punjab, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747459817,11-50 employees,3747459817,https://www.linkedin.com/jobs/view/3747459817,"About the job
            
 
muSharp is looking for a Lead Shopify Developer who will be responsible for managing a team of developers, designing and implementing Shopify applications and solutions, resolving technical issues, and collaborating with cross-functional teams to identify business opportunities and provide customized solutions. The successful candidate will be responsible for creating and maintaining seamless Shopify stores for our e-commerce clients, providing ongoing support, and ensuring server-side integrations.Qualifications: Bachelor's degree or higher in Computer Science or a related field5+ years of Shopify development experience, with advanced knowledge of Shopify PlusExperience with Liquid, HTML, CSS/SASS, JavaScript as well as other web technologiesExperience with JavaScript frameworks such as React or Vue.js is a plus.Strong knowledge of responsive design principles, SEO, and accessibility best practicesExperience with UI/UX design and the ability to create excellent user experiences.Experience leading and mentoring a team of developers.Effective verbal and written communication skills, with the ability to work collaboratively with cross-functional teams and clients.Experience with integrating Shopify with third-party APIs and systems.
Benefits: Competitive Salary package.Salary is negotiable according to your skills and experience.Medical EntitlementProvident fund24 holidays per year + Public holidaysPerformance-based & Annual BonusesEOBI CoverageAnnual Paid Casual and Sick LeavesFree Food, snacks & Parking FacilityAnnual Trips/Recreational ActivitiesRegular birthdays and team dinners.Opportunity to work with international teams and clients.Annual salary reviews.","Information Technology & Services
            
              11-50 employees
            

              39 on LinkedIn",muSharp ,Lahore," Lahore, Punjab, Pakistan  
1 month ago",On-site,,1 month ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"Lifetech Applications · Rawalpindi, Punjab, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3748644433,11-50 employees,3748644433,https://www.linkedin.com/jobs/view/3748644433,"About the job
            
 
KEY SKILLS Execution on approved design direction in pixel-perfect HTML and CSS/SCSS based templates outputHands-on experience of custom theme development on templates in Shopify and knowledge of Shopify Liquid (E-Commerce Domain)Shopify 3rd Party App integration experience i.e. Klaviyo, Bold-Subscription, AirFields, Recharge-App, etc Experience of code version control, branching, pulling, and merging using GITAdding interaction and animations with CSS and JavaScriptWorking knowledge of SASS (CSS preprocessor)A grasp of SEO / SEM best practices - in terms of HTML structure and front-end performanceExtensive experience with responsive, mobile-first development with a strong understanding of mobile browser capabilitiesGood Knowledge In Javascript (ES6).
BONUS Experience with JS Frameworks/Libraries such as React (next.js)Expert knowledge of Shopify/Liquid frameworkExperience developing headless commerce sites and headless CMS - e.g. ContentfulExperience working with global international clients and brand namesExperience working with Node-cliExperience working with Slate/Packer
THE CANDIDATEWe are looking for passionate candidates with: A deep appreciation for the importance of customer experiences in clothing, fashion and sustainability industriesA desire to stay up to date on new technologies & software development techniques Good Interpersonal and communication skills - all our team members interact with our clients, so being personable is very importantA willingness to get the job done and, when needed, go the extra mile to ensure that we exceed expectationsAbility to meet in person in the office as per company policies. Ideally the candidate would be in the office, however we’re open to remote-working scenarios.
WHAT YOU CAN EXPECT WORKING WITH US We are a world-class digital agency based in the US, with international clients such as Givenchy & Nili Lotan and so you will get to learn by working with amazing brandsYou will work on cutting-edge technology and implementation of best practices in UI/UX to develop pixel-perfect desktop browser and mobile experiencesYou can expect to work in a culture that empowers team members, encourages creativity, innovation and healthy dialogueWe believe in hiring talented people and providing them with all the resources to be successful and accountable for the resultsWe offer very competitive compensation commensurate with experience and potential","Technology, Information and Internet
            
              11-50 employees",Lifetech Applications ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
1 month ago",On-site,,1 month ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify developer,"Tech Solutions Pro · Islamabad, Islāmābād, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3748641416,See how you compare to 11 applicants. Reactivate Premium,3748641416,https://www.linkedin.com/jobs/view/3748641416,"About the job
            
 
Company DescriptionWe suggest you enter details here.Role DescriptionThis is a full-time on-site role for a Shopify Developer located in Islamabad. The Shopify developer will be responsible for developing, implementing, and maintaining e-commerce solutions using Shopify. The Shopify developer will also collaborate with cross-functional teams to identify business opportunities and provide customized solutions that will enhance user experience and drive revenue growth.Qualifications Strong proficiency in Shopify, e-commerce development, and Liquid languageExperience with front-end languages such as HTML, CSS, JavaScript, and jQueryExperience with back-end languages such as Ruby and Ruby on RailsProficient in API integration, third-party applications, and payment gatewaysSelf-starter with strong problem-solving and analytical skillsExcellent communication skills and ability to work collaboratively in a team environmentExperience with version control such as Git and GithubAbility to write clean, well-documented, and efficient codeBachelor's or higher degree in Computer Science, or a related field",,Tech Solutions Pro ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 month ago",On-site,,1 month ago,2,Full-time,Not specified,Not specified,Not specified
Shopify Backend Developer,"IKONIC · Islamabad, Islāmābād, Pakistan  
1 month ago","On-site

 
Full-time

 
Executive",https://www.linkedin.com/jobs/view/3752902345,51-200 employees · Information Technology & Services,3752902345,https://www.linkedin.com/jobs/view/3752902345,"About the job
            
 
Timings: 4:00 pm - 1:00 amLocation: Ikonic, Plot # 176, Korang Road, near Rahat Bakers, I-10/3 IslamabadAbout Us:IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.Position Purpose:We are looking for a qualified Shopify Developer to join our team who will be responsible for building interactive, engaging, and competent Shopify stores to meet the expectations of stakeholders..Education & Professional Qualification: Degree(s)/Major(s): Bachelors or Masters in a relevant field from a reputed local/foreign University Certification(s): Not mandatory, but certification in a relevant field is a plus. 
Experience: 2+ years of relevant experience as a Shopify Developer Must have 2 years of experience in “Liquid” for Themes customization and development of Shopify Stores. 
Responsibilities: Build an interactive, engaging, competent Shopify stores to meet the expectations of stakeholders Design customizable Shopify themes & apps and alter existing templates according to established benchmarks. Expertly manage and oversee all aspects of the eCommerce forum. Optimize Shopify store performance, including page load times and server response Closely collaborate with UI (User Interface) and UX (User Experience) design teams to build strong, unique, and state-of-the-art user experiences. Develop seamless connections with platform APIs (Application Programming Interfaces), marketing tools, and Shopify apps to optimize the store for peak efficiency and functionality. Enhance store performance by regularly testing and debugging the website. Provide adequate technical support and quality assurance to keep the Shopify store running seamlessly. Boost conversions by properly optimizing the website. 
Requirements Expert-level understanding of Shopify’s Admin System, including shop creation, launch, and management. Proven experience as a Shopify Backend Developer or similar role. Strong proficiency in PHP and experience with Shopifys Liquid templating language. Proficient in CSS3, HTML5, JavaScript, and DOM. Proven experience working with Shopify’s storefront APIs and custom themes. Prior experience working with third-party Shopify apps, including implementation and debugging. An in-depth understanding and expertise in jQuery, vanilla JavaScript, ES2015/ES6, and other trending JS frameworks. Working knowledge of AJAX API, Meta fields, and other objects/properties within Shopify. Top-notch ability to test and debug websites, specifically online stores, using a browser console and other similar tools. Proven experience building responsive layouts for mobile and web. Understand various Shopify plugins as well as different third-party services and APIs. Excellent working knowledge of other eCommerce platforms like WooCommerce will be bonus Strong problem-solving and critical-thinking abilities. Excellent communication skills that facilitate interaction with multiple stakeholders. Confident, detail-oriented, and highly motivated to contribute to a high-performing team. Ability to work under pressure and adhere to tight deadlines. 
BenefitsCompetitive SalaryMedical Health InsuranceBonuses Accommodation for outstation employees Annual Leaves Casual leaves Sick Leaves Bereavement Leaves Marriage Leaves Paternity Leaves Maternity Leaves 
Why Should You Join IKONIC?At IKONIC, we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as: A growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks. A Dynamic Environment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it. Market Competitive Compensation based upon your professional qualifications and skill set. As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit","Information Technology & Services
            
              51-200 employees
            

              149 on LinkedIn",IKONIC ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 month ago",On-site,,1 month ago,3,Full-time,Executive,51-200 employees , Information Technology & Services
Shopify Orders Confirmation Specialist,"Rosto Commerce · Lahore, Punjab, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3748605356,11-50 employees,3748605356,https://www.linkedin.com/jobs/view/3748605356,"About the job
            
 
Job Title: Shopify Orders Confirmation SpecialistLocation: RemoteSalary: Commission BasedTimings: 1PM - 9PMKey Responsibilities: Order Confirmation: Review incoming orders on our Shopify platform to ensure accuracy and completeness.Communication: Collaborate with the customer support and warehouse teams to resolve order-related issues or discrepancies.
Qualifications: Experience with Shopify or similar e-commerce platforms is preferred.Good communication skills.Organized and able to manage multiple tasks simultaneously.Problem-solving skills and a proactive mindset.
Apply today to be part of our team!","IT Services and IT Consulting
            
              11-50 employees",Rosto Commerce ,Lahore," Lahore, Punjab, Pakistan  
1 month ago",On-site,,1 month ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"Mars Digital · Islamabad, Islāmābād, Pakistan  
5 days ago

 · 14 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745189567,11-50 employees,3745189567,https://www.linkedin.com/jobs/view/3745189567,About the job,,Mars Digital ,Islamabad," Islamabad, Islāmābād, Pakistan  
5 days ago

 ",On-site,14,5 days ago,2,Full-time,Not specified,11-50 employees,Not specified
