Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Senior Software Engineer - WordPress & PHP Project,"APRA Global · Karāchi, Sindh, Pakistan  
7 hours ago

 · 1 applicant","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745591343,11-50 employees,3745591343,https://www.linkedin.com/jobs/view/3745591343,About the job,,APRA Global ,Karāchi," Karāchi, Sindh, Pakistan  
7 hours ago

 ",On-site,1,7 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior PHP Developer Front end back end,"XEPOS Ltd. · Pakistan  
7 hours ago

 · 49 applicants","Remote

 
Full-time",https://www.linkedin.com/jobs/view/3748973034,51-200 employees,3748973034,https://www.linkedin.com/jobs/view/3748973034,"About the job
            

 
Job Description: PHP Laravel DeveloperPosition Overview:We are seeking a talented and experienced PHP Laravel Developer to join our dynamic development team. As a PHP Laravel Developer, you will be responsible for developing, maintaining, and enhancing our web applications using the Laravel framework. It would be ideal if the candidate also had experience with Vue.js, as we utilize this front-end framework in some of our projects. You will collaborate with cross-functional teams to design and implement robust and scalable solutions that meet our business requirements. If you are passionate about PHP development, have a solid understanding of Laravel, and enjoy working in a collaborative environment, we would love to hear from you.Responsibilities: Develop, maintain, and enhance web applications using PHP and the Laravel framework.Develop, maintain, and enhance web applications using Vue.JS and React JSCollaborate with product owners, designers, and other developers to translate business requirements into technical solutions.Write clean, efficient, and well-documented code following industry best practices and coding standards.Conduct thorough testing and debugging to ensure the quality and reliability of the applications.Optimize application performance and scalability.Collaborate with the team to brainstorm and implement innovative solutions.Stay up-to-date with emerging technologies and industry trends, and provide recommendations for improvement.Participate in code reviews and provide constructive feedback to improve code quality.
Requirements: Solid experience in PHP development, preferably with a focus on Laravel framework.Proficiency in object-oriented programming principles and design patterns.Strong understanding of front end development technologies such as VueJS and ReactExperience working with relational databases such as MySQL.Familiarity with version control systems like Git.Knowledge of front-end frameworks like Vue.js is highly desirable.Familiarity with RESTful APIs and experience in integrating third-party APIs.Understanding of software development life cycle (SDLC) and agile methodologies.Excellent problem-solving and analytical skills.Strong communication and collaboration skills.Ability to work independently and in a team environment.Bachelor's degree in Computer Science or a related field (or equivalent work experience).We offer competitive compensation packages, a collaborative work environment, and opportunities for professional growth. Join our team and contribute to the development of innovative web applications that make a real impact in our industry.",,XEPOS Ltd. ,Pakistan," Pakistan  
7 hours ago

 ",Remote,49,7 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
Laravel Developer,"Techtrack Software Solutions · Faisalabad, Punjab, Pakistan  
19 hours ago

 · 7 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745357985,1-10 employees,3745357985,https://www.linkedin.com/jobs/view/3745357985,"About the job
            

 
We are hiring skilled Laravel developer with 2 to 3 years of experience who seeking an exciting opportunity to grow and excel in a dynamic environment. We are looking for a talented individual to join our team as a Laravel Developer. As a Laravel Developer at Techtrack Solutions, you will play a key role in developing and maintaining our web applications, ensuring their seamless performance and user experience.Responsibilities2 to 3 years of hands-on experience in Laravel development, building custom web applications.Strong proficiency in PHP, MySQL, HTML, CSS, JavaScript, and related technologies.Experience with MVC frameworks and RESTful API development.Should have experience with AI models .Familiarity with front-end technologies like Vue.js or React is a plus.Solid understanding of software development principles and design patterns.Ability to work independently as well as collaboratively in a team-oriented environment.Excellent problem-solving skills with attention to detail.Strong communication and interpersonal skills to effectively interact with team members and clients.Qualifications2+ years' of experience in LaravelExpertise in front-end technologies (HTML, JavaScript, CSS), PHP frameworks, and MySQL databases","Software Development
            
              2-10 employees
            

              6 on LinkedIn",Techtrack Software Solutions ,Faisalabad," Faisalabad, Punjab, Pakistan  
19 hours ago

 ",On-site,7,19 hours ago,2,Full-time,Not specified,1-10 employees,Not specified
PHP Developer,"Pixako Technologies (Pvt.) Ltd · Islāmābād, Pakistan  
19 hours ago

 · 58 applicants","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3746212470,51-200 employees · IT Services and IT Consulting,3746212470,https://www.linkedin.com/jobs/view/3746212470,"About the job
            

 
Pixako Technologies is looking for a PHP Developer to join our software development team. If you have strong analytical, debugging, and problem-solving skills then it’s a great opportunity to utilize your talent.Job Role:● Write clean well-documented, readable code.● Development of new features/modules as well as fixes.● Should be able to trace and fix bugs.● Should be able to work independently and as part of a team.● Code reviews.Skills/Experience Required:● 1 - 2 years of industry experience in a relevant field.● Must have at least a bachelor's degree in CS/SE/IT or equivalent.● Strong concepts of PHP, MySQL● Strong concepts of OOP, data structures, and programming.● Familiarity with version control system(git) will be a plus● Experience with the MVC framework is a plus.● JavaScript, AJAX, HTML, CSS.● Team management experience.● Can work independently or as part of a Team.Location: D-12 Markaz","IT Services and IT Consulting
            
              51-200 employees
            

              159 on LinkedIn",Pixako Technologies (Pvt.) Ltd ,Islāmābād," Islāmābād, Pakistan  
19 hours ago

 ",On-site,58,19 hours ago,3,Full-time,Associate,51-200 employees , IT Services and IT Consulting
PHP Developer,"ABS INTERNATIONAL · Karāchi, Sindh, Pakistan  
8 hours ago

 · 11 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744232223,51-200 employees,3744232223,https://www.linkedin.com/jobs/view/3744232223,"About the job
            

 
Are you a passionate Laravel developer with a flair for creating robust, scalable web applications? Do you thrive in a dynamic, collaborative work environment? If so, we want you to join our team at ABS International, a leading innovator in the field of LogisticsLocation: Gulshan-E-Iqbal Block 13/CAbout Us:At ABS International, we are committed to delivering cutting-edge solutions that empower businesses to thrive in the digital age. Our talented team of developers and designers work collaboratively to create innovative web applications that make a real impact.Responsibilities: Develop and maintain high-quality web applications using Laravel framework.Collaborate with cross-functional teams to understand project requirements and deliver on time.Write clean, efficient, and well-documented code.Perform code reviews and provide constructive feedback to team members.Troubleshoot and resolve technical issues as they arise.Stay up-to-date with the latest industry trends and best practices.
Requirements: Proven experience as a Laravel developer.Strong proficiency in PHP and Laravel framework.Proficiency in front-end technologies such as HTML, CSS, JavaScript, and jQuery.Experience with MySQL or other relational databases.Familiarity with version control systems (e.g., Git).Excellent problem-solving skills and attention to detail.Strong communication and teamwork abilities.Bachelor's degree in Computer Science or a related field (preferred).
What We Offer: Competitive salary.Health, and vision insurance.Flexible working hours and the option for remote work.Professional development opportunities.A collaborative and innovative work environment.Opportunities to work on exciting projects with leading clients.
Shift Timing: Evening 06:00 PM TO 02:00AM","IT Services and IT Consulting
            
              51-200 employees
            

              73 on LinkedIn",ABS INTERNATIONAL ,Karāchi," Karāchi, Sindh, Pakistan  
8 hours ago

 ",On-site,11,8 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
Laravel Developer,"REV9 SOLUTIONS  · Jhelum, Punjab, Pakistan  
22 hours ago

 · 15 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745981349,51-200 employees,3745981349,https://www.linkedin.com/jobs/view/3745981349,About the job,,REV9 SOLUTIONS  ,Jhelum," Jhelum, Punjab, Pakistan  
22 hours ago

 ",On-site,15,22 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
Laravel Developer,"Techno Fortress · Gujrāt, Punjab, Pakistan  
21 hours ago

 · 6 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745991905,11-50 employees,3745991905,https://www.linkedin.com/jobs/view/3745991905,"About the job
            

 
Company DescriptionTechnofortress is an innovative company with a passion for big ideas and a better approach to creating world-class websites.Role DescriptionThis is a full-time on-site role for a Laravel Developer located in Gujrāt. The Laravel Developer will work with the team to build and maintain the company's websites and web applications. Day-to-day tasks will include writing and testing code, debugging and troubleshooting issues, and collaborating with team members to develop solutions that meet project requirements.Qualifications Strong knowledge of Laravel, PHP, and MySQLExpertise in front-end technologies such as HTML, CSS, and JavaScriptExperience with version control systems such as GitExperience with Agile development methodologiesGood understanding of software development best practices and design patternsStrong problem-solving and critical thinking skillsBachelor's degree in Computer Science or equivalent experienceExcellent communication skills, both written and verbal","IT Services and IT Consulting
            
              11-50 employees
            

              9 on LinkedIn",Techno Fortress ,Gujrāt," Gujrāt, Punjab, Pakistan  
21 hours ago

 ",On-site,6,21 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Laravel+Vue.js Developer,"HR Ways - Hiring Tech Talent · Karāchi, Sindh, Pakistan  
20 hours ago

 · 8 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745997996,11-50 employees,3745997996,https://www.linkedin.com/jobs/view/3745997996,"About the job
            

 
About HR WaysHR Ways is a Tech Recruitment Company that helps candidates like yours, make it into world's & Pakistan's largest & Top Product platforms. With HR Ways, your recruitment process becomes seamless as we connect you with top employers for quick interviews and easier than ever on-boarding process. We also help you get the best deals and 360 Analysis of the company that you'd like to join. And oh, we recently placed Engineers in Emirates & Ebay!About the company we're hiring for Currently:Chatbot builder platform, we work on AI & NLP technologies, and we are serving appx half a million messaging every day using our LiveChat Chatbot technology.Company Strength: 50+ EmployeesJob Description: Hands-on experience on Laravel.Experience /personal projects of Vue JS.Strong understanding of PHP back-end development Experience in designing and developing responsive websitesGood understanding of front-end technologies including HTML5, CSS3,  JavaScript, and jQuery.Strong English communication skills, both written and verbal  A passion for startups and for solving tough problems Eagerness to learn, and a roll-up-your-sleeves mentality 
 Qualifications Basic • Bachelor's degree or foreign equivalent required from an accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of educatio
Location: KarachiExperience: 3 To 4 yearsWork Mode: Onsite Salary: Upto 160K Share your updated cv at: Hadiqa@hrways.co","Human Resources Services
            
              11-50 employees
            

              82 on LinkedIn",HR Ways - Hiring Tech Talent ,Karāchi," Karāchi, Sindh, Pakistan  
20 hours ago

 ",On-site,8,20 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior Laravel Developer,"Diglip · Lahore, Punjab, Pakistan  
6 hours ago

 · 3 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746862275,11-50 employees,3746862275,https://www.linkedin.com/jobs/view/3746862275,About the job,,Diglip ,Lahore," Lahore, Punjab, Pakistan  
6 hours ago

 ",On-site,3,6 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior PHP Developer,"Navicosoft · Lahore, Punjab, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747406310,51-200 employees,3747406310,https://www.linkedin.com/jobs/view/3747406310,"About the job
            
 
APPLY NOW: https://www.navicosoft.com/php-developerCompany DescriptionNavicosoft is a one-stop digital solution provider that offers a range of services, including hosting, web development, and digital marketing. The company is dedicated to improving the standards of web development and marketing and to filling the gap between different sources and companies that often results in less optimal results.Role DescriptionThis is a full-time on-site role for a Senior PHP Developer located in Lahore. The Senior PHP Developer will be responsible for developing and maintaining the company's backend web development using object-oriented programming (OOP) and software development principles. The Senior PHP Developer will also be responsible for front-end development and programming.Qualifications Expertise in back-end web development and software developmentProficiency in object-oriented programming (OOP)Experience in front-end developmentStrong programming skills with PHP language.Advanced knowledge of SQL and database designKnowledge of MVC frameworks such as Laravel, CodeIgniter, etc.Experience in managing server configuration and server-side applications using the LAMP stackExperience with GIT/Source controlExpertise in web security and familiarity with OWASP's top 10 issuesExcellent written and verbal communication skillsBachelor's or master's degree in Computer Science, Software Engineering, or a related field","IT Services and IT Consulting
            
              51-200 employees
            

              95 on LinkedIn",Navicosoft ,Lahore," Lahore, Punjab, Pakistan  
1 month ago",On-site,,1 month ago,2,Full-time,Not specified,51-200 employees,Not specified
Web Developer (Laravel & WordPress),"EvolveDash Inc. · Lahore, Punjab, Pakistan  
1 month ago","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3749543445,11-50 employees · Software Development,3749543445,https://www.linkedin.com/jobs/view/3749543445,"About the job
            
 
Job Title: Web Developer (Laravel & WordPress)Job Type: Full-TimeExperience: 2 yearsSalary: Market CompetitiveLocation: DHA Phase 6, LahoreAbout the Job:We are looking for a skilled and motivated Web Developer proficient in WordPress and Laravel to join our talented team. The incumbent will be responsible for developing and designing websites for the organization.Responsibilities: Website application designing, building, and maintenance Developing and validating test routines and schedules to ensure that test cases mimic external interfaces and address all browser and device types Backup files from websites to local directories for recovery Identifying and resolving technical issues, bugs, and performance bottlenecks in websites and applications Conducting thorough testing and quality assurance to ensure optimal functionality and user experience Evaluate code to ensure meeting the industry standards, validity, properly structured, compatible with browsers, devices, and operating systems Collaborating with designers, content creators, and other developers to bring creative concepts to life 
Requirements/Skill Proven experience as a Web Developer with a focus on WordPress and Laravel Frontend JS frameworks i.e. React, Vue, Angular Familiar with SQL and NoSQL Top-notch programming skills and in-depth knowledge of modern HTML5, CSS3, JavaScript, jQuery and JS frameworks Hands-on designing and developing websites Understanding of asynchronous request handling, partial page updates, and AJAX Adequate knowledge of relational database systems, Object Oriented Programming and web application development Knowledge of how to interact with RESTful APIs Knowledge of Git or similar tools Bachelor’s degree in Computer Science or any other relevant field","Software Development
            
              11-50 employees
            

              23 on LinkedIn",EvolveDash Inc. ,Lahore," Lahore, Punjab, Pakistan  
1 month ago",On-site,,1 month ago,3,Full-time,Associate,11-50 employees , Software Development
PHP & Laravel Developer,"Blunt Soft · Karāchi, Sindh, Pakistan  
1 month ago

 · 15 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747403946,11-50 employees,3747403946,https://www.linkedin.com/jobs/view/3747403946,"About the job
            
 
Company DescriptionBlunt Soft is a leading digital service company that provides innovative solutions to our clients across the globe. Our expertise lies in website design and development, with state-of-the-art SEO services that transform businesses into brands.Role DescriptionThis is a full-time on-site role for a PHP & Laravel Developer located in Karāchi. The PHP & Laravel Developer will be responsible for building and maintaining web applications, working closely with the team to create and develop projects, and ensuring that designs are functional and visually appealing.Qualifications Excellent knowledge of PHP and Laravel frameworksStrong proficiency in HTML, CSS, and JavaScriptExperience with MySQL and database designUnderstanding of responsive design and cross-browser compatibilityAbility to write clean and efficient codeDemonstrated expertise in problem-solving and troubleshootingBachelor's degree in Computer Science or related field, or equivalent experienceExcellent communication and collaboration skillsExperience with version control systems, such as Git",,Blunt Soft ,Karāchi," Karāchi, Sindh, Pakistan  
1 month ago

 ",On-site,15,1 month ago,2,Full-time,Not specified,11-50 employees,Not specified
PHP Laravel Developer,"MWAN Mobile · Islāmābād, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3747956448,11-50 employees,3747956448,https://www.linkedin.com/jobs/view/3747956448,"About the job
            
 
Job DescriptionMWAN Mobile currently has an exciting opportunity for a Senior Software Developer who has hands on experience in development of IT systems against agreed scope and requirements, designing, developing and installing software solutions and supporting the development team. Responsibilities Develop, record and maintain cutting edge web-based PHP applications on portal and premium service platformsBuild innovative, state-of-the-art applications and collaborate with the User Experience (UX) teamDevelop software solutions against requirement needs, studying systems flow, data usage, and work processes, investigating problem areas, following the software development lifecycle.Determines operational feasibility by evaluating analysis, problem definition, requirements, solution development, and proposed solutionsPrepares and installs solutions by determining and designing system specifications, standards, and programming.Protects operations by securely keeping information confidential.Provides information by collecting, analyzing, and summarizing development and service issues.
Requirements and Qualifications Must have more than 2-3 years experience of PHP and Laravel frameworkDesign and build advanced web applications using PHP Laravel and any frontend JavaScript framework (VueJs/ Angular/ ReactJs).Must have experience of open source platforms e.g. Opecart, WordPress, MagentoExperience as a DevOps is also a plus. Working knowledge of version control systems like Git, clear understanding of Gitflow workflow, repository management tools like BitBucket , and understanding of overall CI/CD process.Strong problem-solving and analytical skills.Very good understanding of OOP, Design patterns and coding standards etc.Hands-on experience with SQL schema design, SOLID principles, REST API design Software testing (PHPUnit, PHPSpec)Payment Implementation including PayPal, 2Checkout, Stripe, Merchant Account etcGood understanding of front-end technologies, such as JavaScript, HTML5, and CSS3Candidate must be proficient in JavaScript including AJAX, JSON, JQuery and other JavaScript frameworks, libs, 3rd Party API implementationUtilize backend data services and contribute to increase existing data services APILead the entire web application development life cycle right from concept stage to delivery and post launch supportConvey effectively with all task progress, evaluations, suggestions, schedules along with technical and process issues to the teamDocument the development process, architecture, and standard components.Coordinate with co-developers and keeps project manager well informed of the status of development effort and serves as liaison between development staff and project manager","IT Services and IT Consulting
            
              11-50 employees
            

              36 on LinkedIn",MWAN Mobile ,Islāmābād," Islāmābād, Pakistan  
1 month ago",On-site,,1 month ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior Software Engineer PHP,"RightSolution.net · Karāchi, Sindh, Pakistan  
1 month ago

 · 36 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3748433741,51-200 employees,3748433741,https://www.linkedin.com/jobs/view/3748433741,"About the job
            
 
Right Solution is in search of a PHP Backend Developer for the second shift to work on our products. We are looking for an individual who has hands-on experience in PHP (with any framework), is able to take charge of our projects, and delivers work on time. The ideal candidate will be a team player who has ample knowledge of Symfony/Laravel to carry out the following responsibilities.Duties and Responsibilities:As a PHP Backend Developer at Right Solution, you will carry out the following highlighted roles and responsibilities. You may be expected to deliver additional tasks assigned to you by your senior manager. Develop, maintain, and handle large-scale web applications, especially custom-made online applications.Design and develop new and modified features for the web application.Uses MVC framework, PHP, Laravel, Symfony, MySQL, Web Services, RESTful APIs to develop SaaS products as per requirement by the company.Proactively assume responsibilities of starting a project, follow software lifecycle, standards, and deliver the end product.Coordinate with team members to ensure timely delivery of products.
Qualifications and Skills: Bachelor’s Degree in Computer Science, Engineering, Business Information Systems, Science and Math or related discipline with an IT emphasis is required.One (01) plus years of experience in web development, in particular PHP frameworks.Strong troubleshooting skills.Knowledge of Software Application Lifecycle processes
Remuneration:Salary: CompetitivePick and drop/conveyance allowanceAnnual paid leavesFamily medical insuranceBonusesSaturday/Sunday offTiming: 1pm-10pm second shiftLocation: DHA, KarachiAbout Right SolutionRight Solution is a software house based in Pakistan, which offers a diverse portfolio of software products and services to B2B international clients. Our core expertise lies in delivering IT services that help small businesses, startups, and medium-sized enterprises to achieve their business mission and vision. We specialize in brand development services including but not limited to graphic design, SEO/SEM, website design and development services, and software tools. Our corporate values are rooted in developing our people to gear towards a solution-first mindset.","Software Development
            
              51-200 employees
            

              51 on LinkedIn",RightSolution.net ,Karāchi," Karāchi, Sindh, Pakistan  
1 month ago

 ",On-site,36,1 month ago,2,Full-time,Not specified,51-200 employees,Not specified
Senior Software Engineer (PHP),"Gelato · Lahore, Punjab, Pakistan  
1 month ago","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3748605890,201-500 employees · Internet Marketplace Platforms,3748605890,https://www.linkedin.com/jobs/view/3748605890,"About the job
            
 
Job title: Senior Software EngineerLocation: Lahore, Barcelona, Madrid, MumbaiAbout GelatoGelato has built the world's largest and most global platform for on-demand production and fulfillment of customized products. Today, those products are part of huge markets, such as apparel, wall-art, drinkware, digitally printed books, greeting cards. In the future, the market opportunities are endless thanks to new technologies such as 3D printing. We support a new wave of e-commerce entrepreneurs to sell their creativity globally, with a more local and sustainable production. With local production and exact matching of supply and demand, there is no waste, and carbon emissions are reduced.We support a new wave of e-commerce entrepreneurs and the global shift towards local and more sustainable production.Gelato TechnologyWe own no physical production assets, nor servers, instead our asset is a cloud based connectivity platform that enables world-class on-demand production for e-commerce platforms and applications. This engineered platform needs to provide our customers access to more than 130 production partners in 32 countries and includes production plate design, routing to an appropriate partner, finally linking to logistics’ systems for delivery to the consumer. All this in 72 hours and reaching more than 5 billion people and potential consumers in a smarter, faster, and greener way.The employed technologies range from backends using PHP and GoLang to mobile apps built natively or with hybrid technology, running on cloud services and with a modern CI/CD pipeline. Designing highly-available, fault-tolerant, cost-effective, scalable systems is our passion. We are using TDD, BDD, DDD principles and patterns, and agile methodology. Designing public API for millions of people, integrating with world-class third-party systems, and solving complex engineering problems (Graph, CAP, etc) are only a small glimpse into the tasks.What you will be doing Using the latest technologies to solve real problems for our customers at a massive scaleCollaborating closely with other engineers as a valuable member of a cross-functional teamSharing your knowledge and building creative solutions while helping the team evolve best practicesDesigning, developing, and deploying backend services with a focus on high availability, low latency, and scalabilityTaking end-to-end responsibility for the services that are owned by your team, including taking part in an on-call rotation
Who you are A programming language agnostic having 5+ years of experience in a similar roleHaving a minimum of B.S. degree in Information Technology or Computer SciencesAble to adapt, change and grow quickly as we scale the organizationPassionate about engineering practices like agile, continuous delivery, test-driven development, traceability, and observabilityGrowth mentality, are curious and not afraid to be experimental.You share your ideas and continuously improve yourself and the team around youSolid experience as an Engineer designing, developing, and maintaining API driven solutionsStrong communication skills, high integrity, and great attention to detail
Possess knowledge and experience, or have an interest in working with: Docker and KubernetesPHP (Symfony)Microservices architecturePostgreSQL, Elastic search, RabbitMQMemcache, RedisELK, Jaeger, Prometheus & Grafana
What we offerWe offer you a chance to be part of a truly amazing journey in a company that sets very high targets and works hard to achieve them. You will be able to work with smart, motivated, and engaged co-workers from all over the world, in an intense and very energetic environment. This leads to you having a tangible impact on the way that we operate and expand our business.Some of the highlights of the package include: Strong technical culture of continuous innovation and improvementChance to become a shareholder of Gelato!Flexible holidays, swap days off according to your values, beliefs and needs.Get paid in international currencyAnd much much more!
As we continue to grow we want you to grow with us and for the right candidate, there is no limit to where this opportunity might take you. Together we can increase global GDP by effectively supporting local sustainable on-demand production.","Internet Marketplace Platforms
            
              201-500 employees
            

              413 on LinkedIn",Gelato ,Lahore," Lahore, Punjab, Pakistan  
1 month ago",Hybrid,,1 month ago,3,Full-time,Mid-Senior level,201-500 employees , Internet Marketplace Platforms
"Laravel and React.js developer,","IKONIC · Islamabad, Islāmābād, Pakistan  
1 month ago","On-site

 
Full-time

 
Executive",https://www.linkedin.com/jobs/view/3752797873,51-200 employees · Information Technology & Services,3752797873,https://www.linkedin.com/jobs/view/3752797873,"About the job
            
 
Timings:  4:00 pm - 1:00 amLocation: Ikonic, Plot # 176, Korang Road, near Rahat Bakers, I-10/3 IslamabadAbout Us:IKONIC is a US based IT company, headquartered in Miami, Florida. It is a group endeavor that mixes experience with agility, honesty, teamwork, trust, and insight into the future. We are a team of top-notch developers who believe in providing solutions to your every problem. Our previous projects and a journey of nine years make us the leading name whom you can trust for adding value to your business. We believe that we can present a solution to your every problem complementing innovation with sustainability. It is through our established repository of experiences that we offer a unique solution to every problem. Our services are available across the globe in a time zone aligned manner.Position Purpose:As a  Laravel and React.js developer, your mission is to play a pivotal role in the development of robust, scalable, and innovative web applications. Leveraging your expertise in Laravel and React.js, you will drive the creation of exceptional digital experiences that delight our users and clients. The ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design, and coding of websites, specifically in PHP/Laravel. You must also possess a strong knowledge of web application development using the PHP/Laravel programming language, Ajax, JavaScript, and MySQL Server databases. Additionally, you may be asked to develop and integrate plugins for popular frameworks.Education & Professional Qualification: Degree(s)/Major(s): Bachelors or Masters in a relevant field from a reputed local/foreign University. Certification(s): Not mandatory, but certification in a relevant field is a plus. 
Responsibilities : Lead and contribute to the development of robust and scalable Laravel-based backend systems to power our web applications. Collaborate closely with the frontend development team to integrate Vue.js components seamlessly with Laravel . Design and optimize database structures, ensuring data integrity and performance. Develop RESTful APIs to facilitate data communication between the frontend and backend systems. Implement best practices in code quality, security, and performance optimization.Perform a mix of maintenance, enhancements, and new development as required. Document features, technical specifications & infrastructure Responsibilities. Work cross-functionally to convert business needs into technical specifications. Develop, record and maintain cutting edge web-based PHP applications on portal plus premium service platforms. Ensure HTML, CSS, and shared JavaScript is valid and consistent across applications. Prepare and maintain all applications utilizing standard development tools. Utilize backend data services and contribute to increasing existing data services API. Lead the entire web application development life cycle right from concept stage to delivery and post launch support. Keep an eye on new trends and best practices in web development. 
Requirements Minimum 2-3 years of experience in Laravel with React.js. Proficiency in PHP and Laravel, with a deep understanding of Laravels ecosystem and tools. Solid experience with React.js, including state management with Vuex. Proficiency in SQL and database management. Experience in building RESTful APIs and integrating them with frontend applications. Familiarity with Git and collaborative development workflows. Strong emphasis on writing clean, maintainable, and well-documented code. Strong knowledge of PHP web framework such as Core PHP, Laravel & CodeIgniter. Must have strong knowledge and understanding of JS, jQuery, AJAX, React.js Strong understanding of Object-Oriented Programming in PHP. Familiar with APIs & Cloud Functions MySQL profiling and query optimization Ability to learn quickly and operate in a fast-paced environment. Open-minded to new solutions, forward-thinking and strong ability to adapt. Git version control workflows Proficiency in design patterns. 
Benefits Competitive Salary Medical Health Insurance Accommodation for outstation employees Annual Leaves Casual leaves Sick Leaves Bereavement Leaves Marriage Leaves Paternity Leaves Maternity Leaves 
Why Should You Join IKONIC?At IKONIC, we believe in providing development opportunities to all its employees which is why our job comes with a variety of challenging assessments meant to catapult your career to the next level. This is made evident with our offerings such as: A Growth mindset through the help of experienced and helpful Mentors. Ikonic is made up of passionate individuals who aim to support each other in their training as well as day-to-day tasks. A Dynamic Environment where we focus on encouraging initiatives, promoting agility and creating a work/life balance. We know the value you bring in and we aim to nurture it. Market Competitive Compensation based upon your professional qualifications and skill set. 
Note: As an Equal employment opportunity provider. All employment-associated decisions are based on an individuals merit.","Information Technology & Services
            
              51-200 employees
            

              149 on LinkedIn",IKONIC ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 month ago",On-site,,1 month ago,3,Full-time,Executive,51-200 employees , Information Technology & Services
