Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Mobile Application Developer,"BlackTech Designers & Co. · Karāchi, Sindh, Pakistan  
1 month ago

 · 7 applicants","On-site

 
Contract",https://www.linkedin.com/jobs/view/3680029330,Hamza Farooqui is hiring for this job,3680029330,https://www.linkedin.com/jobs/view/3680029330,"About the job
            
 
We are urgently seeking a skilled Core .Net Developer to join our dynamic team. As a Core .Net Developer, you will be responsible for the development and maintenance of applications using the .Net framework.We are urgently seeking a skilled Core .Net Developer to join our dynamic team. As a Core .Net Developer, you will be responsible for the development and maintenance of applications using the .Net framework. Responsibilities Perform full life-cycle developmentAdhere to agreed upon delivery schedulesUtilizes source control, continuous integration, and unit testing best practicesWork cross-functionally to define and write code for new features
Qualifications Bachelor's degree or equivalent in Computer Science2+ years' experience in related areaExperience with CoreDot Net Apps-Software Development",,BlackTech Designers & Co. ,Karāchi," Karāchi, Sindh, Pakistan  
1 month ago

 ",On-site,7,1 month ago,2,Contract,Not specified,Not specified,Not specified
Mobile Application Developer,"Cubitrek · Karachi Division, Sindh, Pakistan  
1 month ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740578543,11-50 employees,3740578543,https://www.linkedin.com/jobs/view/3740578543,"About the job
            
 
Company: Cubitrek Pvt LimitedLocation: KarachiTimings: 7 PM to 4 AMAbout Us:Cubitrek Pvt Limited is a dynamic and innovative tech company on a mission to transform the way people connect and engage through our cutting-edge social media applications. We are seeking a talented React Native Developer to join our passionate team and contribute to the development of our next-generation mobile apps.Job descriptionWe are seeking a highly skilled Flutter Mobile App Developer to join our dynamic team. As a Flutter Developer, you will be responsible for designing and developing innovative mobile applications using the Flutter framework. Your primary focus will be creating efficient and visually appealing user interfaces and ensuring seamless performance across various devices and operating systems.Responsibilities:Develop high-quality, efficient, and reliable mobile applications using Flutter or React native framework.Collaborate with cross-functional teams, including designers and backend developers, to define app features and functionalities.Translate UI/UX designs and wireframes into fully functional mobile apps.Optimize app performance, responsiveness, and scalability.Ensure code quality and maintainability by conducting code reviews and implementing best practices.Stay up-to-date with the latest trends and advancements in mobile app development and Flutter framework.Troubleshoot and debug app issues to improve overall user experience.Continuously discover, evaluate, and implement new technologies to maximize development efficiency.Requirements:Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent experience).Proven experience in mobile app development using Flutter framework.Strong knowledge of Dart programming language and object-oriented design principles.Solid understanding of mobile app development lifecycle, architecture, and best practices.Proficient in integrating RESTful APIs and web services into mobile apps.Experience with version control systems, such as Git.Familiarity with Agile/Scrum methodologies and working in an iterative development environment.Ability to work independently and collaboratively in a fast-paced, team-oriented environment.Strong problem-solving and analytical skills.Excellent communication and interpersonal skills.Preferred Skills:Experience with react native or flutter app development.Knowledge of Firebase or other backend-as-a-service platforms.Familiarity with UI testing frameworks, such as Flutter Driver or Appium.Understanding of app deployment processes to Google Play Store and Apple App Store.Job Type: Full-timeSalary: Rs100,000.00 - Rs150,000.00 per monthApplication Question(s):Please write down your expected salary.Shift availability:Night Shift (Required)","Marketing Services
            
              11-50 employees
            

              11 on LinkedIn",Cubitrek ,Karachi," Karachi Division, Sindh, Pakistan  
1 month ago",On-site,,1 month ago,2,Full-time,Not specified,11-50 employees,Not specified
Angular/IONIC App Developer,"DevDefy · Karāchi, Sindh, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3750108510,11-50 employees,3750108510,https://www.linkedin.com/jobs/view/3750108510,About the job,,DevDefy ,Karāchi," Karāchi, Sindh, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Application Developer,"Persnal · Islamabad, Islāmābād, Pakistan  
4 days ago

 · 10 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3750140159,Zia Khan is hiring for this job,3750140159,https://www.linkedin.com/jobs/view/3750140159,About the job,,Persnal ,Islamabad," Islamabad, Islāmābād, Pakistan  
4 days ago

 ",On-site,10,4 days ago,2,Full-time,Not specified,Not specified,Not specified
Mobile Application Developer,"EnlivenAI · Bahawalpur, Punjab, Pakistan  
3 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3754801888,1-10 employees,3754801888,https://www.linkedin.com/jobs/view/3754801888,"About the job
            
 
Company DescriptionEnlivenAI specializes in crafting state-of-the-art software solutions infused with cutting-edge Artificial Intelligence (AI) technologies. With a dedicated team of expert engineers, data scientists, and AI specialists, we are revolutionizing the way businesses operate in today's digitally driven landscape. We offer comprehensive consultancy services to guide how AI can be strategically integrated into your business operations. As your technology partner, we are committed to transforming your vision into a scalable, resilient, and AI-driven reality.Key Responsibilities:Design & Development: Collaborate closely with our UI/UX design team to build visually appealing and intuitive mobile applications.Develop high-quality Flutter applications for both Android and iOS platforms.Integrate AI modules, components, and libraries to provide seamless experiences to users.
Testing & Maintenance: Work alongside QA teams to optimize and refine applications, ensuring bug-free performance.Continuously monitor, update, and improve existing applications for performance and new feature addition.
AI Integration: Work with our AI team to integrate machine learning and AI algorithms into the mobile application framework.Understand AI project requirements and transform them into mobile solutions.
Team Collaboration: Participate in agile development teams, incorporating best practices and standards.Offer mentorship to junior developers and share knowledge on Flutter best practices and tools.
Continuous Learning: Stay updated on the latest Flutter, Dart, and relevant AI technologies, trends, and tools.
Required Qualifications & Skills: Bachelor's/Master's degree in Computer Science, Software Engineering, or a related field.1-2 years of professional experience in Flutter development.Proficient in Dart programming language.Experience with RESTful API integration.Strong knowledge of mobile application design principles, patterns, and best practices.Familiarity with AI and machine learning concepts is a plus.
Desirable Qualities: Strong problem-solving and analytical skills.Ability to thrive in a fast-paced, dynamic environment.Excellent communication skills, both written and oral.Passion for learning new technologies and techniques.
What We Offer: Competitive salary package and benefits.Opportunity to work on groundbreaking AI projects.Vibrant, inclusive, and diverse workplace environment.Continuous learning opportunities and professional growth.Paid Medical leaves.Annually bonuses.
How to Apply:Interested candidates are invited to send their CV, portfolio, and brief cover letter to careers@enlivensai.com. Please use ""Flutter Mobile Application Developer Application - [Your Name]"" as the subject line.Join us in Bahawalpur! This is an on-site role at our office there. Whether you're local or considering a move, we'd be thrilled to have you. Come work on innovative projects and let's make something amazing together! Note: Only shortlisted candidates will be contacted for interviews. We thank all applicants for their interest.","IT Services and IT Consulting
            
              2-10 employees
            

              2 on LinkedIn",EnlivenAI ,Bahawalpur," Bahawalpur, Punjab, Pakistan  
3 weeks ago",On-site,,3 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
Mobile Application Developer,"xymbia · Islamabad, Islāmābād, Pakistan  
3 weeks ago

 · Over 200 applicants","$500/month - $1,000/month

 
Hybrid

 
Contract",https://www.linkedin.com/jobs/view/3749218421,1-10 employees,3749218421,https://www.linkedin.com/jobs/view/3749218421,"About the job
            
 
Role: Flutter Application DeveloperType: Full-timeLocation: Pakistan - Remote - IslamabadExperience: Mid-CareerSalary: USD 500 - USD 1000 per monthCompany DescriptionAt Xymbia, we believe that working together towards common goals is essential for success. Our platform is an automation framework for collaboration that helps users model work, define contracts, and track outcomes. Our system learns from each project, updates trust profiles, and improves automation workflows, reducing the guessing game of knowing who you're working with and if they can deliver.Role DescriptionThis contract hybrid role is primarily remote, with occasional on-site work in Islamabad. The Mobile Application Developer will implement and integrate Flutter UIs for mobile and desktop applications, including object-oriented programming, iOS and Android development. In this role, they will work with the Xymbia platform to develop and improve the mobile application and desktop user experiences.Qualifications 3 to 5 years of Flutter and Dart development experienceStrong experience in Mobile Application Development and Mobile ApplicationsExperience in Object-Oriented Programming (OOP)Demonstrated ability to develop and maintain high-quality mobile applications using industry best practicesBachelor's degree in Computer Science or related fieldAbility to work independently and remotelyExperience with Agile methodology and/or ScrumExperience with backend services and APIs (TypeScript/Node/Golang/etc.)Strong problem-solving and debugging skills","Strategic Management Services
            
              2-10 employees
            

              7 on LinkedIn",xymbia ,Islamabad," Islamabad, Islāmābād, Pakistan  
3 weeks ago

 ",Hybrid,Over 200,3 weeks ago,3,Contract,Not specified,1-10 employees,Not specified
Senior Application Security Analyst,"CureMD · Lahore, Punjab, Pakistan  
2 weeks ago

 · 51 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3751769736,"1,001-5,000 employees · Software Development",3751769736,https://www.linkedin.com/jobs/view/3751769736,"About the job
            

 
About us:CureMD excels in providing advanced tools and technologies that empower healthcare professionals to make informed decisions about patient care. Our state-of-the-art solutions harness the power of data analytics, artificial intelligence, and machine learning to analyze patient information, decipher patterns, and render actionable insights. These advanced technologies equip physicians with profound insights into each patient's health, enabling them to formulate precise diagnoses, implement highly effective treatment strategies, and deliver top-quality care with ease.Job Overview:The Senior Application Security Analyst at CureMD plays a critical role in safeguarding our applications, data, and systems from potential security threats and vulnerabilities. This position involves in-depth technical expertise, and proactive security measures to maintain the integrity, confidentiality, and availability of our applications. As a Senior Application Security Analyst, you will work collaboratively within our dynamic team, contributing to the organization's overall security posture.Essential Job Responsibilities: Security Assessments.Ability to exploit recognized vulnerabilities and discover new vulnerabilities.Analyzing and auditing the Source code of the Web/Mobile Application.Proficiency in scripting, Unix operating systems and windows.Proficient in Linux operating system configuration, utilities, and programming,Conducted manual external and internal penetration testing.Conduct Penetration testing/ Vulnerabilities Assessment for Cloud based web, desktop, and mobile apps.Perform static and dynamic code testing, manual code inspection, threat modeling, design reviews to identify vulnerabilities and security defectsKeep up with the latest methods for ethical hacking and testing and are always evaluating new penetration testing toolsCollaborate with other team members and stakeholdersAssist in Security operational tasks.
Required Qualifications: Bachelors in Information/Cyber Security, Information Technology, Computer Science or Software Engineering with majors in Information Security.Having at least 3 years of relevant experience.Good understanding of security tools and technologies for performing Penetration Testing.Have Knowledge of different coding languages.Experience in testing business critical environments.CEH Master or Certified in Cyber Security or Jr. Penetration tester (THM)Solid understanding of information security and applied cryptographic protocols.Good knowledge of security technologies for secure software development such as cryptography, authentication techniques and protocols etc.Having OWASP top ten vulnerabilities Knowledge.Good to understand tools and technologies for performing Penetration Testing.
Compensation and Benefits: Competitive base salary and yearly bonus.Health benefits (Outpatient, Inpatient, Maternity).Provident Fund company match up to 8% of the base salary.Company-sponsored trainings, workshops, education, and development programs.Collaborative yet fun-loving atmosphere: space that fosters employee wellbeing.Commuter support, supportive workspaces, gym facility, and daycare.","Software Development
            
              1,001-5,000 employees
            

              1,344 on LinkedIn",CureMD ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago

 ",Not specified,51,2 weeks ago,2,Full-time,Mid-Senior level,"1,001-5,000 employees ", Software Development
Application Monitoring Specialist,"Sequel Technologies · Rawalpindi, Punjab, Pakistan  
2 weeks ago

 · 13 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746386615,201-500 employees,3746386615,https://www.linkedin.com/jobs/view/3746386615,"About the job
            

 
If you are a Monitoring Expert with a strong background in IIS, New Relic, App Dynamics, and Stackify, we encourage you to apply away! Job Description:Proven experience in managing & configuring monitoring toolsExpertise in performance tuning, troubleshooting & root cause analysis of complex systemsStrong knowledge of infrastructure, servers, cloud technologies, & application architecturesExperience in scripting & automation for monitoring & incident responseExcellent communication & collaboration skills with the ability to work effectively in a team environmentRelevant certificates (eg, New Relic Certified Professional) are a plusBachelors degree in Computer Science, Information Technology or a related field","Software Development
            
              201-500 employees
            

              168 on LinkedIn",Sequel Technologies ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
2 weeks ago

 ",On-site,13,2 weeks ago,2,Full-time,Not specified,201-500 employees,Not specified
Junior Android App Developer,"AI4LYF · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3755213293,11-50 employees,3755213293,https://www.linkedin.com/jobs/view/3755213293,"About the job
            
 
We are looking for a skilled Junior Android Developer to join our team and contribute to the development of cutting-edge mobile applications. As an Android Developer, you will play a pivotal role in creating high-quality Android apps that provide exceptional user experiences. If you have a strong background in Android development and possess the qualifications listed below, we encourage you to apply for this exciting opportunity.Key Qualifications: Bachelor's or Master's degree in Computer Science, Engineering, or a closely related field.Proven software development experience in Android app development.Strong understanding of Object-Oriented Programming (OOP) design principles.Proficiency in mobile programming languages such as Java and Kotlin.Familiarity with Android SDK.
Additional Details:In addition to the key qualifications mentioned above, the following skills and knowledge would be highly valued: Experience with other mobile development languages and platforms, such as Objective-C and Swift for iOS, is a plus.Collaborate closely with the product development team, including iOS Developers, to ensure seamless cross-platform functionality.Participate in the entire Android app development life cycle, from concept and design to testing, deployment, and maintenance.Demonstrate an innate desire to produce high-quality, easy-to-maintain Android applications.Communicate effectively through excellent verbal and written communication skills.Adapt to a fast-paced agile development process based on daily feedback loops.
Preference: Can Easily commute to Bahria Town, LahoreResidents of Lahore are strongly encouraged to apply for this role, and their CVs will be given preference during the candidate selection processOne year of prior experience in Kotlin is a mandatory requirement
Perks & Benefits: Paid LeavesPerformance-based bonusesHealth InsuranceFriendly work environmentA working environment where you can groom & enhance your knowledge.GymLunch","Research
            
              11-50 employees
            

              15 on LinkedIn",AI4LYF ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Application Orchestration Specialist,"Khazana Enterprise · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3755235778,"1,001-5,000 employees",3755235778,https://www.linkedin.com/jobs/view/3755235778,"About the job
            
 
Key Responsibilities: Work closely with business stakeholders to understand process requirements and objectives.Design, develop, and implement automated application orchestration workflows using relevant tools and technologies.Collaborate with application owners, system administrators, and developers to integrate applications into orchestration processes.Configure and maintain orchestration platforms and tools to ensure optimal performance and reliability.Implement error handling, logging, and auditing mechanisms within orchestration workflows.Troubleshoot and resolve issues related to application orchestration and automation.Continuously optimize and improve existing workflows for efficiency and scalability.Develop documentation and runbooks for deployed workflows and processes.Stay updated on industry best practices and emerging technologies related to orchestration and automation.Provide training and support to end-users and operations teams on using orchestrated workflows effectively.Collaborate with cross-functional teams to align automation initiatives with business objectives.
Qualifications: Bachelor's degree in Computer Science or a related field.5-6 years of experience in relevant field.Experience with orchestration and automation tools (e.g., Ansible, Puppet, Chef).Strong scripting and automation skills.Knowledge of cloud computing and virtualization technologies.Familiarity with software-defined infrastructure.",,Khazana Enterprise ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,"1,001-5,000 employees",Not specified
React Native Developer for mobile app (android and ios),"Code Melding Solutions · Pakistan  
2 weeks ago

 · 51 applicants","Remote

 
Contract",https://www.linkedin.com/jobs/view/3749351519,1-10 employees,3749351519,https://www.linkedin.com/jobs/view/3749351519,"About the job
            
 
 **Please do not apply for this job if you do not meet the requirements.**We are looking for a React Native mobile app developer who can create a music app for both Android and iOS platforms. The app should have a user-friendly interface, a rich library of songs, and a NFC payment feature that allows users to pay for their subscriptions or purchases using their smartphones.The developer must have the following qualifications:- A Mac computer with the latest version of Xcode and Android Studio installed.- A portfolio of at least 3 React Native projects that demonstrate your skills and experience in app development. Please provide the links to your projects.- A good knowledge of React Native, JavaScript and other relevant technologies.- A clean and professional coding style that follows the best practices and conventions of React Native. We will need to have a look at your code through online meeting.- A willingness to communicate and collaborate with us through online meetings and code reviews. We will need to see your code and provide feedback and suggestions.If you are interested in this job, please send us your resume, portfolio. We will contact you if we find you suitable for this project.Thank you for your attention and we look forward to hearing from you soon.If you can message us your portfolio directly, that would be easier.",,Code Melding Solutions ,Pakistan," Pakistan  
2 weeks ago

 ",Remote,51,2 weeks ago,2,Contract,Not specified,1-10 employees,Not specified
Application Support Engineer,"giant group · Lahore, Punjab, Pakistan  
3 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3754877799,"5,001-10,000 employees · IT Services and IT Consulting",3754877799,https://www.linkedin.com/jobs/view/3754877799,"About the job
            
 
At giant group, we have an exciting opportunity for an Application Support Engineer  to join our growing team.giant missionUsing 30 years of specialist knowledge, we help organisations more effectively manage their workforce and with our people at the heart of what we do, we engage internally and externally with honesty and empathy.about giantFor 30 years, giant has provided specialist, end to end workforce management software and support services to recruitment agencies and corporate companies internationally.about the roleThe Application Support Engineer will be required to provide 2nd/3rd line support by answering queries raised by 1st line Helpdesk Support team. Via the ticketing system, you will be providing support and where necessary analysing and implementing bug fixes in the code on the web applications written in ASP.Net, C#, Angular with SQL server database which are related to the support tickets to aid helpdesk to resolve customer queries.Your ultimate objective is to ensure work is delivered within the agreed SLA and the team is achieving their KPIs.Key responsibilities of the role include but are not limited to: Improves existing programs by reviewing objectives and specifications; evaluating proposed changes; recommending changes; making modifications.Maintains client confidence and protects operations by keeping information confidential.Establishing personal networks; participating in professional societies.Analyse & implement bug fixes.Monitor the SQL jobs and fix the job failures in minimal timeliness.Provide reports/ data requests by management, as necessary.
about you Ideally you will be qualified to a degree level or equivalent in a technical subject matter.Ability to work with systems & technology with Good IT skillsExperience using Microsoft Office applications, Outlook, Word, Excel at intermediate level.SQL Server along with solid understanding of database concepts. Able to interpret the SQL code.Good problem solving and debugging skills.Knowledge of SQL, ASP, ASP.NET, C#, Angular JS.1 - 5 years in Application Support; Min – 1year of support experience is required however candidates with other development background can be considered proven that he/she is worth considering during the interview.
career pathYour career path at giant will be consistent with how well you are carrying out your current role including reference to whether you have met or exceeded your objectives and importantly how you demonstrate the giant people values.Understanding your aspirations ultimately helps us to guide your individual career path whether it is in your current role or in a different role that your skills and knowledge can be developed.trainingWe provide in-house certified training as well as role relevant accredited training to enable you to do the role efficiently.giant people values At giant, we have people values that we always aspire to. They are the cornerstone of our culture:personal growth:we strive to understand ourselves. we are self-aware and in control of our insecurities, moods and emotions and their effect on others.we control our reactions and think before speaking so we can empathize and understand other’s emotions and their views.we are good at building rapport and relationships with others often by finding a common ground. we take ownership of tasks/projects, whilst freely admitting our mistakes, and we stretch ourselves to grow (being nervous shows you are being stretched!)clear communicationwe listen well, encourage others to speak and we communicate in a straight-forward honest manner leaving nothing unsaid - we say the good & the bad! All whilst always being fair, respectful, and emotionally intelligent.working as a teamwe achieve goals together as a team, with humility, not ego, where everyone is equal and feels safe to challenge others and have their views heard and always with a sense of humour!Studies show that working for and with people who have emotional intelligence increases job happiness (satisfaction and motivation) exponentially. By following these values, we can be the best at what we do, provide greater job satisfaction for those around us and we can all grow to be the best version of ourselves!giant appraise.To help you progress in your career you will be set clear objectives and you will be expected to constantly give and receive feedback. Every six months (monthly in your first three months) you will have a straightforward ‘giant appraise’ review meeting discussing your achievements, the progress of your objectives, examples of how you have demonstrated the giant people values, together with any other relevant discussion points including of course any additional training or support you would like and any feedback (good and not so good!) on your line manager.giant employee surveyIn line with our company values, we regularly ask every member of the giant team to provide feedback on what’s it like to work here. We use the answers to ensure that giant remains a place where we are all proud to work. Here are a few results of our most recent survey. 97% of people say they clearly understand their job role and know what’s expected of them day to day93% of people understand their objectives and how they align with giant’s mission and overall company values97% of people know who to go to with any urgent issues, including customer queries97% of people recognised how their teams pull together to achieve company goals and fix any issues that may arise91% of people said they have had the opportunity in the last 6 months, to learn and develop new skills within their current role
All our posts are subject to pre-employment checks. We are committed to equal opportunities in employment, and we look forward to all applicants and applicants with disabilities who meet the minimum criteria for the job and to consider them on their abilities.","IT Services and IT Consulting
            
              5,001-10,000 employees
            

              374 on LinkedIn",giant group ,Lahore," Lahore, Punjab, Pakistan  
3 weeks ago",On-site,,3 weeks ago,2,Full-time,Not specified,"5,001-10,000 employees ", IT Services and IT Consulting
Architecture & Apps Modernization Engineer,"Al Nafi · Karāchi, Sindh, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3751229992,201-500 employees,3751229992,https://www.linkedin.com/jobs/view/3751229992,"About the job
            
 
JOB DESCRIPTION: We are seeking a highly skilled and experienced DevOps Engineer to join our innovative and dynamic team. The ideal candidate will have a strong background in AWS, Kubernetes, CI/CD pipelines, and GitOps practices. They will play a critical role in automating and streamlining our operations and processes, building and maintaining tools for deployment, monitoring, and operations. Additionally, they will troubleshoot and resolve issues in our dev, test, and production environments.RESPONSBIBILITIES: Responsibilities:AWS Management: Manage, configure, and administer AWS services and infrastructure to ensure optimal performance, security, and availability.Kubernetes Administration: Deploy, manage, and operate scalable, highly available, and fault-tolerant systems on Kubernetes.CI/CD Pipelines: Design and implement automated CI/CD pipelines using AWS CodePipeline, Tekton CI, and other relevant tools.GitOps Workflows: Manage application deployments and infrastructure using GitOps workflows and tools like ArgoCD.Environment Management: Efficiently manage and oversee staging and production environments to ensure consistency and reliability.Version Control: Utilize Git for version control, including branching, merging, and release management.Monitoring and Troubleshooting: Proactively monitor systems, applications, and services, and troubleshoot and resolve issues as they arise.Documentation: Create and maintain comprehensive documentation for configurations, procedures, and best practices.Collaboration and Communication: Work collaboratively with cross-functional teams, including developers, QA, and product managers, and maintain strong communication to understand requirements, explain technical considerations, and provide updates.Continuous Improvement: Continuously evaluate existing systems and processes, and implement improvements to enhance reliability, performance, and efficiency.REQUIREMENTS: Bachelor’s degree in Computer Science, Information Technology, or related field----- Minimum of 2 years of experience in AWS, Kubernetes, and CI/CD practices.----Proficient in Git and Git workflows.-----Solid experience with CI/CD tools such as AWS CodePipeline, Tekton CI, and ArgoCD.-----Strong monitoring and Observability Skills using Prometheus, Grafana and other open source tools.-----Proven ability to manage staging and production environments effectively.-----Strong problem-solving skills and the ability to work under pressure.----Excellent written and verbal communication skills.-----A strong attention to detail and a commitment to quality.----A proactive attitude and the ability to take initiative.----A willingness to continually learn and adapt to new technologies and methodologies.REMUNERATION & BENEFITS: Suitable salary package will be offered to suitable deserving candidate as per skills and experience.---- Fuel Card, Health Insurance (in pipeline), 50% discount on courses of Al-Nafi---- Possible pathway to UK for best performing employees.APPLY WITH FULL CONFIDENCE: Candidates living in Karachi may please send their updated CVs with picture to : hr@alnafi.edu.pkApplication Deadline: 15/11/2023Expected Start Date: 20/11/2023Application Deadline: 15/11/2023Expected Start Date: 20/11/202Position: Architecture & Apps Modernization EngineerEmployer: Al-Nafi E-Learning Private Limited, Karachi.Job Type: Full Time / On-site / For Karachi only.Location: KarachiEmail: hr@alnafi.edu.pk","E-Learning Providers
            
              201-500 employees
            

              249 on LinkedIn",Al Nafi ,Karāchi," Karāchi, Sindh, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,201-500 employees,Not specified
"Mobile Application Developer (iOS, Swift), gt.school (Remote) - $100,000/year USD","Crossover  · Lahore, Punjab, Pakistan Reposted  
2 weeks ago","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3751413841,"5,001-10,000 employees · IT Services and IT Consulting",3751413841,https://www.linkedin.com/jobs/view/3751413841,"About the job
            
 
Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, gt.school. Have you got what it takes?Are you passionate about creating high-quality applications that truly matter? We’re looking for someone who values clean, modular code, aligns with our emphasis on high-quality work, and is eager to take ownership of a product that is pivotal to our vision. If shaping the next generation of grade school education sounds exciting, this opportunity might be perfect for you.At gt. school, our focus isn’t just on creating another app; we're pioneering an innovative approach to learning by integrating modern techniques like advanced AI, adaptive computer-based training, gamification, and continuous feedback. At the heart of it all, our app draws inspiration from popular platforms like TikTok, allowing learners to have an immersive feed experience, making education interactive, engaging, and truly enjoyable.This role demands ownership and independence; we believe that restricting oneself to front-end or back-end is counterproductive. Here, we advocate for full-spectrum development. If a tweak in the API or a backend validation is needed, we trust you'll handle it. Your decisions will significantly shape the product and ensure a seamless and intuitive experience for our users.Your responsibilities will include transforming UI designs into functional app features, investigating and fixing bugs, and collaborating with our product and backend teams to ensure consistent functionality. While the fast-paced environment is challenging, the reward in terms of both personal growth and the tangible impact on students is immense.If this resonates with you, and you're up for the challenge of making a significant difference in the EdTech space, we would love to hear from you!What You Will Be Doing Taking high-fidelity UI designs and transforming them into interactive and efficient mobile app featuresIntegrating screens with our modern GraphQL APIs, ensuring data consistency and responsivenessParticipating in both automated and manual reviews to maintain our standards for clean, modular codeCollaborating with product managers and UX designers to ensure the functionality, reliability, and user-friendliness of the app
What You Won’t Be Doing Building components from scratch - you'll leverage existing high-quality solutions for efficiencyGetting stuck in endless approval loops - we value swift decision-making and autonomyIsolated tasks - you will collaborate closely with a supportive product and backend team
Mobile Application Developer (iOS, Swift) Key ResponsibilitiesDelivering a high-quality application that serves as the primary interface for students in our cutting-edge computer-based learning environmentBasic Requirements At least 5 years of experience developing mobile applicationsAt least 2 years in a leadership role, making technical design decisions for mobile applicationsExperience using React Native for cross-platform app development
About Gt.schoolGT School is an EdTech Startup that leverages technology, AI, and subject matter experts to cultivate a new way of learning. Our unique approach leverages 50+ years of learning science, cutting-edge data analytics and high-performance coaching. In doing so, we can help students learn more, learn faster, and learn better - and have fun while doing it. We are a remote-first company that hires globally via Crossover.There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!Working with CrossoverThis is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $50 USD/hour, which equates to $100,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.What to expect next: You will receive an email with a link to start your self-paced, online job application.Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us: First, emails may take up to 15 minutes to send, refresh and check again.Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.If all else fails, just reset your password by visiting https://www.crossover.com/auth/password-recovery if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4581-PK-Lahore-MobileApplicat.025",,Crossover  ,Lahore," Lahore, Punjab, Pakistan Reposted  
2 weeks ago",Remote,,2 weeks ago,3,Full-time,Mid-Senior level,"5,001-10,000 employees ", IT Services and IT Consulting
Mobile Applications Front Sales Specialist,"Step Tech · Karāchi, Sindh, Pakistan  
3 weeks ago

 · 13 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3751791499,11-50 employees,3751791499,https://www.linkedin.com/jobs/view/3751791499,"About the job
            
 
Position Overview:As a Mobile Application Front Sales Specialist, you'll be at the forefront of our sales efforts, responsible for promoting and selling our mobile application solutions to prospective clients. You will engage with potential customers, understand their needs, and effectively communicate the value of our mobile app offerings. Your primary goal will be to drive sales growth, build strong client relationships, and contribute to the expansion of our clientele.Key Responsibilities: Proactively identify and reach out to potential clients interested in mobile application solutions.Conduct sales presentations and product demonstrations, and articulate the features and benefits of our mobile app offerings.Understand client requirements and tailor solutions to meet their specific business needs.Build and maintain relationships with key decision-makers and stakeholders.Collaborate with the marketing and product development teams to align sales strategies with product enhancements and market trends.Keep abreast of industry trends, competitor offerings, and market developments.
Qualifications: Proven track record in sales, preferably in the mobile applications or technology industry.Strong understanding of mobile application technologies and their business applications.Excellent communication, negotiation, and presentation skills.Ability to work independently, manage time effectively, and meet sales targets.Bachelor's degree in Business Administration, Marketing, or a related field (preferred).
Benefits: Competitive salary and commission structure.Opportunities for career growth and advancement.Health benefits and other company perks.Supportive and collaborative work environment.
Please share your resume at hrsteptech@gmail.com#mobileapps #sales #frontsales #native #andriod #hybrid #ios #hiring #internationalsales #hiringalert #hiring #sales","Information Technology & Services
            
              11-50 employees
            

              26 on LinkedIn",Step Tech ,Karāchi," Karāchi, Sindh, Pakistan  
3 weeks ago

 ",On-site,13,3 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
